n,distribution,rotation_group,rotation_seed,objective_mean,stored_objective_mean,exact_match
500,rotated_heterogeneous,null_haar,8312017,0.4049766846765786,0.4049766846765786,True
500,rotated_heterogeneous,null_haar,8312018,0.4082195150093477,0.4082195150093477,True
500,rotated_heterogeneous,null_haar,8312019,0.407405088605649,0.407405088605649,True
500,rotated_heterogeneous,null_haar,8312020,0.40924314156815034,0.40924314156815034,True
1000,gaussian,initial_haar,7312001,0.40058528756563433,0.40058528756563433,True
1000,gaussian,initial_haar,7312002,0.4015788703028854,0.4015788703028854,True
1000,gaussian,initial_haar,7312003,0.4018163057450118,0.4018163057450118,True
1000,gaussian,initial_haar,7312004,0.4029895739412641,0.4029895739412641,True
1000,gaussian,initial_haar,7312005,0.40378544055265153,0.40378544055265153,True
1000,gaussian,initial_haar,7312006,0.40454872856791085,0.40454872856791085,True
1000,gaussian,initial_haar,7312007,0.40290197786701604,0.40290197786701604,True
1000,gaussian,initial_haar,7312008,0.4045785461392057,0.4045785461392057,True
1000,gaussian,initial_haar,7312009,0.4044581393395632,0.4044581393395632,True
1000,gaussian,initial_haar,7312010,0.4051591222527599,0.4051591222527599,True
1000,gaussian,initial_haar,7312011,0.40513343169497074,0.40513343169497074,True
1000,gaussian,initial_haar,7312012,0.4004668686708085,0.4004668686708085,True
1000,gaussian,initial_haar,7312013,0.40409408662400575,0.40409408662400575,True
1000,gaussian,initial_haar,7312014,0.4030122132769437,0.4030122132769437,True
1000,gaussian,initial_haar,7312015,0.4014642815371758,0.4014642815371758,True
1000,gaussian,initial_haar,7312016,0.4044600079710209,0.4044600079710209,True
1000,gaussian,initial_haar,7312017,0.4035897346181309,0.4035897346181309,True
1000,gaussian,initial_haar,7312018,0.40358833435594327,0.40358833435594327,True
1000,gaussian,initial_haar,7312019,0.4035367877780268,0.4035367877780268,True
1000,gaussian,initial_haar,7312020,0.4034180731467282,0.4034180731467282,True
1000,gaussian,null_haar,8312001,0.4030812654969505,0.4030812654969505,True
1000,gaussian,null_haar,8312002,0.4028874092928142,0.4028874092928142,True
1000,gaussian,null_haar,8312003,0.4030531358952688,0.4030531358952688,True
1000,gaussian,null_haar,8312004,0.40276940222108576,0.40276940222108576,True
1000,gaussian,null_haar,8312005,0.4019927394849918,0.4019927394849918,True
1000,gaussian,null_haar,8312006,0.40357430765065266,0.40357430765065266,True
1000,gaussian,null_haar,8312007,0.40295118780148415,0.40295118780148415,True
1000,gaussian,null_haar,8312008,0.4036890925132378,0.4036890925132378,True
1000,gaussian,null_haar,8312009,0.4029873321344725,0.4029873321344725,True
1000,gaussian,null_haar,8312010,0.4030036100379572,0.4030036100379572,True
1000,gaussian,null_haar,8312011,0.4048411000033919,0.4048411000033919,True
1000,gaussian,null_haar,8312012,0.40424037561722986,0.40424037561722986,True
1000,gaussian,null_haar,8312013,0.40289551549022723,0.40289551549022723,True
1000,gaussian,null_haar,8312014,0.404170129255485,0.404170129255485,True
1000,gaussian,null_haar,8312015,0.4026400932880183,0.4026400932880183,True
1000,gaussian,null_haar,8312016,0.4007928559187882,0.4007928559187882,True
1000,gaussian,null_haar,8312017,0.40368265807034837,0.40368265807034837,True
1000,gaussian,null_haar,8312018,0.4018480080008144,0.4018480080008144,True
1000,gaussian,null_haar,8312019,0.4043501803735858,0.4043501803735858,True
1000,gaussian,null_haar,8312020,0.4032464049401715,0.4032464049401715,True
1000,heterogeneous,initial_haar,7312001,0.4078818525992187,0.4078818525992187,True
1000,heterogeneous,initial_haar,7312002,0.405686119560947,0.405686119560947,True
1000,heterogeneous,initial_haar,7312003,0.40538485584152856,0.40538485584152856,True
1000,heterogeneous,initial_haar,7312004,0.4104984797216489,0.4104984797216489,True
1000,heterogeneous,initial_haar,7312005,0.40718521557151,0.40718521557151,True
1000,heterogeneous,initial_haar,7312006,0.40795972463848623,0.40795972463848623,True
1000,heterogeneous,initial_haar,7312007,0.4090372214930303,0.4090372214930303,True
1000,heterogeneous,initial_haar,7312008,0.40493509989078713,0.40493509989078713,True
1000,heterogeneous,initial_haar,7312009,0.4089332388910149,0.4089332388910149,True
1000,heterogeneous,initial_haar,7312010,0.4122509436429874,0.4122509436429874,True
1000,heterogeneous,initial_haar,7312011,0.40747715714179944,0.40747715714179944,True
1000,heterogeneous,initial_haar,7312012,0.4067906794035161,0.4067906794035161,True
1000,heterogeneous,initial_haar,7312013,0.40802284864406646,0.40802284864406646,True
1000,heterogeneous,initial_haar,7312014,0.40971275074686375,0.40971275074686375,True
1000,heterogeneous,initial_haar,7312015,0.40542931428903267,0.40542931428903267,True
1000,heterogeneous,initial_haar,7312016,0.4104808807662767,0.4104808807662767,True
1000,heterogeneous,initial_haar,7312017,0.4085011369755433,0.4085011369755433,True
1000,heterogeneous,initial_haar,7312018,0.4065403610969117,0.4065403610969117,True
1000,heterogeneous,initial_haar,7312019,0.4111599715749798,0.4111599715749798,True
1000,heterogeneous,initial_haar,7312020,0.40965534153458033,0.40965534153458033,True
1000,heterogeneous,null_haar,8312001,0.4075412050987375,0.4075412050987375,True
1000,heterogeneous,null_haar,8312002,0.41178288086521797,0.41178288086521797,True
1000,heterogeneous,null_haar,8312003,0.41088327007116565,0.41088327007116565,True
1000,heterogeneous,null_haar,8312004,0.4075594090013525,0.4075594090013525,True
1000,heterogeneous,null_haar,8312005,0.40811555470246524,0.40811555470246524,True
1000,heterogeneous,null_haar,8312006,0.4087780590390546,0.4087780590390546,True
1000,heterogeneous,null_haar,8312007,0.4054414757932691,0.4054414757932691,True
1000,heterogeneous,null_haar,8312008,0.4067875388627806,0.4067875388627806,True
1000,heterogeneous,null_haar,8312009,0.4117530525420899,0.4117530525420899,True
1000,heterogeneous,null_haar,8312010,0.40924164720229966,0.40924164720229966,True
1000,heterogeneous,null_haar,8312011,0.4051826963022095,0.4051826963022095,True
1000,heterogeneous,null_haar,8312012,0.4095023494522636,0.4095023494522636,True
1000,heterogeneous,null_haar,8312013,0.4087908028243055,0.4087908028243055,True
1000,heterogeneous,null_haar,8312014,0.40824728288644035,0.40824728288644035,True
1000,heterogeneous,null_haar,8312015,0.4092590548193888,0.4092590548193888,True
1000,heterogeneous,null_haar,8312016,0.4055429148056378,0.4055429148056378,True
1000,heterogeneous,null_haar,8312017,0.40683077272328116,0.40683077272328116,True
1000,heterogeneous,null_haar,8312018,0.4096172016355365,0.4096172016355365,True
1000,heterogeneous,null_haar,8312019,0.4089406032225026,0.4089406032225026,True
1000,heterogeneous,null_haar,8312020,0.40859623790766986,0.40859623790766986,True
1000,rotated_heterogeneous,initial_haar,7312001,0.4068890065413225,0.4068890065413225,True
1000,rotated_heterogeneous,initial_haar,7312002,0.40985260720827976,0.40985260720827976,True
1000,rotated_heterogeneous,initial_haar,7312003,0.40859184507105845,0.40859184507105845,True
1000,rotated_heterogeneous,initial_haar,7312004,0.4074628077087334,0.4074628077087334,True
1000,rotated_heterogeneous,initial_haar,7312005,0.41015493913295403,0.41015493913295403,True
1000,rotated_heterogeneous,initial_haar,7312006,0.40829928997937837,0.40829928997937837,True
1000,rotated_heterogeneous,initial_haar,7312007,0.4068779024945756,0.4068779024945756,True
1000,rotated_heterogeneous,initial_haar,7312008,0.4079442821326044,0.4079442821326044,True
1000,rotated_heterogeneous,initial_haar,7312009,0.4081039717660242,0.4081039717660242,True
1000,rotated_heterogeneous,initial_haar,7312010,0.4107127938021973,0.4107127938021973,True
1000,rotated_heterogeneous,initial_haar,7312011,0.4058885080293074,0.4058885080293074,True
1000,rotated_heterogeneous,initial_haar,7312012,0.4052861533964801,0.4052861533964801,True
1000,rotated_heterogeneous,initial_haar,7312013,0.40950987838834274,0.40950987838834274,True
1000,rotated_heterogeneous,initial_haar,7312014,0.40739121672948103,0.40739121672948103,True
1000,rotated_heterogeneous,initial_haar,7312015,0.4106848458380663,0.4106848458380663,True
1000,rotated_heterogeneous,initial_haar,7312016,0.40779060806430684,0.40779060806430684,True
1000,rotated_heterogeneous,initial_haar,7312017,0.40638481744434957,0.40638481744434957,True
1000,rotated_heterogeneous,initial_haar,7312018,0.4069596906461614,0.4069596906461614,True
1000,rotated_heterogeneous,initial_haar,7312019,0.41093745794557385,0.41093745794557385,True
1000,rotated_heterogeneous,initial_haar,7312020,0.4079675318293544,0.4079675318293544,True
1000,rotated_heterogeneous,null_haar,8312001,0.4071270282585448,0.4071270282585448,True
1000,rotated_heterogeneous,null_haar,8312002,0.40818502014651675,0.40818502014651675,True
1000,rotated_heterogeneous,null_haar,8312003,0.40677270498469104,0.40677270498469104,True
1000,rotated_heterogeneous,null_haar,8312004,0.4098197382844863,0.4098197382844863,True
1000,rotated_heterogeneous,null_haar,8312005,0.40833247510411186,0.40833247510411186,True
1000,rotated_heterogeneous,null_haar,8312006,0.40877315719853247,0.40877315719853247,True
1000,rotated_heterogeneous,null_haar,8312007,0.40784798684555224,0.40784798684555224,True
1000,rotated_heterogeneous,null_haar,8312008,0.40640086235579,0.40640086235579,True
1000,rotated_heterogeneous,null_haar,8312009,0.4087057388590958,0.4087057388590958,True
1000,rotated_heterogeneous,null_haar,8312010,0.40894429213682176,0.40894429213682176,True
1000,rotated_heterogeneous,null_haar,8312011,0.40784778420062107,0.40784778420062107,True
1000,rotated_heterogeneous,null_haar,8312012,0.41064356983935646,0.41064356983935646,True
1000,rotated_heterogeneous,null_haar,8312013,0.40573751272890207,0.40573751272890207,True
1000,rotated_heterogeneous,null_haar,8312014,0.4074392525370263,0.4074392525370263,True
1000,rotated_heterogeneous,null_haar,8312015,0.407139053255153,0.407139053255153,True
1000,rotated_heterogeneous,null_haar,8312016,0.407647639695363,0.407647639695363,True
1000,rotated_heterogeneous,null_haar,8312017,0.4055554950773438,0.4055554950773438,True
1000,rotated_heterogeneous,null_haar,8312018,0.40748264976926823,0.40748264976926823,True
1000,rotated_heterogeneous,null_haar,8312019,0.4065599161763289,0.4065599161763289,True
1000,rotated_heterogeneous,null_haar,8312020,0.4083184947445286,0.4083184947445286,True
