distribution,n,data_seed,initialization_seed,iteration,objective_before,objective_after_procrustes_fixed_B,objective_after_sign,relative_change,stable_steps,binary_entries_changed,cross_min_singular_value
gaussian,1000,5213000,7312003,102,0.29027416740370987,0.29027158506041506,0.29027155218742584,9.009469590149988e-06,0,2,389.69948878879654
gaussian,1000,5213000,7312003,103,0.29027155218742584,0.29026674983466905,0.29026662984346485,1.6957720878588895e-05,0,3,389.94631868177595
gaussian,1000,5213000,7312003,104,0.29026662984346485,0.2902596889334573,0.29025946638941874,2.4678875590948402e-05,0,3,389.9511353985478
gaussian,1000,5213000,7312003,105,0.29025946638941874,0.29025190302340065,0.29025089499942086,2.953009631176171e-05,0,5,390.01416418846753
gaussian,1000,5213000,7312003,106,0.29025089499942086,0.29023809845678195,0.29023766013861735,4.5598001699664246e-05,0,5,389.5895875529828
gaussian,1000,5213000,7312003,107,0.29023766013861735,0.2902261987178683,0.2902243684765756,4.5795786926402016e-05,0,8,389.8613209959751
gaussian,1000,5213000,7312003,108,0.2902243684765756,0.29020466260223476,0.2902031845483346,7.29915559889643e-05,0,11,388.9147090996935
gaussian,1000,5213000,7312003,109,0.2902031845483346,0.2901762574521442,0.2901733429549284,0.0001028299997900875,0,13,389.19201242213904
gaussian,1000,5213000,7312003,110,0.2901733429549284,0.29014404094268564,0.2901423288704237,0.00010688123240028194,0,10,388.6040949520284
gaussian,1000,5213000,7312003,111,0.2901423288704237,0.29011733601859613,0.2901149274263914,9.444138722871682e-05,0,9,388.6428752908385
gaussian,1000,5213000,7312003,112,0.2901149274263914,0.29009369580267225,0.2900899859925114,8.597087402996951e-05,0,12,388.6253479703275
gaussian,1000,5213000,7312003,113,0.2900899859925114,0.29006140904580735,0.2900605963987121,0.00010131199013549191,0,10,388.93658320922646
gaussian,1000,5213000,7312003,114,0.2900605963987121,0.2900390294334133,0.2900377614431062,7.872477644123298e-05,0,8,389.3029462400708
gaussian,1000,5213000,7312003,115,0.2900377614431062,0.29001904816115154,0.29001811331693256,6.774333823259776e-05,0,12,389.4752121046488
gaussian,1000,5213000,7312003,116,0.29001811331693256,0.289990439882963,0.28998815009157813,0.00010331501371322845,0,6,389.25897824323437
gaussian,1000,5213000,7312003,117,0.28998815009157813,0.2899729210998544,0.28997196694701455,5.5806227111265206e-05,0,8,389.53684080479104
gaussian,1000,5213000,7312003,118,0.28997196694701455,0.2899555631395825,0.28995462296035207,5.9812632390241155e-05,0,8,389.2102748298741
gaussian,1000,5213000,7312003,119,0.28995462296035207,0.289935974200166,0.2899350388990109,6.75418144440111e-05,0,3,388.53723296394867
gaussian,1000,5213000,7312003,120,0.2899350388990109,0.28992864621155057,0.28992862396604707,2.212541467284288e-05,0,3,388.36633033470207
gaussian,1000,5213000,7312003,121,0.28992862396604707,0.28992205911908364,0.2899219963987248,2.285930665148011e-05,0,1,388.12318741599165
gaussian,1000,5213000,7312003,122,0.2899219963987248,0.2899198692669237,0.28991973926169473,7.785325218840149e-06,0,3,388.15194854728287
gaussian,1000,5213000,7312003,123,0.28991973926169473,0.28991117757198426,0.2899110919785848,2.9826472429830772e-05,0,2,388.9121988275317
gaussian,1000,5213000,7312003,124,0.2899110919785848,0.2899064892656126,0.2899064613455474,1.597259699793686e-05,0,1,388.75848766594845
gaussian,1000,5213000,7312003,125,0.2899064613455474,0.2899037471826097,0.28990370280562877,9.515275740313505e-06,0,1,388.7790562509531
gaussian,1000,5213000,7312003,126,0.28990370280562877,0.2899009747451961,0.2899009747451961,9.41022969442838e-06,0,0,388.72824690858727
gaussian,1000,5213000,7312003,127,0.2899009747451961,0.2899009747451961,0.2899009747451961,0.0,1,0,388.72824690858727
gaussian,1000,5213000,7312003,128,0.2899009747451961,0.2899009747451961,0.2899009747451961,0.0,2,0,388.72824690858727
gaussian,1000,5213000,7312003,129,0.2899009747451961,0.2899009747451961,0.2899009747451961,0.0,3,0,388.72824690858727
gaussian,1000,5213000,7312003,130,0.2899009747451961,0.2899009747451961,0.2899009747451961,0.0,4,0,388.72824690858727
gaussian,1000,5213000,7312003,131,0.2899009747451961,0.2899009747451961,0.2899009747451961,0.0,5,0,388.72824690858727
gaussian,1000,5213000,7312004,1,0.4029895739412641,0.3810345862737122,0.3696905387310294,0.08263001666412353,0,3045,331.85219405345254
gaussian,1000,5213000,7312004,2,0.3696905387310294,0.3575044726236613,0.35144982621988763,0.049340490491732406,0,2201,348.1758192591962
gaussian,1000,5213000,7312004,3,0.35144982621988763,0.3433468463203767,0.3394675638845445,0.034093806402528425,0,1609,364.9219692463967
gaussian,1000,5213000,7312004,4,0.3394675638845445,0.3339647482107901,0.3312796634733262,0.0241198314134162,0,1290,374.669594281734
gaussian,1000,5213000,7312004,5,0.3312796634733262,0.3270155170230202,0.3251185875579756,0.018597809025626057,0,1048,380.19197499862594
gaussian,1000,5213000,7312004,6,0.3251185875579756,0.3217397791095887,0.32031903996572986,0.014762452151062895,0,836,379.89379157714876
gaussian,1000,5213000,7312004,7,0.32031903996572986,0.3177559556335914,0.3166901269993502,0.011329057950373263,0,724,384.98672886635444
gaussian,1000,5213000,7312004,8,0.3166901269993502,0.3145182585618177,0.313685467394308,0.009487695854340016,0,623,383.82491036390127
gaussian,1000,5213000,7312004,9,0.313685467394308,0.3118512913533064,0.31116817918319867,0.00802487992835538,0,563,386.96412377197043
gaussian,1000,5213000,7312004,10,0.31116817918319867,0.30959244878979403,0.30906444084515994,0.0067607759365399785,0,483,390.48674389672334
gaussian,1000,5213000,7312004,11,0.30906444084515994,0.30772145634779513,0.3072876916843271,0.005748798392898773,0,375,390.63431840970827
gaussian,1000,5213000,7312004,12,0.3072876916843271,0.30623734487613447,0.3059118593987475,0.004477342642779889,0,343,391.74426492724757
gaussian,1000,5213000,7312004,13,0.3059118593987475,0.3049957265023248,0.3047207862854725,0.0038935172883325757,0,290,386.3852884591687
gaussian,1000,5213000,7312004,14,0.3047207862854725,0.30395016959772153,0.3037177171345564,0.0032917647763496256,0,275,388.7462376541709
gaussian,1000,5213000,7312004,15,0.3037177171345564,0.3029711671685844,0.30276061574418917,0.0031512860013471933,0,266,392.54343931259467
gaussian,1000,5213000,7312004,16,0.30276061574418917,0.30204825482205117,0.301860477113156,0.0029731034494715025,0,240,390.9518022720481
gaussian,1000,5213000,7312004,17,0.301860477113156,0.3012354660391057,0.30108645268270806,0.0025641794442595647,0,193,388.25595287602175
gaussian,1000,5213000,7312004,18,0.30108645268270806,0.30057326930144607,0.3004552701694909,0.0020963497613168875,0,179,389.47515386624434
gaussian,1000,5213000,7312004,19,0.3004552701694909,0.29999523176329673,0.2998991359838629,0.0018509716448450913,0,167,389.6017121182707
gaussian,1000,5213000,7312004,20,0.2998991359838629,0.2994731400087111,0.29937995813439866,0.0017311748757161962,0,150,388.88765862860134
gaussian,1000,5213000,7312004,21,0.29937995813439866,0.2990011031902026,0.2989186403188831,0.0015409108157749968,0,139,386.36890963227756
gaussian,1000,5213000,7312004,22,0.2989186403188831,0.29857617426744015,0.29849656811439895,0.001411996936804896,0,138,386.72504392015014
gaussian,1000,5213000,7312004,23,0.29849656811439895,0.2981366790682861,0.29807221697223224,0.001421628211162815,0,112,389.6549973166359
gaussian,1000,5213000,7312004,24,0.29807221697223224,0.29778787504995546,0.29773945346293923,0.0011163855278870552,0,94,388.9679333932876
gaussian,1000,5213000,7312004,25,0.29773945346293923,0.2975078654406395,0.2974597681339719,0.0009393626733520583,0,104,389.57546718863847
gaussian,1000,5213000,7312004,26,0.2974597681339719,0.2972037981284257,0.297166211184996,0.0009868795058150918,0,93,390.20213660441544
gaussian,1000,5213000,7312004,27,0.297166211184996,0.2969377648511539,0.29690058161335303,0.0008938754193611241,0,77,388.16825590047233
gaussian,1000,5213000,7312004,28,0.29690058161335303,0.29670409010015,0.296668349333604,0.0007821886992848234,0,91,388.89658602519813
gaussian,1000,5213000,7312004,29,0.296668349333604,0.2964506838630939,0.2964000882172971,0.0009042458250416206,0,95,387.35545583179737
gaussian,1000,5213000,7312004,30,0.2964000882172971,0.2961522474698163,0.2961073093415026,0.0009877826877697949,0,85,388.6212348214514
gaussian,1000,5213000,7312004,31,0.2961073093415026,0.295894934467033,0.29585152999899145,0.0008638062433512913,0,80,389.43239758112935
gaussian,1000,5213000,7312004,32,0.29585152999899145,0.2956495486809651,0.2956154254140154,0.0007980509175559501,0,82,388.3230929442387
gaussian,1000,5213000,7312004,33,0.2956154254140154,0.295410630020916,0.2953798429451543,0.0007969221109865647,0,72,388.3730438164561
gaussian,1000,5213000,7312004,34,0.2953798429451543,0.29520566173778223,0.2951778880566173,0.000683712492102818,0,68,387.76717977312506
gaussian,1000,5213000,7312004,35,0.2951778880566173,0.2950114336491978,0.2949844994731086,0.0006551594524302883,0,64,385.86227240903094
gaussian,1000,5213000,7312004,36,0.2949844994731086,0.2948231712998211,0.29479736715307325,0.0006343801805505553,0,64,385.21098551983044
gaussian,1000,5213000,7312004,37,0.29479736715307325,0.29464219919171636,0.2946117273963106,0.0006297198599683371,0,56,385.83403476874986
gaussian,1000,5213000,7312004,38,0.2946117273963106,0.2944751881411374,0.2944605170023887,0.0005132531391681505,0,50,385.44690453361164
gaussian,1000,5213000,7312004,39,0.2944605170023887,0.29433669089060915,0.29432351690948394,0.0004652579378023246,0,40,386.2385309411361
gaussian,1000,5213000,7312004,40,0.29432351690948394,0.2942276392215859,0.2942152296254746,0.0003679192378047687,0,43,386.7026716628346
gaussian,1000,5213000,7312004,41,0.2942152296254746,0.29410913095131724,0.2940935571227985,0.00041354930141097477,0,37,386.6139984321106
gaussian,1000,5213000,7312004,42,0.2940935571227985,0.29400151681868436,0.29398672625435474,0.00036325470536968077,0,39,384.43609883642745
gaussian,1000,5213000,7312004,43,0.29398672625435474,0.2938859197605998,0.2938737346173158,0.0003843426486581199,0,27,384.4337796396221
gaussian,1000,5213000,7312004,44,0.2938737346173158,0.293809464724826,0.2938017605400479,0.00024491497126006873,0,29,384.2791290791678
gaussian,1000,5213000,7312004,45,0.2938017605400479,0.29372962502260114,0.2937213004138098,0.0002738585571789588,0,26,385.1758846779466
gaussian,1000,5213000,7312004,46,0.2937213004138098,0.29365984918226556,0.29365440513537744,0.00022775085885190643,0,27,385.33461545386916
gaussian,1000,5213000,7312004,47,0.29365440513537744,0.2935924716226335,0.29358745876142667,0.000227976739936554,0,17,385.4573265632707
gaussian,1000,5213000,7312004,48,0.29358745876142667,0.2935457021697161,0.29354071394291087,0.00015921939824338222,0,21,385.4709345460182
gaussian,1000,5213000,7312004,49,0.29354071394291087,0.29348982905504906,0.2934847707274584,0.0001905807705549562,0,15,386.0826086496314
gaussian,1000,5213000,7312004,50,0.2934847707274584,0.2934478857100321,0.2934448131990011,0.00013614855843529768,0,18,386.1387995768328
gaussian,1000,5213000,7312004,51,0.2934448131990011,0.29340284202366196,0.2934000928536139,0.00015239780488772719,0,19,385.9872791380825
gaussian,1000,5213000,7312004,52,0.2934000928536139,0.29335141923977875,0.2933496349482735,0.00017197644639326156,0,9,385.71301931087004
gaussian,1000,5213000,7312004,53,0.2933496349482735,0.29332975603399325,0.2933290551234837,7.015459485211709e-05,0,6,386.13046431497304
gaussian,1000,5213000,7312004,54,0.2933290551234837,0.2933153433801696,0.2933145337467099,4.9505415573834996e-05,0,6,386.23134976211617
gaussian,1000,5213000,7312004,55,0.2933145337467099,0.29329988392783174,0.29329812824696877,5.593142464362626e-05,0,7,386.2062075083163
gaussian,1000,5213000,7312004,56,0.29329812824696877,0.29328213989420543,0.29327885331101516,6.571789621983437e-05,0,7,386.30233458163656
gaussian,1000,5213000,7312004,57,0.29327885331101516,0.2932635129721056,0.2932624316251192,5.599341960916984e-05,0,6,387.2713334454367
gaussian,1000,5213000,7312004,58,0.2932624316251192,0.29324881860414137,0.29324830305829513,4.817721365057259e-05,0,5,386.80307302529496
gaussian,1000,5213000,7312004,59,0.29324830305829513,0.29323446295820543,0.29323298076815385,5.2250226110390254e-05,0,11,387.13549092160986
gaussian,1000,5213000,7312004,60,0.29323298076815385,0.2932061182760486,0.29320407933617365,9.85613279396103e-05,0,13,386.8591827200955
gaussian,1000,5213000,7312004,61,0.29320407933617365,0.29317620082473034,0.29317477180792073,9.995607264153111e-05,0,13,387.20503645269224
gaussian,1000,5213000,7312004,62,0.29317477180792073,0.29314418819749033,0.29314095991618416,0.00011533015452885118,0,14,387.316170368961
gaussian,1000,5213000,7312004,63,0.29314095991618416,0.2931080719425259,0.2931052137748611,0.00012194181711517961,0,13,386.89263283162427
gaussian,1000,5213000,7312004,64,0.2931052137748611,0.2930752792878378,0.293073872084364,0.00010692982937245208,0,10,386.79086023867836
gaussian,1000,5213000,7312004,65,0.293073872084364,0.2930495325886576,0.2930469497146985,9.186206014878e-05,0,10,385.63671974646144
gaussian,1000,5213000,7312004,66,0.2930469497146985,0.2930213096792523,0.29302003205108995,9.185444050783802e-05,0,7,386.1485820619979
gaussian,1000,5213000,7312004,67,0.29302003205108995,0.29300338004369875,0.29300056165552124,6.644731908743884e-05,0,11,385.7726407200464
gaussian,1000,5213000,7312004,68,0.29300056165552124,0.2929748202790086,0.29297294564223275,9.42524244064674e-05,0,12,386.4712581023992
gaussian,1000,5213000,7312004,69,0.29297294564223275,0.2929457513545901,0.29294495810775695,9.552941625531983e-05,0,5,386.4940843357271
gaussian,1000,5213000,7312004,70,0.29294495810775695,0.29293380582856254,0.29293377687883565,3.816836102427363e-05,0,3,386.8852319809631
gaussian,1000,5213000,7312004,71,0.29293377687883565,0.29292782773176185,0.29292706721103956,2.2905067034537e-05,0,4,386.67871809011086
gaussian,1000,5213000,7312004,72,0.29292706721103956,0.29291732915956725,0.29291688229599927,3.476945690700622e-05,0,2,386.7219411021296
gaussian,1000,5213000,7312004,73,0.29291688229599927,0.29291188900693965,0.2929112920993459,1.9084583345083544e-05,0,2,386.65130376252836
gaussian,1000,5213000,7312004,74,0.2929112920993459,0.29290675776698644,0.2929061703919586,1.748552386152152e-05,0,3,386.66445350036554
gaussian,1000,5213000,7312004,75,0.2929061703919586,0.29289940283085647,0.29289899772181205,2.4487944849201497e-05,0,3,386.56814979407915
gaussian,1000,5213000,7312004,76,0.29289899772181205,0.29289169578725677,0.2928916262027533,2.516744378133885e-05,0,1,386.7163675727308
gaussian,1000,5213000,7312004,77,0.2928916262027533,0.2928889870928785,0.29288898148302506,9.029687063797312e-06,0,1,386.36622494248894
gaussian,1000,5213000,7312004,78,0.29288898148302506,0.29288631658811204,0.29288586955569834,1.0624938196576917e-05,0,1,386.1045727797414
gaussian,1000,5213000,7312004,79,0.29288586955569834,0.29288335499019524,0.29288200698310746,1.318797863735857e-05,0,4,386.1354046925364
gaussian,1000,5213000,7312004,80,0.29288200698310746,0.29287269880814587,0.292872140847871,3.368638223319479e-05,0,5,386.39276581804995
gaussian,1000,5213000,7312004,81,0.292872140847871,0.2928599525481219,0.2928591772844683,4.426355939885763e-05,0,8,386.24668729123846
gaussian,1000,5213000,7312004,82,0.2928591772844683,0.29284134632323705,0.2928404599576029,6.39123794547985e-05,0,7,385.9728174651061
gaussian,1000,5213000,7312004,83,0.2928404599576029,0.29282467419336966,0.29282301601651,5.956807025710069e-05,0,10,386.14417480524907
gaussian,1000,5213000,7312004,84,0.29282301601651,0.29279846764161244,0.2927952501031195,9.482148557926806e-05,0,9,386.06498316214027
gaussian,1000,5213000,7312004,85,0.2927952501031195,0.29277481299729236,0.29277390556333527,7.289920098339785e-05,0,11,385.53155409183273
gaussian,1000,5213000,7312004,86,0.29277390556333527,0.2927493722575941,0.29274759767634523,8.98573489308084e-05,0,9,385.84435103575356
gaussian,1000,5213000,7312004,87,0.29274759767634523,0.2927263512002608,0.29272388062664123,8.101535210621389e-05,0,8,385.9355260139792
gaussian,1000,5213000,7312004,88,0.29272388062664123,0.2927052240779384,0.2927037390282553,6.880749989651621e-05,0,8,385.5588221378166
gaussian,1000,5213000,7312004,89,0.2927037390282553,0.2926848598024711,0.29268430548696633,6.639321162581826e-05,0,6,385.19685259943094
gaussian,1000,5213000,7312004,90,0.29268430548696633,0.2926685149909145,0.2926683171052907,5.462671341073956e-05,0,6,385.16142885466235
gaussian,1000,5213000,7312004,91,0.2926683171052907,0.2926536639491207,0.29265331798805666,5.124954208357208e-05,0,4,384.6587230050474
gaussian,1000,5213000,7312004,92,0.29265331798805666,0.2926439817701136,0.2926411850447928,4.145841689841732e-05,0,7,384.9020329662921
gaussian,1000,5213000,7312004,93,0.2926411850447928,0.29262237246153205,0.29262077650827034,6.973911248801522e-05,0,7,385.8657215310393
gaussian,1000,5213000,7312004,94,0.29262077650827034,0.2926047557931522,0.29260416574371195,5.67654995540605e-05,0,5,385.4679352707718
gaussian,1000,5213000,7312004,95,0.29260416574371195,0.2925924176239758,0.29259185443610053,4.207495672569035e-05,0,3,385.5769903637626
gaussian,1000,5213000,7312004,96,0.29259185443610053,0.29258458559232536,0.2925842207334846,2.6089935520005786e-05,0,4,385.5082849123857
gaussian,1000,5213000,7312004,97,0.2925842207334846,0.29257439136539765,0.29257428983491907,3.3942016902520183e-05,0,2,385.6036750501443
gaussian,1000,5213000,7312004,98,0.29257428983491907,0.29257039516687566,0.2925701839942275,1.4033497932662041e-05,0,2,385.7425482387622
gaussian,1000,5213000,7312004,99,0.2925701839942275,0.29256503180808335,0.2925640783691268,2.0868924568362355e-05,0,2,385.29508073662174
gaussian,1000,5213000,7312004,100,0.2925640783691268,0.29255973879154806,0.29255957711712804,1.5385525194470673e-05,0,1,385.13914097484525
gaussian,1000,5213000,7312004,101,0.29255957711712804,0.29255759278396665,0.29255759278396665,6.782663486703594e-06,0,0,384.9827791857039
gaussian,1000,5213000,7312004,102,0.29255759278396665,0.29255759278396665,0.29255759278396665,0.0,1,0,384.9827791857039
gaussian,1000,5213000,7312004,103,0.29255759278396665,0.29255759278396665,0.29255759278396665,0.0,2,0,384.9827791857039
gaussian,1000,5213000,7312004,104,0.29255759278396665,0.29255759278396665,0.29255759278396665,0.0,3,0,384.9827791857039
gaussian,1000,5213000,7312004,105,0.29255759278396665,0.29255759278396665,0.29255759278396665,0.0,4,0,384.9827791857039
gaussian,1000,5213000,7312004,106,0.29255759278396665,0.29255759278396665,0.29255759278396665,0.0,5,0,384.9827791857039
gaussian,1000,5213000,7312005,1,0.40378544055265153,0.38201962325469563,0.3707512806896824,0.08181117134326607,0,3132,360.8004973544313
gaussian,1000,5213000,7312005,2,0.3707512806896824,0.3579547194424467,0.35141414906549284,0.052156614505061295,0,2175,367.9310485519177
gaussian,1000,5213000,7312005,3,0.35141414906549284,0.34319587722958456,0.3392675367431636,0.0345649495179133,0,1621,373.9942887716018
gaussian,1000,5213000,7312005,4,0.3392675367431636,0.3335879127183458,0.3310847448827817,0.024118994522533802,0,1253,380.5192601899797
gaussian,1000,5213000,7312005,5,0.3310847448827817,0.32704151506237883,0.32522873328903174,0.017687349490606307,0,994,379.56420887544294
gaussian,1000,5213000,7312005,6,0.32522873328903174,0.3220028659581608,0.3206278486476395,0.014146611816439432,0,830,382.84039699026425
gaussian,1000,5213000,7312005,7,0.3206278486476395,0.31799667164413503,0.3169700015981055,0.011408388463329788,0,724,387.86196581773413
gaussian,1000,5213000,7312005,8,0.3169700015981055,0.3147841597579905,0.31388858352482923,0.009721481710383706,0,640,385.886562699289
gaussian,1000,5213000,7312005,9,0.31388858352482923,0.3119884895653697,0.31127271989131344,0.008333732957538009,0,571,383.02676093221874
gaussian,1000,5213000,7312005,10,0.31127271989131344,0.30963195193427473,0.3090453586304729,0.007155658425891863,0,516,382.1475210268886
gaussian,1000,5213000,7312005,11,0.3090453586304729,0.30757004360294743,0.3071018071354496,0.006288887507115751,0,418,384.36048940465525
gaussian,1000,5213000,7312005,12,0.3071018071354496,0.30596796098479856,0.3056631001737122,0.004684788328526087,0,333,384.47106437915596
gaussian,1000,5213000,7312005,13,0.3056631001737122,0.3047575830572486,0.30446174829441314,0.0039303137297773145,0,322,384.7629023318305
gaussian,1000,5213000,7312005,14,0.30446174829441314,0.30359307913568484,0.30333432810169975,0.0037029945437453793,0,279,385.5035580238316
gaussian,1000,5213000,7312005,15,0.30333432810169975,0.3025973168648414,0.30238759768742124,0.003121079042399363,0,256,384.01056584136967
gaussian,1000,5213000,7312005,16,0.30238759768742124,0.3016852465320486,0.30148973976429894,0.002969228665424369,0,241,384.9103317499903
gaussian,1000,5213000,7312005,17,0.30148973976429894,0.30083873346936313,0.3006618182006189,0.002746101954671212,0,223,385.83080669244845
gaussian,1000,5213000,7312005,18,0.3006618182006189,0.30008808514581925,0.29996432847575444,0.00231984802406482,0,176,385.01406179329484
gaussian,1000,5213000,7312005,19,0.29996432847575444,0.29949493219499973,0.2993684962710675,0.0019863435352951058,0,184,385.0627012675978
gaussian,1000,5213000,7312005,20,0.2993684962710675,0.29888925801033367,0.298772953244389,0.001989330988719755,0,178,385.8174334116699
gaussian,1000,5213000,7312005,21,0.298772953244389,0.29830735852070467,0.29821076805244545,0.0018816468687636232,0,158,386.0892102619106
gaussian,1000,5213000,7312005,22,0.29821076805244545,0.29779915266890894,0.2977141737933033,0.0016652459010294172,0,146,385.2065177573722
gaussian,1000,5213000,7312005,23,0.2977141737933033,0.2973479160431191,0.29726581805996094,0.00150599391231412,0,146,381.25569401195594
gaussian,1000,5213000,7312005,24,0.29726581805996094,0.29689888556116556,0.29682342734246236,0.001488199081837729,0,116,380.91067886407393
gaussian,1000,5213000,7312005,25,0.29682342734246236,0.29652842259574524,0.29647429136489706,0.0011762413118506596,0,109,380.5810823895974
gaussian,1000,5213000,7312005,26,0.29647429136489706,0.29620417196731885,0.29615782050904615,0.001067447886944756,0,99,379.9141631568888
gaussian,1000,5213000,7312005,27,0.29615782050904615,0.29590292706664273,0.29585911061068026,0.0010086172901072037,0,97,382.46366327978546
gaussian,1000,5213000,7312005,28,0.29585911061068026,0.2956170341870517,0.29557077375831203,0.0009745748636000361,0,96,382.58335245724123
gaussian,1000,5213000,7312005,29,0.29557077375831203,0.2953345730891092,0.29529150529484416,0.0009448446472459147,0,103,383.434746736334
gaussian,1000,5213000,7312005,30,0.29529150529484416,0.2950417879753598,0.29499087920925526,0.0010180654715709642,0,104,380.4425717901976
gaussian,1000,5213000,7312005,31,0.29499087920925526,0.29471532154477353,0.2946673474278975,0.0010967518122085504,0,101,378.3869332105849
gaussian,1000,5213000,7312005,32,0.2946673474278975,0.2944151458766176,0.29437016939060057,0.001008520421047565,0,106,379.0335470275626
gaussian,1000,5213000,7312005,33,0.29437016939060057,0.2941021476341043,0.2940540114000777,0.0010740150443143532,0,86,382.18173387878676
gaussian,1000,5213000,7312005,34,0.2940540114000777,0.2938516451351427,0.29381831530747826,0.0008015401370558324,0,86,383.62070317485075
gaussian,1000,5213000,7312005,35,0.29381831530747826,0.29359800265702896,0.293560538350512,0.0008773345415737955,0,72,383.4748981457445
gaussian,1000,5213000,7312005,36,0.293560538350512,0.2933806524063105,0.29335169787873966,0.0007114051259947456,0,69,383.5618560040416
gaussian,1000,5213000,7312005,37,0.29335169787873966,0.29318651173044946,0.29316886914104784,0.0006232407687219001,0,54,383.82708184176727
gaussian,1000,5213000,7312005,38,0.29316886914104784,0.2930420412567139,0.2930225907381644,0.0004989561248847054,0,58,385.6031140426702
gaussian,1000,5213000,7312005,39,0.2930225907381644,0.2928772271989225,0.2928618115380215,0.0005486921664909078,0,48,386.0934302461001
gaussian,1000,5213000,7312005,40,0.2928618115380215,0.2927482470563747,0.2927285808830727,0.0004549266913603879,0,62,386.3499320172645
gaussian,1000,5213000,7312005,41,0.2927285808830727,0.2925820151673871,0.29256168037789654,0.0005701544573224135,0,56,385.56467128199563
gaussian,1000,5213000,7312005,42,0.29256168037789654,0.29242196582588376,0.29240220391918276,0.0005451037145664056,0,58,385.01596965057774
gaussian,1000,5213000,7312005,43,0.29240220391918276,0.2922557358632895,0.29222447780960603,0.0006078138509032838,0,74,383.8321442426671
gaussian,1000,5213000,7312005,44,0.29222447780960603,0.2920327504728176,0.29200649322206845,0.0007459491045086331,0,63,385.38989534351407
gaussian,1000,5213000,7312005,45,0.29200649322206845,0.2918501415588275,0.2918251065382302,0.0006211734603460559,0,60,385.34362347535335
gaussian,1000,5213000,7312005,46,0.2918251065382302,0.2916720370141438,0.29164630552975435,0.0006126991971213887,0,59,386.0497199520901
gaussian,1000,5213000,7312005,47,0.29164630552975435,0.2915001950745514,0.29148074997717077,0.0005676586654607342,0,48,387.92818047410657
gaussian,1000,5213000,7312005,48,0.29148074997717077,0.29136486464447336,0.2913452363210673,0.0004649145993829593,0,59,386.85779538707794
gaussian,1000,5213000,7312005,49,0.2913452363210673,0.29119654979015863,0.29117635807492104,0.0005796499310534353,0,48,388.3235769717605
gaussian,1000,5213000,7312005,50,0.29117635807492104,0.29106176628791974,0.29104234803196166,0.00046023668901338003,0,41,388.2210146232472
gaussian,1000,5213000,7312005,51,0.29104234803196166,0.2909385056305352,0.2909246444259223,0.0004044208921322625,0,44,386.9888905193816
gaussian,1000,5213000,7312005,52,0.2909246444259223,0.29082071074851706,0.2908062905213298,0.0004068197963292991,0,45,386.00470786145246
gaussian,1000,5213000,7312005,53,0.2908062905213298,0.2907039498263143,0.2906919765379776,0.00039309322761630526,0,39,386.1191523845328
gaussian,1000,5213000,7312005,54,0.2906919765379776,0.2905984078229537,0.2905850881834589,0.00036770314678690445,0,40,385.72925463114956
gaussian,1000,5213000,7312005,55,0.2905850881834589,0.29049160457653506,0.29047716265506346,0.0003714076626234488,0,41,385.3574593570583
gaussian,1000,5213000,7312005,56,0.29047716265506346,0.2903821583578962,0.2903685994838838,0.0003737408138640794,0,42,384.5523775812397
gaussian,1000,5213000,7312005,57,0.2903685994838838,0.29026524037075385,0.2902538955358269,0.0003950287608948945,0,40,385.5432714630742
gaussian,1000,5213000,7312005,58,0.2902538955358269,0.2901626232911175,0.290151917251754,0.00035134165515565637,0,37,386.04282822148724
gaussian,1000,5213000,7312005,59,0.290151917251754,0.29006499206192293,0.290052444205261,0.00034283091228614444,0,35,385.3158395954049
gaussian,1000,5213000,7312005,60,0.290052444205261,0.28996721368619827,0.28995362499287064,0.00034069429292733023,0,31,386.72695759840514
gaussian,1000,5213000,7312005,61,0.28995362499287064,0.2898777283627344,0.28987236475733236,0.0002802525250038899,0,22,386.4268334020408
gaussian,1000,5213000,7312005,62,0.28987236475733236,0.2898222808599134,0.2898186317421026,0.00018536784379133528,0,17,385.6635951443124
gaussian,1000,5213000,7312005,63,0.2898186317421026,0.2897808324026804,0.2897756820379246,0.00014819511057600728,0,20,384.5172843412531
gaussian,1000,5213000,7312005,64,0.2897756820379246,0.2897294823533972,0.28972422520435065,0.0001775747130057757,0,18,384.650034577068
gaussian,1000,5213000,7312005,65,0.28972422520435065,0.2896826865006212,0.2896777283062643,0.00016048674581332968,0,22,385.6989927780755
gaussian,1000,5213000,7312005,66,0.2896777283062643,0.2896244553575774,0.2896176846680226,0.000207277371970446,0,20,385.3373729812965
gaussian,1000,5213000,7312005,67,0.2896176846680226,0.28957107030210727,0.2895651053064028,0.00018154748277927806,0,28,385.0222911632844
gaussian,1000,5213000,7312005,68,0.2895651053064028,0.28950062589043296,0.2894933864497507,0.000247677829053994,0,26,385.51753187387106
gaussian,1000,5213000,7312005,69,0.2894933864497507,0.2894294831601471,0.28941907701405606,0.00025668785254802373,0,34,384.5295539879065
gaussian,1000,5213000,7312005,70,0.28941907701405606,0.28933695895288414,0.2893276109936855,0.00031603314237000496,0,26,384.9415970297205
gaussian,1000,5213000,7312005,71,0.2893276109936855,0.28926484387276635,0.28925500596894455,0.0002509439886901063,0,32,385.31084095822786
gaussian,1000,5213000,7312005,72,0.28925500596894455,0.2891785745002092,0.28917163342268204,0.0002882319909493869,0,22,386.12922713661044
