question_id,geometry,method,itq_seed,gold_mean,gold_median,non_gold_mean,non_gold_median,nearest_gold,nearest_non_gold,separation_non_gold_minus_gold_mean,gold_minus_non_gold_mean
80ec1f4f,HAMMING,SIGN96_CENTERED,,44.5,44.5,48.197938144329896,48.0,43.0,30.0,3.697938144329896,
80ec1f4f,HAMMING,ITQ96_CENTERED,101.0,29.0,29.0,48.1298969072165,49.0,29.0,16.0,19.129896907216498,
80ec1f4f,HAMMING,ITQ96_CENTERED,202.0,30.0,30.0,47.79381443298969,49.0,28.0,18.0,17.79381443298969,
80ec1f4f,HAMMING,ITQ96_CENTERED,303.0,31.0,31.0,48.1298969072165,49.0,31.0,20.0,17.129896907216498,
80ec1f4f,HAMMING,ITQ96_CENTERED,404.0,30.0,30.0,47.878350515463914,49.0,28.0,12.0,17.878350515463914,
80ec1f4f,HAMMING,ITQ96_CENTERED,505.0,26.5,26.5,47.68865979381443,49.0,25.0,15.0,21.18865979381443,
80ec1f4f,COSINE,FLOAT96_UNCENTERED,,0.5372670583065523,0.5372670583065523,0.10514449312609347,0.06295564544929638,0.5959174608151311,0.7921524424094557,-0.43212256518045883,0.43212256518045883
80ec1f4f,COSINE,FLOAT96_CENTERED,,0.48192914755757854,0.48192914755757854,-0.0009105497745768681,-0.047769784889330744,0.5480838293810217,0.7604958939771391,-0.4828396973321554,0.4828396973321554
81507db6,HAMMING,SIGN96_CENTERED,,27.666666666666668,27.0,48.134122287968445,49.0,23.0,29.0,20.467455621301777,
81507db6,HAMMING,ITQ96_CENTERED,101.0,17.333333333333332,17.0,48.315581854043394,49.0,17.0,18.0,30.982248520710062,
81507db6,HAMMING,ITQ96_CENTERED,202.0,15.0,15.0,48.205128205128204,49.0,11.0,13.0,33.205128205128204,
81507db6,HAMMING,ITQ96_CENTERED,303.0,17.0,18.0,48.20710059171598,49.0,13.0,12.0,31.207100591715978,
81507db6,HAMMING,ITQ96_CENTERED,404.0,17.333333333333332,19.0,48.201183431952664,49.0,14.0,15.0,30.867850098619332,
81507db6,HAMMING,ITQ96_CENTERED,505.0,20.333333333333332,21.0,48.145956607495066,49.0,17.0,17.0,27.812623274161734,
81507db6,COSINE,FLOAT96_UNCENTERED,,0.7478782066642052,0.7409751765511108,0.10157981055896369,0.07551293571498251,0.7863103378974562,0.7664372734988073,-0.6462983961052415,0.6462983961052415
81507db6,COSINE,FLOAT96_CENTERED,,0.7167284925230236,0.7082707299648892,-0.004195910431874434,-0.0233129861385345,0.7639572890502416,0.7369847673841515,-0.720924402954898,0.720924402954898
830ce83f,HAMMING,SIGN96_CENTERED,,30.333333333333332,29.0,48.02165354330709,48.0,23.0,26.0,17.688320209973757,
830ce83f,HAMMING,ITQ96_CENTERED,101.0,28.0,22.0,48.25590551181102,49.0,22.0,16.0,20.255905511811022,
830ce83f,HAMMING,ITQ96_CENTERED,202.0,30.0,32.0,48.13385826771653,49.0,24.0,23.0,18.133858267716533,
830ce83f,HAMMING,ITQ96_CENTERED,303.0,32.333333333333336,29.0,47.95866141732284,49.0,24.0,19.0,15.625328083989501,
830ce83f,HAMMING,ITQ96_CENTERED,404.0,30.0,25.0,48.35826771653543,49.0,23.0,20.0,18.35826771653543,
830ce83f,HAMMING,ITQ96_CENTERED,505.0,27.0,23.0,48.16732283464567,49.0,21.0,16.0,21.167322834645667,
830ce83f,COSINE,FLOAT96_UNCENTERED,,0.5402576913365583,0.5519551350109597,0.09140316391358133,0.055101304457903705,0.6804388123815568,0.7201542831310874,-0.448854527422977,0.448854527422977
830ce83f,COSINE,FLOAT96_CENTERED,,0.49294011312516434,0.5118388145504137,-0.0019961018768496585,-0.0308343655670736,0.6390167477021719,0.6760162171653369,-0.494936215002014,0.494936215002014
8464fc84,HAMMING,SIGN96_CENTERED,,18.0,18.0,47.60455486542443,48.0,18.0,23.0,29.604554865424433,
8464fc84,HAMMING,ITQ96_CENTERED,101.0,11.0,11.0,48.16770186335404,49.0,11.0,8.0,37.16770186335404,
8464fc84,HAMMING,ITQ96_CENTERED,202.0,11.0,11.0,47.76190476190476,49.0,11.0,5.0,36.76190476190476,
8464fc84,HAMMING,ITQ96_CENTERED,303.0,9.0,9.0,47.838509316770185,49.0,9.0,6.0,38.838509316770185,
8464fc84,HAMMING,ITQ96_CENTERED,404.0,9.0,9.0,47.98343685300207,49.0,9.0,8.0,38.98343685300207,
8464fc84,HAMMING,ITQ96_CENTERED,505.0,7.0,7.0,47.87163561076605,49.0,7.0,2.0,40.87163561076605,
8464fc84,COSINE,FLOAT96_UNCENTERED,,0.9063707062678458,0.9063707062678458,0.09370672575472291,0.0651991784465003,0.9063707062678458,0.8525958730899581,-0.8126639805131228,0.8126639805131228
8464fc84,COSINE,FLOAT96_CENTERED,,0.8958738393771333,0.8958738393771333,-0.002208322192663803,-0.030513173434060577,0.8958738393771333,0.8389937501696201,-0.898082161569797,0.898082161569797
852ce960,HAMMING,SIGN96_CENTERED,,19.5,19.5,48.32233502538071,49.0,17.0,30.0,28.82233502538071,
852ce960,HAMMING,ITQ96_CENTERED,101.0,18.0,18.0,47.984771573604064,49.0,16.0,16.0,29.984771573604064,
852ce960,HAMMING,ITQ96_CENTERED,202.0,17.0,17.0,48.058375634517766,49.0,15.0,14.0,31.058375634517766,
852ce960,HAMMING,ITQ96_CENTERED,303.0,17.0,17.0,47.90355329949239,49.0,15.0,18.0,30.903553299492387,
852ce960,HAMMING,ITQ96_CENTERED,404.0,21.5,21.5,48.246192893401016,49.0,19.0,21.0,26.746192893401016,
852ce960,HAMMING,ITQ96_CENTERED,505.0,19.5,19.5,48.263959390862944,49.0,17.0,18.0,28.763959390862944,
852ce960,COSINE,FLOAT96_UNCENTERED,,0.8043221678929158,0.8043221678929158,0.06418513007715805,0.026760308893684297,0.8265085952223614,0.7640691433215933,-0.7401370378157577,0.7401370378157577
852ce960,COSINE,FLOAT96_CENTERED,,0.7911452385682141,0.7911452385682141,-0.004961670268938364,-0.030731644679548815,0.8181845659732483,0.747426234678904,-0.7961069088371524,0.7961069088371524
853b0a1d,HAMMING,SIGN96_CENTERED,,21.0,21.0,47.57534246575342,48.0,21.0,17.0,26.575342465753423,
853b0a1d,HAMMING,ITQ96_CENTERED,101.0,5.0,5.0,48.29354207436399,49.0,5.0,6.0,43.29354207436399,
853b0a1d,HAMMING,ITQ96_CENTERED,202.0,4.0,4.0,47.92563600782779,49.0,4.0,4.0,43.92563600782779,
853b0a1d,HAMMING,ITQ96_CENTERED,303.0,7.0,7.0,48.24461839530333,49.0,7.0,6.0,41.24461839530333,
853b0a1d,HAMMING,ITQ96_CENTERED,404.0,4.0,4.0,48.01565557729941,49.0,4.0,5.0,44.01565557729941,
853b0a1d,HAMMING,ITQ96_CENTERED,505.0,3.0,3.0,47.84931506849315,49.0,3.0,3.0,44.84931506849315,
853b0a1d,COSINE,FLOAT96_UNCENTERED,,0.9037480891447915,0.9037480891447915,0.04559252450801214,0.015668158479218104,0.9037480891447915,0.9005681086856281,-0.8581555646367794,0.8581555646367794
853b0a1d,COSINE,FLOAT96_CENTERED,,0.9016131601879587,0.9016131601879587,-0.0023910169891210127,-0.022350819698332514,0.9016131601879587,0.8987374513470259,-0.9040041771770797,0.9040041771770797
8550ddae,HAMMING,SIGN96_CENTERED,,25.0,25.0,48.58849557522124,49.0,25.0,25.0,23.588495575221238,
8550ddae,HAMMING,ITQ96_CENTERED,101.0,14.0,14.0,47.940265486725664,49.0,14.0,15.0,33.940265486725664,
8550ddae,HAMMING,ITQ96_CENTERED,202.0,23.0,23.0,47.86725663716814,49.5,23.0,17.0,24.86725663716814,
8550ddae,HAMMING,ITQ96_CENTERED,303.0,21.0,21.0,48.0287610619469,49.0,21.0,18.0,27.028761061946902,
8550ddae,HAMMING,ITQ96_CENTERED,404.0,18.0,18.0,48.008849557522126,50.0,18.0,18.0,30.008849557522126,
8550ddae,HAMMING,ITQ96_CENTERED,505.0,19.0,19.0,47.69690265486726,49.0,19.0,18.0,28.69690265486726,
8550ddae,COSINE,FLOAT96_UNCENTERED,,0.7381453545013628,0.7381453545013628,0.13266090177952486,0.06939339525848034,0.7381453545013628,0.772910595533743,-0.6054844527218379,0.6054844527218379
8550ddae,COSINE,FLOAT96_CENTERED,,0.6913625115293467,0.6913625115293467,0.000347881808007968,-0.06368252153359819,0.6913625115293467,0.7207868876875724,-0.6910146297213388,0.6910146297213388
85fa3a3f,HAMMING,SIGN96_CENTERED,,28.0,23.0,47.861224489795916,48.0,23.0,22.0,19.861224489795916,
85fa3a3f,HAMMING,ITQ96_CENTERED,101.0,16.333333333333332,6.0,48.20204081632653,49.0,5.0,7.0,31.868707482993198,
85fa3a3f,HAMMING,ITQ96_CENTERED,202.0,17.333333333333332,8.0,48.022448979591836,49.0,8.0,8.0,30.689115646258504,
85fa3a3f,HAMMING,ITQ96_CENTERED,303.0,16.333333333333332,9.0,48.31428571428572,49.0,7.0,6.0,31.980952380952385,
85fa3a3f,HAMMING,ITQ96_CENTERED,404.0,16.333333333333332,7.0,48.02448979591837,49.0,5.0,6.0,31.691156462585038,
85fa3a3f,HAMMING,ITQ96_CENTERED,505.0,14.666666666666666,8.0,48.42040816326531,49.0,5.0,6.0,33.75374149659864,
85fa3a3f,COSINE,FLOAT96_UNCENTERED,,0.7641264544576757,0.860900442696453,0.0690418616186645,0.04243814880171403,0.91044442358158,0.8980575270362858,-0.6950845928390111,0.6950845928390111
85fa3a3f,COSINE,FLOAT96_CENTERED,,0.7437909809166668,0.8501903283272317,-0.005063796225279607,-0.029270430542324605,0.9055886036275617,0.891632370008323,-0.7488547771419465,0.7488547771419465
86b68151,HAMMING,SIGN96_CENTERED,,15.0,15.0,47.642561983471076,48.0,15.0,16.0,32.642561983471076,
86b68151,HAMMING,ITQ96_CENTERED,101.0,5.0,5.0,47.768595041322314,49.0,5.0,6.0,42.768595041322314,
86b68151,HAMMING,ITQ96_CENTERED,202.0,7.0,7.0,47.8698347107438,49.0,7.0,6.0,40.8698347107438,
86b68151,HAMMING,ITQ96_CENTERED,303.0,6.0,6.0,48.08057851239669,49.0,6.0,6.0,42.08057851239669,
86b68151,HAMMING,ITQ96_CENTERED,404.0,2.0,2.0,48.150826446280995,49.0,2.0,2.0,46.150826446280995,
86b68151,HAMMING,ITQ96_CENTERED,505.0,5.0,5.0,47.79338842975206,49.0,5.0,6.0,42.79338842975206,
86b68151,COSINE,FLOAT96_UNCENTERED,,0.887752917673712,0.887752917673712,0.09673340322486176,0.05339930864141501,0.887752917673712,0.8940940029031998,-0.7910195144488502,0.7910195144488502
86b68151,COSINE,FLOAT96_CENTERED,,0.8741585072756607,0.8741585072756607,-0.0004901083546040317,-0.04084712067350347,0.8741585072756607,0.8786679038166679,-0.8746486156302647,0.8746486156302647
86f00804,HAMMING,SIGN96_CENTERED,,26.0,26.0,46.70916334661354,47.0,26.0,29.0,20.709163346613543,
86f00804,HAMMING,ITQ96_CENTERED,101.0,12.0,12.0,48.06374501992032,50.0,12.0,14.0,36.06374501992032,
86f00804,HAMMING,ITQ96_CENTERED,202.0,24.0,24.0,47.776892430278885,49.0,24.0,15.0,23.776892430278885,
86f00804,HAMMING,ITQ96_CENTERED,303.0,16.0,16.0,48.31274900398407,49.0,16.0,16.0,32.31274900398407,
86f00804,HAMMING,ITQ96_CENTERED,404.0,16.0,16.0,47.98406374501992,49.0,16.0,17.0,31.984063745019917,
86f00804,HAMMING,ITQ96_CENTERED,505.0,15.0,15.0,48.02988047808765,49.0,15.0,16.0,33.02988047808765,
86f00804,COSINE,FLOAT96_UNCENTERED,,0.7464501300546273,0.7464501300546273,0.10442008339975571,0.05643126648070229,0.7464501300546273,0.7600511702631482,-0.6420300466548716,0.6420300466548716
86f00804,COSINE,FLOAT96_CENTERED,,0.7071899462480041,0.7071899462480041,0.0006040253807001032,-0.05107908366422388,0.7071899462480041,0.7155442371577828,-0.706585920867304,0.706585920867304
8752c811,HAMMING,SIGN96_CENTERED,,22.0,22.0,47.53455284552845,48.0,22.0,17.0,25.534552845528452,
8752c811,HAMMING,ITQ96_CENTERED,101.0,7.0,7.0,47.84756097560975,48.0,7.0,12.0,40.84756097560975,
8752c811,HAMMING,ITQ96_CENTERED,202.0,10.0,10.0,48.048780487804876,48.0,10.0,10.0,38.048780487804876,
8752c811,HAMMING,ITQ96_CENTERED,303.0,10.0,10.0,47.699186991869915,48.0,10.0,6.0,37.699186991869915,
8752c811,HAMMING,ITQ96_CENTERED,404.0,10.0,10.0,48.166666666666664,48.0,10.0,8.0,38.166666666666664,
8752c811,HAMMING,ITQ96_CENTERED,505.0,11.0,11.0,47.90040650406504,48.5,11.0,9.0,36.90040650406504,
8752c811,COSINE,FLOAT96_UNCENTERED,,0.8665905746529974,0.8665905746529974,0.10014094817541869,0.08327500415517275,0.8665905746529974,0.875852929024858,-0.7664496264775786,0.7664496264775786
8752c811,COSINE,FLOAT96_CENTERED,,0.8455311545948582,0.8455311545948582,-0.0020601542815549493,-0.024787354414942155,0.8455311545948582,0.8666868454363869,-0.8475913088764131,0.8475913088764131
87f22b4a,HAMMING,SIGN96_CENTERED,,27.5,27.5,48.148305084745765,48.0,23.0,28.0,20.648305084745765,
87f22b4a,HAMMING,ITQ96_CENTERED,101.0,29.0,29.0,47.73728813559322,49.0,19.0,22.0,18.737288135593218,
87f22b4a,HAMMING,ITQ96_CENTERED,202.0,27.5,27.5,47.96822033898305,49.0,24.0,26.0,20.468220338983052,
87f22b4a,HAMMING,ITQ96_CENTERED,303.0,21.0,21.0,48.00847457627118,49.0,19.0,23.0,27.008474576271183,
87f22b4a,HAMMING,ITQ96_CENTERED,404.0,25.0,25.0,48.2478813559322,49.0,17.0,19.0,23.2478813559322,
87f22b4a,HAMMING,ITQ96_CENTERED,505.0,27.0,27.0,48.00423728813559,49.0,22.0,24.0,21.00423728813559,
87f22b4a,COSINE,FLOAT96_UNCENTERED,,0.6219279951130348,0.6219279951130348,0.1135011582138596,0.08649762792034443,0.7039574413421632,0.6107128331175269,-0.5084268368991751,0.5084268368991751
87f22b4a,COSINE,FLOAT96_CENTERED,,0.5639781363399887,0.5639781363399887,-0.002090153704132281,-0.029490192277040403,0.6610908925058476,0.5739418458213921,-0.566068290044121,0.566068290044121
88432d0a,HAMMING,SIGN96_CENTERED,,46.5,46.0,47.95157894736842,48.0,41.0,34.0,1.451578947368418,
88432d0a,HAMMING,ITQ96_CENTERED,101.0,48.0,47.5,48.01894736842105,49.0,44.0,19.0,0.0189473684210526,
88432d0a,HAMMING,ITQ96_CENTERED,202.0,43.5,44.0,47.873684210526314,49.0,38.0,23.0,4.373684210526314,
88432d0a,HAMMING,ITQ96_CENTERED,303.0,46.5,48.0,48.061052631578946,49.0,38.0,19.0,1.5610526315789457,
88432d0a,HAMMING,ITQ96_CENTERED,404.0,43.25,42.5,48.01052631578948,49.0,41.0,25.0,4.760526315789477,
88432d0a,HAMMING,ITQ96_CENTERED,505.0,44.5,45.0,48.216842105263154,49.0,42.0,26.0,3.7168421052631544,
88432d0a,COSINE,FLOAT96_UNCENTERED,,0.23410966819622755,0.23833319417689705,0.1339039711339188,0.09663492038707445,0.32872402835219494,0.6621079417348554,-0.10020569706230875,0.10020569706230875
88432d0a,COSINE,FLOAT96_CENTERED,,0.11678311031007389,0.11892479443107237,-0.00020224520341143772,-0.03769360477951641,0.2138231844758185,0.6120149052160183,-0.11698535551348534,0.11698535551348534
89527b6b,HAMMING,SIGN96_CENTERED,,16.0,16.0,48.10944206008584,48.0,16.0,18.0,32.10944206008584,
89527b6b,HAMMING,ITQ96_CENTERED,101.0,17.0,17.0,47.97424892703863,48.0,17.0,25.0,30.97424892703863,
89527b6b,HAMMING,ITQ96_CENTERED,202.0,17.0,17.0,47.96351931330472,48.0,17.0,28.0,30.963519313304722,
89527b6b,HAMMING,ITQ96_CENTERED,303.0,14.0,14.0,48.19957081545064,49.0,14.0,27.0,34.19957081545064,
89527b6b,HAMMING,ITQ96_CENTERED,404.0,18.0,18.0,47.85622317596567,49.0,18.0,27.0,29.856223175965667,
89527b6b,HAMMING,ITQ96_CENTERED,505.0,20.0,20.0,48.18669527896996,49.0,20.0,27.0,28.186695278969957,
89527b6b,COSINE,FLOAT96_UNCENTERED,,0.8383372180473134,0.8383372180473134,0.15076554511746976,0.1348168024295267,0.8383372180473134,0.6722959067281237,-0.6875716729298437,0.6875716729298437
89527b6b,COSINE,FLOAT96_CENTERED,,0.7940366380719832,0.7940366380719832,0.0007325568321405621,-0.022946785474273985,0.7940366380719832,0.5823450664489083,-0.7933040812398426,0.7933040812398426
8979f9ec,HAMMING,SIGN96_CENTERED,,28.0,28.0,48.261241970021416,48.0,24.0,19.0,20.261241970021416,
8979f9ec,HAMMING,ITQ96_CENTERED,101.0,23.5,23.5,48.14132762312634,49.0,21.0,12.0,24.641327623126337,
8979f9ec,HAMMING,ITQ96_CENTERED,202.0,18.0,18.0,48.057815845824415,49.0,15.0,15.0,30.057815845824415,
8979f9ec,HAMMING,ITQ96_CENTERED,303.0,20.0,20.0,47.88008565310493,49.0,18.0,14.0,27.880085653104928,
8979f9ec,HAMMING,ITQ96_CENTERED,404.0,20.0,20.0,47.854389721627406,49.0,16.0,14.0,27.854389721627406,
8979f9ec,HAMMING,ITQ96_CENTERED,505.0,21.0,21.0,48.149892933618844,49.0,17.0,18.0,27.149892933618844,
8979f9ec,COSINE,FLOAT96_UNCENTERED,,0.7249040670983397,0.7249040670983397,0.08793204564199705,0.03802315924456698,0.7766778011333887,0.8402343085918841,-0.6369720214563426,0.6369720214563426
8979f9ec,COSINE,FLOAT96_CENTERED,,0.6984799350637514,0.6984799350637514,-0.003198048909554254,-0.04969931505826133,0.7465429315970123,0.8238063970428319,-0.7016779839733056,0.7016779839733056
89941a93,HAMMING,SIGN96_CENTERED,,31.0,31.0,47.745247148288975,48.0,27.0,32.0,16.745247148288975,
89941a93,HAMMING,ITQ96_CENTERED,101.0,18.0,18.0,48.07414448669201,49.0,17.0,14.0,30.074144486692013,
89941a93,HAMMING,ITQ96_CENTERED,202.0,16.0,16.0,47.8212927756654,49.0,16.0,16.0,31.8212927756654,
89941a93,HAMMING,ITQ96_CENTERED,303.0,14.5,14.5,48.250950570342205,49.0,11.0,11.0,33.750950570342205,
89941a93,HAMMING,ITQ96_CENTERED,404.0,13.0,13.0,47.61596958174905,49.0,12.0,11.0,34.61596958174905,
89941a93,HAMMING,ITQ96_CENTERED,505.0,17.5,17.5,48.155893536121674,49.0,14.0,13.0,30.655893536121674,
89941a93,COSINE,FLOAT96_UNCENTERED,,0.7667733427715725,0.7667733427715725,0.059312291911004775,0.026313871239056683,0.7742807041921791,0.7841851752183085,-0.7074610508605678,0.7074610508605678
89941a93,COSINE,FLOAT96_CENTERED,,0.7508052887148571,0.7508052887148571,-0.0023567442374230366,-0.030608191331030495,0.7547562008489375,0.7734606714312423,-0.7531620329522801,0.7531620329522801
89941a94,HAMMING,SIGN96_CENTERED,,24.0,24.0,47.412667946257194,48.0,20.0,22.0,23.412667946257194,
89941a94,HAMMING,ITQ96_CENTERED,101.0,14.5,14.5,47.72936660268714,49.0,9.0,8.0,33.22936660268714,
89941a94,HAMMING,ITQ96_CENTERED,202.0,11.5,11.5,48.10172744721689,50.0,10.0,13.0,36.60172744721689,
89941a94,HAMMING,ITQ96_CENTERED,303.0,12.0,12.0,48.13819577735125,49.0,7.0,10.0,36.13819577735125,
89941a94,HAMMING,ITQ96_CENTERED,404.0,11.0,11.0,47.96928982725528,50.0,7.0,10.0,36.96928982725528,
89941a94,HAMMING,ITQ96_CENTERED,505.0,13.0,13.0,48.05758157389635,49.0,13.0,12.0,35.05758157389635,
89941a94,COSINE,FLOAT96_UNCENTERED,,0.849086043705339,0.849086043705339,0.06620721427393415,0.023853440467022653,0.8720072083089005,0.8475450708377198,-0.7828788294314049,0.7828788294314049
89941a94,COSINE,FLOAT96_CENTERED,,0.8378019078390773,0.8378019078390773,-0.002626274412596493,-0.0405895989921025,0.8619213246070752,0.8365923308508695,-0.8404281822516737,0.8404281822516737
8a137a7f,HAMMING,SIGN96_CENTERED,,20.0,20.0,48.12524461839531,49.0,20.0,21.0,28.125244618395307,
8a137a7f,HAMMING,ITQ96_CENTERED,101.0,3.0,3.0,48.12328767123287,49.0,3.0,5.0,45.12328767123287,
8a137a7f,HAMMING,ITQ96_CENTERED,202.0,9.0,9.0,47.681017612524464,49.0,9.0,7.0,38.681017612524464,
8a137a7f,HAMMING,ITQ96_CENTERED,303.0,6.0,6.0,47.70645792563601,49.0,6.0,8.0,41.70645792563601,
8a137a7f,HAMMING,ITQ96_CENTERED,404.0,6.0,6.0,48.12524461839531,49.0,6.0,8.0,42.12524461839531,
8a137a7f,HAMMING,ITQ96_CENTERED,505.0,3.0,3.0,48.11350293542074,49.0,3.0,7.0,45.11350293542074,
8a137a7f,COSINE,FLOAT96_UNCENTERED,,0.9031933524557942,0.9031933524557942,0.05749371134491106,0.03118242529985399,0.9031933524557942,0.8965116525198493,-0.8456996411108831,0.8456996411108831
8a137a7f,COSINE,FLOAT96_CENTERED,,0.8989311440643555,0.8989311440643555,-0.0023316972361288302,-0.022764624742526714,0.8989311440643555,0.8922444625666935,-0.9012628413004843,0.9012628413004843
8a2466db,HAMMING,SIGN96_CENTERED,,28.0,28.0,47.80276134122288,48.0,28.0,26.0,19.802761341222883,
8a2466db,HAMMING,ITQ96_CENTERED,101.0,35.0,35.0,48.0887573964497,49.0,35.0,28.0,13.0887573964497,
8a2466db,HAMMING,ITQ96_CENTERED,202.0,30.0,30.0,48.11439842209073,49.0,30.0,28.0,18.11439842209073,
8a2466db,HAMMING,ITQ96_CENTERED,303.0,26.0,26.0,48.19132149901381,49.0,26.0,28.0,22.19132149901381,
8a2466db,HAMMING,ITQ96_CENTERED,404.0,29.0,29.0,48.07692307692308,50.0,29.0,27.0,19.07692307692308,
8a2466db,HAMMING,ITQ96_CENTERED,505.0,28.0,28.0,48.02564102564103,49.0,28.0,27.0,20.02564102564103,
8a2466db,COSINE,FLOAT96_UNCENTERED,,0.5463669875417188,0.5463669875417188,0.10657882913517498,0.06600007036123752,0.5463669875417188,0.5772388079250272,-0.4397881584065438,0.4397881584065438
8a2466db,COSINE,FLOAT96_CENTERED,,0.48793762220667725,0.48793762220667725,-0.0004985124168959746,-0.04495328625074757,0.48793762220667725,0.529006349274096,-0.4884361346235732,0.4884361346235732
8aef76bc,HAMMING,SIGN96_CENTERED,,12.0,12.0,48.18329938900204,49.0,12.0,15.0,36.18329938900204,
8aef76bc,HAMMING,ITQ96_CENTERED,101.0,6.0,6.0,48.02240325865581,49.0,6.0,4.0,42.02240325865581,
8aef76bc,HAMMING,ITQ96_CENTERED,202.0,1.0,1.0,48.29938900203666,49.0,1.0,0.0,47.29938900203666,
8aef76bc,HAMMING,ITQ96_CENTERED,303.0,1.0,1.0,47.824847250509166,49.0,1.0,1.0,46.824847250509166,
8aef76bc,HAMMING,ITQ96_CENTERED,404.0,3.0,3.0,48.31160896130346,49.0,3.0,4.0,45.31160896130346,
8aef76bc,HAMMING,ITQ96_CENTERED,505.0,2.0,2.0,47.86354378818737,49.0,2.0,3.0,45.86354378818737,
8aef76bc,COSINE,FLOAT96_UNCENTERED,,0.948808035635903,0.948808035635903,0.07510175550762659,0.04586612014260904,0.948808035635903,0.9405770472649992,-0.8737062801282764,0.8737062801282764
8aef76bc,COSINE,FLOAT96_CENTERED,,0.9456540179795396,0.9456540179795396,-0.002119359398754962,-0.02264705385013255,0.9456540179795396,0.9367184092792602,-0.9477733773782946,0.9477733773782946
8b9d4367,HAMMING,SIGN96_CENTERED,,15.0,15.0,47.634328358208954,48.0,15.0,17.0,32.634328358208954,
8b9d4367,HAMMING,ITQ96_CENTERED,101.0,6.0,6.0,48.048507462686565,49.0,6.0,5.0,42.048507462686565,
8b9d4367,HAMMING,ITQ96_CENTERED,202.0,7.0,7.0,48.30597014925373,49.0,7.0,7.0,41.30597014925373,
8b9d4367,HAMMING,ITQ96_CENTERED,303.0,2.0,2.0,48.184701492537314,49.0,2.0,2.0,46.184701492537314,
8b9d4367,HAMMING,ITQ96_CENTERED,404.0,3.0,3.0,48.115671641791046,49.0,3.0,4.0,45.115671641791046,
8b9d4367,HAMMING,ITQ96_CENTERED,505.0,3.0,3.0,48.11380597014925,49.0,3.0,3.0,45.11380597014925,
8b9d4367,COSINE,FLOAT96_UNCENTERED,,0.9503493217059016,0.9503493217059016,0.09007202183418832,0.06844684945078533,0.9503493217059016,0.9087726255362487,-0.8602772998717133,0.8602772998717133
8b9d4367,COSINE,FLOAT96_CENTERED,,0.9451321576248106,0.9451321576248106,-0.001492917432889637,-0.021924027784154476,0.9451321576248106,0.8995666985682863,-0.9466250750577002,0.9466250750577002
8c18457d,HAMMING,SIGN96_CENTERED,,30.666666666666668,30.0,47.893271461716935,48.0,30.0,30.0,17.226604795050267,
8c18457d,HAMMING,ITQ96_CENTERED,101.0,19.333333333333332,20.0,48.292343387471,49.0,18.0,15.0,28.959010054137668,
8c18457d,HAMMING,ITQ96_CENTERED,202.0,18.666666666666668,17.0,48.03480278422274,49.0,17.0,14.0,29.368136117556073,
8c18457d,HAMMING,ITQ96_CENTERED,303.0,24.666666666666668,24.0,48.00232018561485,49.0,23.0,16.0,23.33565351894818,
8c18457d,HAMMING,ITQ96_CENTERED,404.0,19.333333333333332,20.0,48.31554524361949,50.0,18.0,18.0,28.982211910286157,
8c18457d,HAMMING,ITQ96_CENTERED,505.0,17.0,15.0,47.96055684454756,49.0,15.0,14.0,30.96055684454756,
8c18457d,COSINE,FLOAT96_UNCENTERED,,0.7223637519608591,0.7255417401745683,0.09435380187000764,0.05840333381697598,0.734417262322874,0.7899541259167162,-0.6280099500908515,0.6280099500908515
8c18457d,COSINE,FLOAT96_CENTERED,,0.6969079900017031,0.7017470212386077,-0.004774763133949624,-0.040114198156342186,0.7063503978769786,0.7717871701903161,-0.7016827531356528,0.7016827531356528
8cf4d046,HAMMING,SIGN96_CENTERED,,25.5,25.5,47.33476394849785,47.0,18.0,10.0,21.83476394849785,
8cf4d046,HAMMING,ITQ96_CENTERED,101.0,18.5,18.5,48.283261802575105,49.0,17.0,11.0,29.783261802575105,
8cf4d046,HAMMING,ITQ96_CENTERED,202.0,16.5,16.5,48.128755364806864,50.0,16.0,6.0,31.628755364806864,
8cf4d046,HAMMING,ITQ96_CENTERED,303.0,14.0,14.0,48.41630901287554,50.0,11.0,11.0,34.41630901287554,
8cf4d046,HAMMING,ITQ96_CENTERED,404.0,19.5,19.5,48.19098712446352,49.0,17.0,12.0,28.69098712446352,
8cf4d046,HAMMING,ITQ96_CENTERED,505.0,16.5,16.5,48.081545064377686,49.0,13.0,12.0,31.581545064377686,
8cf4d046,COSINE,FLOAT96_UNCENTERED,,0.7576255447724336,0.7576255447724336,0.0520292545983336,0.016514400771954773,0.7607632461739194,0.8842667196300366,-0.7055962901741,0.7055962901741
8cf4d046,COSINE,FLOAT96_CENTERED,,0.7449268949148008,0.7449268949148008,-0.0036677705315636073,-0.033537245355047623,0.7459200740899775,0.8790865601850394,-0.7485946654463644,0.7485946654463644
8cf51dda,HAMMING,SIGN96_CENTERED,,16.0,16.0,47.93818984547461,48.0,16.0,14.0,31.93818984547461,
8cf51dda,HAMMING,ITQ96_CENTERED,101.0,8.0,8.0,48.17880794701987,49.0,8.0,9.0,40.17880794701987,
8cf51dda,HAMMING,ITQ96_CENTERED,202.0,8.0,8.0,48.143487858719645,49.0,8.0,7.0,40.143487858719645,
8cf51dda,HAMMING,ITQ96_CENTERED,303.0,11.0,11.0,48.026490066225165,49.0,11.0,11.0,37.026490066225165,
8cf51dda,HAMMING,ITQ96_CENTERED,404.0,6.0,6.0,47.64900662251656,48.0,6.0,5.0,41.64900662251656,
