question_id,N_archive,word_columns,char_columns,combined_columns,base_rep_fit_seconds,svd96_fit_seconds,itq96_fit_seconds_5seeds,query_transform_seconds,centered_doc_norm_min,centered_doc_norm_max,centered_query_norm
80ec1f4f,487,40231,60182,100445,1.2988290060000054,4.777614668000069,1.6408230670001558,0.05188050599986127,0.8332294648808943,1.0055846119729763,0.9469213658260522
81507db6,510,39600,55684,95316,1.3985564930001146,5.617378643999928,1.652804579999838,0.07442070299998704,0.8411493800791836,1.019188496675063,0.9512198240232024
830ce83f,511,38613,56807,95452,2.0235696019999523,5.234431607000033,1.8473837880001156,0.06125245399994128,0.8695341363429034,1.0085582012582726,0.9565220452531921
8464fc84,484,39942,59303,99277,1.3877723289999722,4.707463692000147,2.5530161049996423,0.08611384799996813,0.8509391455181585,0.9997586881969515,0.9539961880788999
852ce960,396,40958,62739,103729,1.9633770319999257,4.916399960000035,1.514209651000101,0.07265515899985076,0.8556994774376924,0.9968555514865318,0.9802321876492537
853b0a1d,512,40141,61309,101482,1.1023804659999996,4.603406275999987,1.1630163769999626,0.10163582699999552,0.8523879950977798,1.0127877700761805,1.0041905054906155
8550ddae,453,38198,60823,99053,1.4102371820000599,5.412313573000006,1.320648780000056,0.0403185840000333,0.825924622341757,1.002851588353559,0.9117032390354655
85fa3a3f,493,39676,59688,99396,2.3491051510000034,5.761714288999883,1.8617766300001222,0.03831188899994231,0.853089092176488,1.013392713317047,0.977811496546612
86b68151,485,38006,53710,91748,1.2804980720000003,6.173420815999975,1.0984452019999935,0.018223164000005454,0.8383259422297583,1.0116928513221457,0.9524926752673962
86f00804,503,36926,55608,92566,1.4928409750000355,4.456029554999986,1.3091092570000455,0.060533316000032755,0.8468678395952819,1.0183861670429597,0.9434238573013924
8752c811,493,39433,61791,101256,1.8717175080000743,5.168821111999932,1.5168526279999242,0.03515145999995184,0.8494461502550897,1.004927985765085,0.9494849692186615
87f22b4a,474,40330,58162,98524,1.0523261460000413,4.605614007999975,1.1911250769999242,0.02167889599991213,0.8339743552045532,1.006008697512875,0.9345438886683586
88432d0a,479,39216,55543,94791,1.1353079269999853,4.450145843999962,1.3553691170000093,0.05193868400010615,0.8533541012707222,0.9936114549556335,0.9122197455160642
89527b6b,467,39367,60409,99808,1.4194997130000502,6.36653909000006,1.3554209359999732,0.036636114999964775,0.8659280466224893,1.0046958861555484,0.8926537965345792
8979f9ec,469,40091,56376,96499,1.8582859340001505,5.869817029999922,1.2306476500000372,0.18694882499994492,0.8462956220664668,1.000145547271358,0.959947391549129
89941a93,528,40564,57522,98118,1.7246016269998563,6.126271199999792,1.7962181800000963,0.026028273999827434,0.8549616892557423,1.0013639555655909,0.9875734843400413
89941a94,523,39992,55923,95947,1.3571157429998948,4.587682441999959,1.3924179940001977,0.03589237799997136,0.8606866464039972,1.0126099249790939,0.9815172533476019
8a137a7f,512,38820,58010,96862,1.0259786430000304,5.702702446999979,1.3352347179999242,0.02528095000002395,0.8518670529870973,1.0138283185669268,0.9916011215594417
8a2466db,508,39754,58196,97982,1.7880138670000179,6.148647286000141,1.160628864000273,0.02564767099988785,0.8244340155169775,1.0144761224070658,0.942652441255169
8aef76bc,492,38399,54864,93295,1.2470173159999831,4.1142241099998955,2.4310001960000136,0.18276743199999146,0.8328078556760099,1.0062989335745103,0.9749579167984602
8b9d4367,537,40129,57455,97616,1.5211538020000717,4.950748816999976,2.8467611430000943,0.06369361100018978,0.8472598756255221,0.997021749173341,0.9583002883839296
8c18457d,434,38204,55466,93702,1.7528638320000027,5.155413384000212,1.2710706289997233,0.10220856500018272,0.8590609589698167,1.009536942586465,0.9526173863739323
8cf4d046,468,38660,60286,98978,1.1909324320001815,4.972457801000019,1.2094292430001587,0.016534384999886242,0.8497541408577239,1.0114699307525197,0.9967418111861309
8cf51dda,454,38045,57066,95143,1.623995136999838,5.01010117199985,1.2209373890002553,0.0588408400001299,0.8442728120836456,1.0129963179443364,0.950798146352083
8e91e7d9,498,38803,57862,96697,1.4033706810000695,4.607786530999874,1.2557673389997035,0.022529081999891787,0.8512597413323,1.0138162894400935,0.9880974971981688
8e9d538c,486,39807,63033,102872,1.3319639669999788,5.200739581999983,1.2147540290000052,0.04696551000006366,0.8354092170677742,1.0070374992409055,1.010391066864315
8ebdbe50,487,38847,56931,95810,1.6700379080000403,5.034428751000064,1.1929688709999482,0.02268439700003455,0.8508801047360974,1.0090731543977665,0.9543922437678019
8fb83627,485,38518,55878,94428,2.3990941760000624,4.38761937199979,1.316022575000261,0.02716042900010507,0.850778600329627,1.0068319723602888,0.9875627427923643
91b15a6e,489,38315,60395,98742,1.4202771899999789,4.748091999999815,1.3955833700001676,0.04315511000004335,0.8518818924137933,1.0091154816287953,0.9818946055933627
92a0aa75,455,39917,57644,97593,2.2245762810000542,4.9456381970001075,1.4147293030000583,0.059814219999907436,0.8432014898041403,1.0090764291586107,0.9027660756308188
945e3d21,489,40398,57316,97746,1.610869628999808,5.718806813000128,1.4865019770004437,0.04517700199994579,0.8349515633898699,1.0122973503291817,0.9090924783032398
94f70d80,510,37666,55647,93345,1.6472310120000202,5.412735444000077,1.3775596910001013,0.110942596999962,0.8501646752839843,1.0297017000322837,0.985337023838097
95228167,507,39795,56643,96470,1.706471952000129,5.469929769000146,1.6125759090000429,0.03991718600013883,0.8399041064673337,1.0111482474670244,0.8704901477227465
95bcc1c8,487,39992,60977,101001,1.1991229989999965,3.957192986999985,1.1971306259999892,0.08127655700002379,0.8530937412150847,1.0128286468063818,0.9678916522990701
982b5123,473,39106,56046,95184,1.2582879810001941,4.326096129000007,1.1695471000000452,0.02597385299986854,0.8354801544980401,1.0299773375179821,0.9827330957461282
993da5e2,486,39653,57196,96881,1.4274959599999875,5.400521458999947,1.5112997620001352,0.020436795000023267,0.838154350817853,1.020987461556577,0.9533700285419338
9a707b81,530,39512,59944,99488,1.4287463340001523,4.809618338000064,1.4547507130000668,0.04329028400002244,0.8367600042588905,1.0103318714005292,0.8893767395655743
9a707b82,532,40517,58417,98966,2.2938729649999914,4.770357229999945,1.5412771080000311,0.08241446199986058,0.8423247341472263,1.0114685111610178,0.9243917163450449
9aaed6a3,541,39127,56775,95934,2.4056310920000215,5.302037127999938,1.7380983119996927,0.06686918900004457,0.8397410447888526,1.003032147665065,0.9933746005248878
9bbe84a2,459,39487,57732,97251,1.5914527550000912,4.032862884999986,1.2129595979999976,0.01855617399996845,0.8336045713355117,1.0167214778653701,0.9795904639739109
9d25d4e0,493,39978,54958,94968,1.6013538320000862,5.947846015999858,1.3646422319998237,0.06994094699984998,0.8506532062970856,1.0099945602768852,0.9562806580002812
9ea5eabc,537,39221,61630,100883,1.8439743370001906,6.89128678499992,1.379284093999786,0.03448994500013214,0.8443592416178026,1.0166782434159636,0.9731291738340402
9ee3ecd6,476,39621,56647,96300,2.0344039540000267,5.127900269000065,1.510781182999608,0.06360152699994615,0.839927122502895,1.0024282702725937,0.9739167201119925
a06e4cfe,534,39463,55587,95082,1.097501133000037,4.300810578999972,1.3396511129999453,0.04525742700002411,0.8248298187585336,1.0016776296327137,1.0032904605930755
a08a253f,560,38251,55374,93657,1.7003406789999644,4.630961608000007,1.2630690579999282,0.016822801999978765,0.8454987452502891,1.0185283027232306,0.976604947966549
a11281a2,457,39287,57415,96734,1.7450616300000092,4.792708931999869,1.5022707910000008,0.0321871620001275,0.8493091922300857,1.020609640280947,0.9635588649097225
a1cc6108,492,39067,56954,96053,1.5930552940001235,5.888026876999902,1.3765707779998593,0.021321596000007048,0.8531391703502115,1.0188688462303694,0.9529067969339368
a1eacc2a,474,39256,56019,95307,2.0660887389999516,7.463870410000027,1.7302552859996467,0.03451267899981758,0.8411645289448332,1.01252525521832,0.9600385562384449
a2f3aa27,448,39960,59778,99770,1.7167871900001046,4.619679514000154,1.3007228359999772,0.13222962300005747,0.8596598576662985,1.0108884975639767,0.9849061337660395
a3045048,584,38755,57020,95807,1.3002633700000388,5.570201085000008,1.763628160999815,0.11347419699995953,0.835385219313844,1.0214824247760321,0.9739943868765678
a3332713,467,38025,51158,89215,0.915113035999866,4.442033406000064,1.341307703999746,0.016820407999830422,0.8078031448018882,0.9999728209040586,0.99172442048293
a346bb18,478,41339,60117,101488,1.2133636070000193,4.657619123999893,1.2367148589999033,0.026653805000023567,0.836440058150087,1.0098414211216067,0.9250130541682032
a3838d2b,484,38292,56129,94453,1.9333420309999383,4.442766886000072,1.0144191619999674,0.02645238599984623,0.8285076143435892,1.0298605831828418,0.9830830900546759
a40e080f,529,38860,59900,98792,1.3576483970000481,4.634908608999922,1.2616142579997813,0.04481121999992865,0.8486792432845204,1.0067730095823293,0.9577290206091426
a4996e51,512,39230,55150,94412,2.0097630449999997,5.216869493000104,1.0956610159996671,0.026302290000103312,0.8424663865014561,1.0127055623982333,0.9791614709621066
a82c026e,476,40641,61562,102235,1.9450283019999688,5.339771421999899,1.454308608999554,0.05105426299996907,0.8392031730738084,1.0036669572901873,0.9503036479208963
a89d7624,496,39532,58448,98012,2.7564867700000377,6.360301709999931,1.2060339600000134,0.022005608999961623,0.8412337451441418,1.0135247461728445,0.9527296038240848
a96c20ee,489,38856,57341,96229,2.300040810999917,5.254650864000041,1.3966114800000469,0.05499055799987218,0.822414597258041,1.0047177319706009,0.9519223219707365
a9f6b44c,476,38925,56439,95396,1.6618834769999467,5.954939174999936,1.5355409150001833,0.02437934099998529,0.8551145457515752,1.0107309283966732,0.9238701871479056
aae3761f,485,38073,55715,93820,2.9089251939999485,4.406909670999994,1.3437157629998637,0.04805272499993407,0.8535944572056557,1.025147029720642,0.9551592974352601
ac031881,529,38203,56208,94443,1.626724602999957,5.212385799999993,1.6844688380001571,0.04110455000000002,0.7966404815284579,1.0164741525114818,0.9581475956717926
ad7109d1,466,37249,56904,94185,1.1230203659999916,5.902625703000012,1.393535037000106,0.025375208000014027,0.7905625397926324,1.0179898046103464,0.8672848798426614
af082822,495,38714,56465,95211,2.3096843209998497,4.085735978999992,1.2988959700001033,0.05559193499993853,0.8262206491696372,1.0316472389022344,0.938161922832085
af8d2e46,495,38993,59110,98135,1.5005648200000223,6.647931193999966,1.403775709000115,0.0411072699999977,0.8148704107105638,1.0042650755278484,0.9583737394960538
afdc33df,502,39934,59060,99026,1.3066002839998418,4.1563120900000285,1.2751435579996269,0.028365761000031853,0.8555531081968732,1.004901006080383,0.9386407714798207
affe2881,484,40349,59078,99459,1.5689177280000877,4.894530951999968,1.123390879999988,0.049775996999869676,0.8407698434237442,1.0277612366625448,0.9556930854663697
b01defab,503,39179,57671,96882,1.487928150000016,3.9917890919998626,1.379530946000159,0.01764124900000752,0.8344859724295304,1.0107167124929621,0.9867645776855768
b0479f84,502,40335,58423,98790,2.114364538000018,5.837624774999995,1.4370816819998709,0.06160307200002535,0.835867428040245,1.0102198373163154,0.8677538071136655
b29f3365,494,40723,59983,100738,1.7210582430000159,4.132351571000072,1.1041211690003365,0.018302627000139182,0.8297820081614329,1.0267743820691448,0.957759423857851
b320f3f8,463,40556,62558,103146,1.8248528920000808,5.806752421000056,1.46667395999998,0.044424520999996275,0.8563139455527661,1.0108204660079596,0.9271572725309731
b3c15d39,502,37364,56818,94214,1.7473203019999346,5.183805913000015,1.6075024079998457,0.05614576199991461,0.82989680153115,1.028018533486476,0.978862184790292
b46e15ed,478,39398,57966,97396,1.7904737789999672,6.722735155999999,0.982550331000084,0.0174915410000267,0.8064890653974045,1.008253274005512,0.9337425718569256
b46e15ee,457,39580,61608,101220,1.8460299030000442,7.55888605899986,1.197119776000136,0.10979385299992828,0.8703696177036662,1.0039020097736095,0.9493829552842583
b5ef892d,516,39388,55010,94430,1.8271175849999963,6.072262107999904,1.528907191000144,0.043198485999937475,0.8429315359921854,1.007493620567591,0.914910350783803
b6019101,510,40725,57808,98565,1.80741127400006,5.828143476999912,1.7679399690000537,0.03341203400009363,0.8477911181886707,1.0077334790321613,0.981881423459324
b6025781,460,39462,60651,100145,2.476452262000066,6.456241887000033,1.193398249999973,0.025294024000004356,0.859794000335652,1.0140456089599286,0.9497878294274925
b759caee,516,40905,57570,98507,1.746353216000216,5.882539534999978,1.3913133470002776,0.0644943909999256,0.8329698923789037,1.0044914151784834,0.899052771624528
b86304ba,456,39271,59183,98486,1.43545592199996,4.87882979799997,1.3970758549999118,0.02311127400002988,0.8150258339394,1.0062240382546472,0.9532308783893432
b9cfe692,492,37555,54663,92250,0.8297677729999577,3.717834923000055,1.2508042860004025,0.03020221999986461,0.8328167280882925,1.0063385273934289,0.976746543228326
ba358f49,409,38923,60256,99211,1.6692377829999714,4.4581328839999514,1.5813858970000183,0.10109222999994927,0.8496787675931187,1.0231332486244817,0.9497778137582639
ba61f0b9,454,40403,62222,102657,1.173765246999892,4.3821498459999475,1.1867841010000575,0.027076674999989336,0.8078000471770769,1.0076011788465116,0.9902983066858256
bb7c3b45,495,38960,57851,96843,1.5583572400000776,3.9602106729998923,1.1412442089999786,0.04673315700006242,0.7936214097866474,1.0162189593148183,1.003089091453434
bbf86515,487,38051,57395,95478,1.1183061459998953,5.155260290000115,1.5546921719999318,0.12132247399995322,0.8292250869354733,1.022272167238714,0.9758209854526132
bc149d6b,467,39401,57287,96720,2.383752801000128,5.374739822000038,1.258366611999918,0.04796474399995532,0.858787967978632,1.0027461169355356,0.9423170992109126
bc8a6e93,537,40949,60985,101966,1.0831497820000777,6.10872409000001,1.4873697639998227,0.08445242100003725,0.841733975880824,1.0078951845748803,0.9690979159221048
bcbe585f,453,37705,57062,94799,0.9720188250000774,4.245059943999877,1.1770061699999133,0.04384993600001508,0.8640513460309355,1.019062957901724,0.9785346763515314
bf659f65,516,39337,56831,96200,1.543748598999855,4.962313865999931,1.3001031049998346,0.032648590999997396,0.8341781094665116,1.0025234641376373,0.9689500293652512
c14c00dd,492,40493,56895,97420,1.3740252139999711,5.522957707000046,1.5303856369998812,0.06233069200004593,0.8470438600031343,1.0064245494889257,0.8719190363625418
c18a7dc8,509,39331,54895,94258,1.8499929540000721,4.492563524999923,1.3523465249998026,0.08822738100002425,0.8371139203229653,1.0096107616520675,0.939759103117102
c19f7a0b,478,38384,57089,95505,1.4960474599999998,4.78541936900001,1.4199285490000193,0.040264322999973956,0.8549383977281844,1.0236456526570854,0.8989704443605923
c2ac3c61,528,39787,57826,97645,1.4944771230000242,5.785575398999981,1.356348179999486,0.04961669899989829,0.8468059576084609,1.0118922901761995,0.9817195404134852
c4a1ceb8,488,39414,55690,95136,1.5674798439999904,6.247992910999983,1.6524982080002246,0.04998697699988952,0.8735204476595201,1.0094807142231037,0.9174814038397993
