question_id,itq_seed,N_archive,spearman_sign_hamming_vs_itq_hamming,sign_distance_mean,itq_distance_mean,spearman_median,spearman_min,spearman_max
1cea1afa,202,485,0.16999919360947766,47.83092783505155,48.057731958762886,,,
1cea1afa,303,485,0.12130424182325207,47.83092783505155,47.82680412371134,,,
1cea1afa,404,485,0.26306703157342975,47.83092783505155,47.89278350515464,,,
1cea1afa,505,485,0.1486837923393375,47.83092783505155,48.21443298969072,,,
1d4da289,101,506,0.12360987386430018,48.58498023715415,47.82213438735178,,,
1d4da289,202,506,0.12656675307405044,48.58498023715415,47.630434782608695,,,
1d4da289,303,506,0.17632229241675695,48.58498023715415,47.873517786561266,,,
1d4da289,404,506,0.10282490379158726,48.58498023715415,48.04347826086956,,,
1d4da289,505,506,0.26276794450575736,48.58498023715415,47.784584980237156,,,
1d4e3b97,101,474,0.17671891125248015,48.11603375527426,47.90295358649789,,,
1d4e3b97,202,474,0.12451771614385028,48.11603375527426,48.02320675105485,,,
1d4e3b97,303,474,0.11489696132454912,48.11603375527426,47.79324894514768,,,
1d4e3b97,404,474,0.12038957570114656,48.11603375527426,48.01898734177215,,,
1d4e3b97,505,474,0.20456705783347176,48.11603375527426,47.91561181434599,,,
1da05512,101,462,0.15627180717374567,47.46969696969697,47.976190476190474,,,
1da05512,202,462,0.18912455710779794,47.46969696969697,47.904761904761905,,,
1da05512,303,462,0.21858367196046907,47.46969696969697,48.14718614718615,,,
1da05512,404,462,0.26658013676687464,47.46969696969697,47.8982683982684,,,
1da05512,505,462,0.3239010893572805,47.46969696969697,48.01298701298701,,,
1de5cff2,101,473,0.057059043525908806,47.1585623678647,47.77589852008457,,,
1de5cff2,202,473,0.08988194360240064,47.1585623678647,47.79281183932347,,,
1de5cff2,303,473,0.1297508699296196,47.1585623678647,47.551797040169134,,,
1de5cff2,404,473,0.0917340586708056,47.1585623678647,48.0,,,
1de5cff2,505,473,0.12388571894480363,47.1585623678647,47.887949260042284,,,
1e043500,101,510,0.07055003559005234,47.51372549019608,47.884313725490195,,,
1e043500,202,510,0.04516833307277359,47.51372549019608,47.80196078431373,,,
1e043500,303,510,0.021551719348049468,47.51372549019608,48.227450980392156,,,
1e043500,404,510,0.10212343774501362,47.51372549019608,47.970588235294116,,,
1e043500,505,510,0.11650255472314963,47.51372549019608,47.85098039215686,,,
1f2b8d4f,101,522,0.09557609258963712,47.6360153256705,47.940613026819925,,,
1f2b8d4f,202,522,0.23195492522803746,47.6360153256705,47.911877394636015,,,
1f2b8d4f,303,522,0.06955663118316209,47.6360153256705,48.371647509578544,,,
1f2b8d4f,404,522,0.15901710187231566,47.6360153256705,47.86206896551724,,,
1f2b8d4f,505,522,0.1461313196687873,47.6360153256705,48.1455938697318,,,
1faac195,101,494,0.16829629096275817,48.26923076923077,48.21052631578947,,,
1faac195,202,494,0.13788026146038584,48.26923076923077,47.58097165991903,,,
1faac195,303,494,0.18260586761856304,48.26923076923077,48.54858299595141,,,
1faac195,404,494,0.11427651212918075,48.26923076923077,47.87246963562753,,,
1faac195,505,494,0.1519885412929462,48.26923076923077,47.97570850202429,,,
2133c1b5,101,523,0.23872916085675547,48.541108986615676,48.17973231357553,,,
2133c1b5,202,523,0.2474113785195131,48.541108986615676,47.46271510516252,,,
2133c1b5,303,523,0.24240901742356352,48.541108986615676,48.16634799235182,,,
2133c1b5,404,523,0.31948140972442307,48.541108986615676,47.95028680688336,,,
2133c1b5,505,523,0.3105107575584597,48.541108986615676,48.04206500956023,,,
21436231,101,512,0.14290972627173126,47.537109375,48.0,,,
21436231,202,512,0.06768155911560968,47.537109375,47.935546875,,,
21436231,303,512,0.06388841252904263,47.537109375,47.962890625,,,
21436231,404,512,0.13652788444828068,47.537109375,48.111328125,,,
21436231,505,512,0.06671113404712807,47.537109375,47.97265625,,,
21d02d0d,101,497,0.2459911533633946,47.91146881287727,48.04627766599597,,,
21d02d0d,202,497,0.2194293584099249,47.91146881287727,48.12072434607646,,,
21d02d0d,303,497,0.18330292536689258,47.91146881287727,47.79476861167002,,,
21d02d0d,404,497,0.23080445278872386,47.91146881287727,48.43460764587525,,,
21d02d0d,505,497,0.24841414020728692,47.91146881287727,47.84507042253521,,,
22d2cb42,101,473,0.05730692195914037,47.809725158562365,48.02325581395349,,,
22d2cb42,202,473,0.08218612268060636,47.809725158562365,48.00211416490486,,,
22d2cb42,303,473,0.0973739095579891,47.809725158562365,47.56025369978858,,,
22d2cb42,404,473,0.08166740743802281,47.809725158562365,47.95137420718816,,,
