archive_id,qa_id,lex,N_archive,gold_count,section,group,t,sign_exact,float_exact,delta_exact,sign_mc20,float_mc20,delta_mc20,qconc,doc_rms_group,doc_rms_complement
ba61f0b9,ba61f0b9,295,454,2,knowledge-update,LOW48,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09266113858314286,0.08086824416157216,0.1104042246026056
ba61f0b9,ba61f0b9,295,454,2,knowledge-update,HIGH48,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.09266113858314286,0.1104042246026056,0.08086824416157216
ba61f0b9,ba61f0b9,295,454,2,knowledge-update,HIGH48,0.5,0.0,0.0,0.0,,,,0.09266113858314286,0.1104042246026056,0.08086824416157216
ba61f0b9,ba61f0b9,295,454,2,knowledge-update,HIGH48,1.0,0.0,0.5,-0.5,0.0,0.5,-0.5,0.09266113858314286,0.1104042246026056,0.08086824416157216
ba61f0b9,ba61f0b9,295,454,2,knowledge-update,HIGH48,2.0,0.0,0.5,-0.5,,,,0.09266113858314286,0.1104042246026056,0.08086824416157216
ba61f0b9,ba61f0b9,295,454,2,knowledge-update,HIGH48,4.0,0.0,0.5,-0.5,0.0,0.5,-0.5,0.09266113858314286,0.1104042246026056,0.08086824416157216
ba61f0b9,ba61f0b9,295,454,2,knowledge-update,FULL96,0.25,0.0,0.5,-0.5,0.0,0.5,-0.5,0.09266113858314286,0.09676974145846995,nan
ba61f0b9,ba61f0b9,295,454,2,knowledge-update,FULL96,0.5,0.0,0.5,-0.5,,,,0.09266113858314286,0.09676974145846995,nan
ba61f0b9,ba61f0b9,295,454,2,knowledge-update,FULL96,1.0,0.0,0.5,-0.5,0.0,0.5,-0.5,0.09266113858314286,0.09676974145846995,nan
ba61f0b9,ba61f0b9,295,454,2,knowledge-update,FULL96,2.0,0.0,0.5,-0.5,,,,0.09266113858314286,0.09676974145846995,nan
ba61f0b9,ba61f0b9,295,454,2,knowledge-update,FULL96,4.0,0.0,0.5,-0.5,0.0,0.5,-0.5,0.09266113858314286,0.09676974145846995,nan
bb7c3b45,bb7c3b45,296,495,2,multi-session,LOW48,0.25,1.0,0.5,0.5,1.0,0.5,0.5,0.13060983542777255,0.0785399107413233,0.11170822697378457
bb7c3b45,bb7c3b45,296,495,2,multi-session,LOW48,0.5,1.0,0.5,0.5,,,,0.13060983542777255,0.0785399107413233,0.11170822697378457
bb7c3b45,bb7c3b45,296,495,2,multi-session,LOW48,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.13060983542777255,0.0785399107413233,0.11170822697378457
bb7c3b45,bb7c3b45,296,495,2,multi-session,LOW48,2.0,1.0,0.0,1.0,,,,0.13060983542777255,0.0785399107413233,0.11170822697378457
bb7c3b45,bb7c3b45,296,495,2,multi-session,LOW48,4.0,1.0,0.5,0.5,1.0,0.5,0.5,0.13060983542777255,0.0785399107413233,0.11170822697378457
bb7c3b45,bb7c3b45,296,495,2,multi-session,HIGH48,0.25,1.0,0.5,0.5,1.0,0.5,0.5,0.13060983542777255,0.11170822697378455,0.07853991074132331
bb7c3b45,bb7c3b45,296,495,2,multi-session,HIGH48,0.5,1.0,0.0,1.0,,,,0.13060983542777255,0.11170822697378455,0.07853991074132331
bb7c3b45,bb7c3b45,296,495,2,multi-session,HIGH48,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.13060983542777255,0.11170822697378455,0.07853991074132331
bb7c3b45,bb7c3b45,296,495,2,multi-session,HIGH48,2.0,1.0,0.5,0.5,,,,0.13060983542777255,0.11170822697378455,0.07853991074132331
bb7c3b45,bb7c3b45,296,495,2,multi-session,HIGH48,4.0,1.0,0.5,0.5,1.0,0.5,0.5,0.13060983542777255,0.11170822697378455,0.07853991074132331
bb7c3b45,bb7c3b45,296,495,2,multi-session,FULL96,0.25,1.0,0.0,1.0,1.0,0.0,1.0,0.13060983542777255,0.0965589083225406,nan
bb7c3b45,bb7c3b45,296,495,2,multi-session,FULL96,0.5,1.0,0.0,1.0,,,,0.13060983542777255,0.0965589083225406,nan
bb7c3b45,bb7c3b45,296,495,2,multi-session,FULL96,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.13060983542777255,0.0965589083225406,nan
bb7c3b45,bb7c3b45,296,495,2,multi-session,FULL96,2.0,1.0,0.0,1.0,,,,0.13060983542777255,0.0965589083225406,nan
bb7c3b45,bb7c3b45,296,495,2,multi-session,FULL96,4.0,1.0,0.0,1.0,1.0,0.0,1.0,0.13060983542777255,0.0965589083225406,nan
bbf86515,bbf86515,297,487,2,temporal-reasoning,LOW48,0.25,0.5,0.5,0.0,0.5,0.5,0.0,0.16982784806728374,0.06769859753540225,0.11793428455188135
bbf86515,bbf86515,297,487,2,temporal-reasoning,LOW48,0.5,0.5,0.5,0.0,,,,0.16982784806728374,0.06769859753540225,0.11793428455188135
bbf86515,bbf86515,297,487,2,temporal-reasoning,LOW48,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.16982784806728374,0.06769859753540225,0.11793428455188135
bbf86515,bbf86515,297,487,2,temporal-reasoning,LOW48,2.0,0.5,0.5,0.0,,,,0.16982784806728374,0.06769859753540225,0.11793428455188135
bbf86515,bbf86515,297,487,2,temporal-reasoning,LOW48,4.0,0.5,0.5,0.0,0.5,0.5,0.0,0.16982784806728374,0.06769859753540225,0.11793428455188135
bbf86515,bbf86515,297,487,2,temporal-reasoning,HIGH48,0.25,0.5,0.5,0.0,0.5,0.5,0.0,0.16982784806728374,0.11793428455188135,0.06769859753540225
bbf86515,bbf86515,297,487,2,temporal-reasoning,HIGH48,0.5,0.5,0.5,0.0,,,,0.16982784806728374,0.11793428455188135,0.06769859753540225
bbf86515,bbf86515,297,487,2,temporal-reasoning,HIGH48,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.16982784806728374,0.11793428455188135,0.06769859753540225
bbf86515,bbf86515,297,487,2,temporal-reasoning,HIGH48,2.0,0.5,0.5,0.0,,,,0.16982784806728374,0.11793428455188135,0.06769859753540225
bbf86515,bbf86515,297,487,2,temporal-reasoning,HIGH48,4.0,0.5,0.5,0.0,0.5,0.5,0.0,0.16982784806728374,0.11793428455188135,0.06769859753540225
bbf86515,bbf86515,297,487,2,temporal-reasoning,FULL96,0.25,0.5,0.5,0.0,0.5,0.5,0.0,0.16982784806728374,0.09615507157977807,nan
bbf86515,bbf86515,297,487,2,temporal-reasoning,FULL96,0.5,0.5,0.5,0.0,,,,0.16982784806728374,0.09615507157977807,nan
bbf86515,bbf86515,297,487,2,temporal-reasoning,FULL96,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.16982784806728374,0.09615507157977807,nan
bbf86515,bbf86515,297,487,2,temporal-reasoning,FULL96,2.0,0.5,0.5,0.0,,,,0.16982784806728374,0.09615507157977807,nan
bbf86515,bbf86515,297,487,2,temporal-reasoning,FULL96,4.0,0.5,0.5,0.0,0.5,0.5,0.0,0.16982784806728374,0.09615507157977807,nan
bc149d6b,bc149d6b,298,467,2,multi-session,LOW48,0.25,0.5,0.5,0.0,0.5,0.5,0.0,0.11709643835846507,0.07207975431127256,0.11612841506423273
bc149d6b,bc149d6b,298,467,2,multi-session,LOW48,0.5,0.5,0.5,0.0,,,,0.11709643835846507,0.07207975431127256,0.11612841506423273
bc149d6b,bc149d6b,298,467,2,multi-session,LOW48,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.11709643835846507,0.07207975431127256,0.11612841506423273
bc149d6b,bc149d6b,298,467,2,multi-session,LOW48,2.0,0.5,0.5,0.0,,,,0.11709643835846507,0.07207975431127256,0.11612841506423273
bc149d6b,bc149d6b,298,467,2,multi-session,LOW48,4.0,0.5,0.5,0.0,0.5,0.5,0.0,0.11709643835846507,0.07207975431127256,0.11612841506423273
bc149d6b,bc149d6b,298,467,2,multi-session,HIGH48,0.25,0.5,0.5,0.0,0.5,0.5,0.0,0.11709643835846507,0.11612841506423273,0.07207975431127256
bc149d6b,bc149d6b,298,467,2,multi-session,HIGH48,0.5,0.5,0.5,0.0,,,,0.11709643835846507,0.11612841506423273,0.07207975431127256
bc149d6b,bc149d6b,298,467,2,multi-session,HIGH48,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.11709643835846507,0.11612841506423273,0.07207975431127256
bc149d6b,bc149d6b,298,467,2,multi-session,HIGH48,2.0,0.5,0.5,0.0,,,,0.11709643835846507,0.11612841506423273,0.07207975431127256
bc149d6b,bc149d6b,298,467,2,multi-session,HIGH48,4.0,0.5,0.5,0.0,0.5,0.5,0.0,0.11709643835846507,0.11612841506423273,0.07207975431127256
bc149d6b,bc149d6b,298,467,2,multi-session,FULL96,0.25,0.5,0.5,0.0,0.5,0.5,0.0,0.11709643835846507,0.09664703763412547,nan
bc149d6b,bc149d6b,298,467,2,multi-session,FULL96,0.5,0.5,0.5,0.0,,,,0.11709643835846507,0.09664703763412547,nan
bc149d6b,bc149d6b,298,467,2,multi-session,FULL96,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.11709643835846507,0.09664703763412547,nan
bc149d6b,bc149d6b,298,467,2,multi-session,FULL96,2.0,0.5,0.5,0.0,,,,0.11709643835846507,0.09664703763412547,nan
bc149d6b,bc149d6b,298,467,2,multi-session,FULL96,4.0,0.5,0.5,0.0,0.5,0.5,0.0,0.11709643835846507,0.09664703763412547,nan
bc8a6e93,bc8a6e93,299,537,1,single-session-user,LOW48,0.25,1.0,1.0,0.0,1.0,1.0,0.0,0.05381436812306626,0.06612314832057059,0.11953282131389775
bc8a6e93,bc8a6e93,299,537,1,single-session-user,LOW48,0.5,1.0,1.0,0.0,,,,0.05381436812306626,0.06612314832057059,0.11953282131389775
bc8a6e93,bc8a6e93,299,537,1,single-session-user,LOW48,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.05381436812306626,0.06612314832057059,0.11953282131389775
bc8a6e93,bc8a6e93,299,537,1,single-session-user,LOW48,2.0,1.0,1.0,0.0,,,,0.05381436812306626,0.06612314832057059,0.11953282131389775
bc8a6e93,bc8a6e93,299,537,1,single-session-user,LOW48,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.05381436812306626,0.06612314832057059,0.11953282131389775
bc8a6e93,bc8a6e93,299,537,1,single-session-user,HIGH48,0.25,1.0,1.0,0.0,1.0,1.0,0.0,0.05381436812306626,0.11953282131389775,0.06612314832057059
bc8a6e93,bc8a6e93,299,537,1,single-session-user,HIGH48,0.5,1.0,1.0,0.0,,,,0.05381436812306626,0.11953282131389775,0.06612314832057059
bc8a6e93,bc8a6e93,299,537,1,single-session-user,HIGH48,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.05381436812306626,0.11953282131389775,0.06612314832057059
bc8a6e93,bc8a6e93,299,537,1,single-session-user,HIGH48,2.0,1.0,1.0,0.0,,,,0.05381436812306626,0.11953282131389775,0.06612314832057059
bc8a6e93,bc8a6e93,299,537,1,single-session-user,HIGH48,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.05381436812306626,0.11953282131389775,0.06612314832057059
bc8a6e93,bc8a6e93,299,537,1,single-session-user,FULL96,0.25,1.0,1.0,0.0,1.0,1.0,0.0,0.05381436812306626,0.09659287270571361,nan
bc8a6e93,bc8a6e93,299,537,1,single-session-user,FULL96,0.5,1.0,1.0,0.0,,,,0.05381436812306626,0.09659287270571361,nan
bc8a6e93,bc8a6e93,299,537,1,single-session-user,FULL96,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.05381436812306626,0.09659287270571361,nan
bc8a6e93,bc8a6e93,299,537,1,single-session-user,FULL96,2.0,1.0,1.0,0.0,,,,0.05381436812306626,0.09659287270571361,nan
bc8a6e93,bc8a6e93,299,537,1,single-session-user,FULL96,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.05381436812306626,0.09659287270571361,nan
bcbe585f,bcbe585f,301,453,1,temporal-reasoning,LOW48,0.25,1.0,1.0,0.0,1.0,1.0,0.0,0.10498239508109929,0.07054873910103415,0.11668065976729408
bcbe585f,bcbe585f,301,453,1,temporal-reasoning,LOW48,0.5,1.0,1.0,0.0,,,,0.10498239508109929,0.07054873910103415,0.11668065976729408
bcbe585f,bcbe585f,301,453,1,temporal-reasoning,LOW48,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.10498239508109929,0.07054873910103415,0.11668065976729408
bcbe585f,bcbe585f,301,453,1,temporal-reasoning,LOW48,2.0,1.0,1.0,0.0,,,,0.10498239508109929,0.07054873910103415,0.11668065976729408
bcbe585f,bcbe585f,301,453,1,temporal-reasoning,LOW48,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.10498239508109929,0.07054873910103415,0.11668065976729408
bcbe585f,bcbe585f,301,453,1,temporal-reasoning,HIGH48,0.25,1.0,1.0,0.0,1.0,1.0,0.0,0.10498239508109929,0.1166806597672941,0.07054873910103415
bcbe585f,bcbe585f,301,453,1,temporal-reasoning,HIGH48,0.5,1.0,1.0,0.0,,,,0.10498239508109929,0.1166806597672941,0.07054873910103415
bcbe585f,bcbe585f,301,453,1,temporal-reasoning,HIGH48,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.10498239508109929,0.1166806597672941,0.07054873910103415
bcbe585f,bcbe585f,301,453,1,temporal-reasoning,HIGH48,2.0,1.0,1.0,0.0,,,,0.10498239508109929,0.1166806597672941,0.07054873910103415
bcbe585f,bcbe585f,301,453,1,temporal-reasoning,HIGH48,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.10498239508109929,0.1166806597672941,0.07054873910103415
bcbe585f,bcbe585f,301,453,1,temporal-reasoning,FULL96,0.25,1.0,1.0,0.0,1.0,1.0,0.0,0.10498239508109929,0.09641447233812159,nan
bcbe585f,bcbe585f,301,453,1,temporal-reasoning,FULL96,0.5,1.0,1.0,0.0,,,,0.10498239508109929,0.09641447233812159,nan
bcbe585f,bcbe585f,301,453,1,temporal-reasoning,FULL96,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.10498239508109929,0.09641447233812159,nan
bcbe585f,bcbe585f,301,453,1,temporal-reasoning,FULL96,2.0,1.0,1.0,0.0,,,,0.10498239508109929,0.09641447233812159,nan
bcbe585f,bcbe585f,301,453,1,temporal-reasoning,FULL96,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.10498239508109929,0.09641447233812159,nan
bf659f65,bf659f65,302,516,3,multi-session,LOW48,0.25,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333332,0.3333333333333332,0.0,0.19184849515109123,0.07180184292750444,0.11621565690183178
bf659f65,bf659f65,302,516,3,multi-session,LOW48,0.5,0.3333333333333333,0.3333333333333333,0.0,,,,0.19184849515109123,0.07180184292750444,0.11621565690183178
bf659f65,bf659f65,302,516,3,multi-session,LOW48,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333332,0.3333333333333332,0.0,0.19184849515109123,0.07180184292750444,0.11621565690183178
bf659f65,bf659f65,302,516,3,multi-session,LOW48,2.0,0.3333333333333333,0.3333333333333333,0.0,,,,0.19184849515109123,0.07180184292750444,0.11621565690183178
bf659f65,bf659f65,302,516,3,multi-session,LOW48,4.0,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.3333333333333332,0.6666666666666664,-0.3333333333333332,0.19184849515109123,0.07180184292750444,0.11621565690183178
bf659f65,bf659f65,302,516,3,multi-session,HIGH48,0.25,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.3333333333333332,0.6666666666666664,-0.3333333333333332,0.19184849515109123,0.11621565690183178,0.07180184292750444
bf659f65,bf659f65,302,516,3,multi-session,HIGH48,0.5,0.3333333333333333,0.3333333333333333,0.0,,,,0.19184849515109123,0.11621565690183178,0.07180184292750444
bf659f65,bf659f65,302,516,3,multi-session,HIGH48,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333332,0.3333333333333332,0.0,0.19184849515109123,0.11621565690183178,0.07180184292750444
bf659f65,bf659f65,302,516,3,multi-session,HIGH48,2.0,0.3333333333333333,0.3333333333333333,0.0,,,,0.19184849515109123,0.11621565690183178,0.07180184292750444
bf659f65,bf659f65,302,516,3,multi-session,HIGH48,4.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333332,0.3333333333333332,0.0,0.19184849515109123,0.11621565690183178,0.07180184292750444
bf659f65,bf659f65,302,516,3,multi-session,FULL96,0.25,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333332,0.3333333333333332,0.0,0.19184849515109123,0.09659602361616729,nan
bf659f65,bf659f65,302,516,3,multi-session,FULL96,0.5,0.3333333333333333,0.3333333333333333,0.0,,,,0.19184849515109123,0.09659602361616729,nan
bf659f65,bf659f65,302,516,3,multi-session,FULL96,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333332,0.3333333333333332,0.0,0.19184849515109123,0.09659602361616729,nan
bf659f65,bf659f65,302,516,3,multi-session,FULL96,2.0,0.3333333333333333,0.3333333333333333,0.0,,,,0.19184849515109123,0.09659602361616729,nan
bf659f65,bf659f65,302,516,3,multi-session,FULL96,4.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333332,0.3333333333333332,0.0,0.19184849515109123,0.09659602361616729,nan
c14c00dd,c14c00dd,303,492,1,single-session-user,LOW48,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2003184012151347,0.06623630251574612,0.11930806368444145
c14c00dd,c14c00dd,303,492,1,single-session-user,LOW48,0.5,0.0,0.0,0.0,,,,0.2003184012151347,0.06623630251574612,0.11930806368444145
c14c00dd,c14c00dd,303,492,1,single-session-user,LOW48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003184012151347,0.06623630251574612,0.11930806368444145
c14c00dd,c14c00dd,303,492,1,single-session-user,LOW48,2.0,0.0,0.0,0.0,,,,0.2003184012151347,0.06623630251574612,0.11930806368444145
c14c00dd,c14c00dd,303,492,1,single-session-user,LOW48,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003184012151347,0.06623630251574612,0.11930806368444145
c14c00dd,c14c00dd,303,492,1,single-session-user,HIGH48,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2003184012151347,0.11930806368444145,0.06623630251574612
c14c00dd,c14c00dd,303,492,1,single-session-user,HIGH48,0.5,0.0,0.0,0.0,,,,0.2003184012151347,0.11930806368444145,0.06623630251574612
c14c00dd,c14c00dd,303,492,1,single-session-user,HIGH48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003184012151347,0.11930806368444145,0.06623630251574612
c14c00dd,c14c00dd,303,492,1,single-session-user,HIGH48,2.0,0.0,0.0,0.0,,,,0.2003184012151347,0.11930806368444145,0.06623630251574612
c14c00dd,c14c00dd,303,492,1,single-session-user,HIGH48,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003184012151347,0.11930806368444145,0.06623630251574612
c14c00dd,c14c00dd,303,492,1,single-session-user,FULL96,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2003184012151347,0.09649264695065675,nan
c14c00dd,c14c00dd,303,492,1,single-session-user,FULL96,0.5,0.0,0.0,0.0,,,,0.2003184012151347,0.09649264695065675,nan
c14c00dd,c14c00dd,303,492,1,single-session-user,FULL96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003184012151347,0.09649264695065675,nan
c14c00dd,c14c00dd,303,492,1,single-session-user,FULL96,2.0,0.0,0.0,0.0,,,,0.2003184012151347,0.09649264695065675,nan
c14c00dd,c14c00dd,303,492,1,single-session-user,FULL96,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003184012151347,0.09649264695065675,nan
c18a7dc8,c18a7dc8,304,509,2,multi-session,LOW48,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.06689827977951367,0.06233771046069429,0.12133411857418172
c18a7dc8,c18a7dc8,304,509,2,multi-session,LOW48,0.5,0.0,0.0,0.0,,,,0.06689827977951367,0.06233771046069429,0.12133411857418172
c18a7dc8,c18a7dc8,304,509,2,multi-session,LOW48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06689827977951367,0.06233771046069429,0.12133411857418172
c18a7dc8,c18a7dc8,304,509,2,multi-session,LOW48,2.0,0.0,0.0,0.0,,,,0.06689827977951367,0.06233771046069429,0.12133411857418172
c18a7dc8,c18a7dc8,304,509,2,multi-session,LOW48,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06689827977951367,0.06233771046069429,0.12133411857418172
c18a7dc8,c18a7dc8,304,509,2,multi-session,HIGH48,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.06689827977951367,0.12133411857418172,0.06233771046069429
c18a7dc8,c18a7dc8,304,509,2,multi-session,HIGH48,0.5,0.0,0.0,0.0,,,,0.06689827977951367,0.12133411857418172,0.06233771046069429
c18a7dc8,c18a7dc8,304,509,2,multi-session,HIGH48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06689827977951367,0.12133411857418172,0.06233771046069429
c18a7dc8,c18a7dc8,304,509,2,multi-session,HIGH48,2.0,0.0,0.0,0.0,,,,0.06689827977951367,0.12133411857418172,0.06233771046069429
c18a7dc8,c18a7dc8,304,509,2,multi-session,HIGH48,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06689827977951367,0.12133411857418172,0.06233771046069429
c18a7dc8,c18a7dc8,304,509,2,multi-session,FULL96,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.06689827977951367,0.09645713679053237,nan
c18a7dc8,c18a7dc8,304,509,2,multi-session,FULL96,0.5,0.0,0.0,0.0,,,,0.06689827977951367,0.09645713679053237,nan
c18a7dc8,c18a7dc8,304,509,2,multi-session,FULL96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06689827977951367,0.09645713679053237,nan
c18a7dc8,c18a7dc8,304,509,2,multi-session,FULL96,2.0,0.0,0.0,0.0,,,,0.06689827977951367,0.09645713679053237,nan
c18a7dc8,c18a7dc8,304,509,2,multi-session,FULL96,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06689827977951367,0.09645713679053237,nan
c19f7a0b,c19f7a0b,305,478,1,single-session-user,LOW48,0.25,1.0,0.0,1.0,1.0,0.0,1.0,0.0798295439614575,0.06419011370945336,0.12065665990573164
c19f7a0b,c19f7a0b,305,478,1,single-session-user,LOW48,0.5,1.0,0.0,1.0,,,,0.0798295439614575,0.06419011370945336,0.12065665990573164
c19f7a0b,c19f7a0b,305,478,1,single-session-user,LOW48,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0798295439614575,0.06419011370945336,0.12065665990573164
c19f7a0b,c19f7a0b,305,478,1,single-session-user,LOW48,2.0,1.0,1.0,0.0,,,,0.0798295439614575,0.06419011370945336,0.12065665990573164
c19f7a0b,c19f7a0b,305,478,1,single-session-user,LOW48,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0798295439614575,0.06419011370945336,0.12065665990573164
c19f7a0b,c19f7a0b,305,478,1,single-session-user,HIGH48,0.25,1.0,1.0,0.0,1.0,1.0,0.0,0.0798295439614575,0.12065665990573164,0.06419011370945336
c19f7a0b,c19f7a0b,305,478,1,single-session-user,HIGH48,0.5,1.0,1.0,0.0,,,,0.0798295439614575,0.12065665990573164,0.06419011370945336
c19f7a0b,c19f7a0b,305,478,1,single-session-user,HIGH48,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0798295439614575,0.12065665990573164,0.06419011370945336
c19f7a0b,c19f7a0b,305,478,1,single-session-user,HIGH48,2.0,1.0,0.0,1.0,,,,0.0798295439614575,0.12065665990573164,0.06419011370945336
c19f7a0b,c19f7a0b,305,478,1,single-session-user,HIGH48,4.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0798295439614575,0.12065665990573164,0.06419011370945336
c19f7a0b,c19f7a0b,305,478,1,single-session-user,FULL96,0.25,1.0,1.0,0.0,1.0,1.0,0.0,0.0798295439614575,0.0966395371409651,nan
c19f7a0b,c19f7a0b,305,478,1,single-session-user,FULL96,0.5,1.0,1.0,0.0,,,,0.0798295439614575,0.0966395371409651,nan
c19f7a0b,c19f7a0b,305,478,1,single-session-user,FULL96,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0798295439614575,0.0966395371409651,nan
c19f7a0b,c19f7a0b,305,478,1,single-session-user,FULL96,2.0,1.0,1.0,0.0,,,,0.0798295439614575,0.0966395371409651,nan
c19f7a0b,c19f7a0b,305,478,1,single-session-user,FULL96,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0798295439614575,0.0966395371409651,nan
c2ac3c61,c2ac3c61,306,528,2,multi-session,LOW48,0.25,0.5,0.0,0.5,0.5,0.0,0.5,0.12837440111983764,0.07351994260041986,0.11507953978918312
c2ac3c61,c2ac3c61,306,528,2,multi-session,LOW48,0.5,0.5,0.0,0.5,,,,0.12837440111983764,0.07351994260041986,0.11507953978918312
c2ac3c61,c2ac3c61,306,528,2,multi-session,LOW48,1.0,0.5,0.0,0.5,0.5,0.0,0.5,0.12837440111983764,0.07351994260041986,0.11507953978918312
c2ac3c61,c2ac3c61,306,528,2,multi-session,LOW48,2.0,0.5,0.0,0.5,,,,0.12837440111983764,0.07351994260041986,0.11507953978918312
c2ac3c61,c2ac3c61,306,528,2,multi-session,LOW48,4.0,0.5,0.5,0.0,0.5,0.5,0.0,0.12837440111983764,0.07351994260041986,0.11507953978918312
c2ac3c61,c2ac3c61,306,528,2,multi-session,HIGH48,0.25,0.5,0.5,0.0,0.5,0.5,0.0,0.12837440111983764,0.11507953978918312,0.07351994260041986
c2ac3c61,c2ac3c61,306,528,2,multi-session,HIGH48,0.5,0.5,0.0,0.5,,,,0.12837440111983764,0.11507953978918312,0.07351994260041986
c2ac3c61,c2ac3c61,306,528,2,multi-session,HIGH48,1.0,0.5,0.0,0.5,0.5,0.0,0.5,0.12837440111983764,0.11507953978918312,0.07351994260041986
c2ac3c61,c2ac3c61,306,528,2,multi-session,HIGH48,2.0,0.5,0.0,0.5,,,,0.12837440111983764,0.11507953978918312,0.07351994260041986
c2ac3c61,c2ac3c61,306,528,2,multi-session,HIGH48,4.0,0.5,0.0,0.5,0.5,0.0,0.5,0.12837440111983764,0.11507953978918312,0.07351994260041986
c2ac3c61,c2ac3c61,306,528,2,multi-session,FULL96,0.25,0.5,0.0,0.5,0.5,0.0,0.5,0.12837440111983764,0.09656211068027462,nan
c2ac3c61,c2ac3c61,306,528,2,multi-session,FULL96,0.5,0.5,0.0,0.5,,,,0.12837440111983764,0.09656211068027462,nan
c2ac3c61,c2ac3c61,306,528,2,multi-session,FULL96,1.0,0.5,0.0,0.5,0.5,0.0,0.5,0.12837440111983764,0.09656211068027462,nan
c2ac3c61,c2ac3c61,306,528,2,multi-session,FULL96,2.0,0.5,0.0,0.5,,,,0.12837440111983764,0.09656211068027462,nan
c2ac3c61,c2ac3c61,306,528,2,multi-session,FULL96,4.0,0.5,0.0,0.5,0.5,0.0,0.5,0.12837440111983764,0.09656211068027462,nan
c4a1ceb8,c4a1ceb8,307,488,4,multi-session,LOW48,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.16114511296912207,0.08057693320661576,0.11029623664924705
c4a1ceb8,c4a1ceb8,307,488,4,multi-session,LOW48,0.5,0.25,0.0,0.25,,,,0.16114511296912207,0.08057693320661576,0.11029623664924705
c4a1ceb8,c4a1ceb8,307,488,4,multi-session,LOW48,1.0,0.25,0.0,0.25,0.25,0.0,0.25,0.16114511296912207,0.08057693320661576,0.11029623664924705
c4a1ceb8,c4a1ceb8,307,488,4,multi-session,LOW48,2.0,0.25,0.25,0.0,,,,0.16114511296912207,0.08057693320661576,0.11029623664924705
c4a1ceb8,c4a1ceb8,307,488,4,multi-session,LOW48,4.0,0.25,0.25,0.0,0.25,0.25,0.0,0.16114511296912207,0.08057693320661576,0.11029623664924705
