conv_id,question_id,category,method,seed,query_exact_code_match_fraction,min_hamming_distance,candidates_at_min_distance,top3_boundary_distance,candidates_at_top3_boundary,slots_remaining_at_boundary,top3_boundary_tie
locomo_5,locomo_5_qa44,3,HAAR96_SIGN,43001.0,0.0,23,1,30,1,1,0
locomo_5,locomo_5_qa44,3,HAAR96_SIGN,43002.0,0.0,23,1,30,1,1,0
locomo_5,locomo_5_qa44,3,HAAR96_SIGN,43003.0,0.0,26,1,31,3,1,1
locomo_5,locomo_5_qa44,3,HAAR96_SIGN,43004.0,0.0,23,1,32,2,1,1
locomo_5,locomo_5_qa44,3,HAAR96_SIGN,43005.0,0.0,28,1,30,3,2,1
locomo_5,locomo_5_qa44,3,ITQ96_CENTERED,101.0,0.0,28,1,30,2,2,0
locomo_5,locomo_5_qa44,3,ITQ96_CENTERED,202.0,0.0,29,4,29,4,3,1
locomo_5,locomo_5_qa44,3,ITQ96_CENTERED,303.0,0.0,22,1,29,2,1,1
locomo_5,locomo_5_qa44,3,ITQ96_CENTERED,404.0,0.0,26,1,28,3,2,1
locomo_5,locomo_5_qa44,3,ITQ96_CENTERED,505.0,0.0,27,2,29,2,1,1
locomo_5,locomo_5_qa45,2,NATIVE_SIGN96,,0.0,31,2,32,1,1,0
locomo_5,locomo_5_qa45,2,HAAR96_SIGN,43001.0,0.0,26,1,27,3,2,1
locomo_5,locomo_5_qa45,2,HAAR96_SIGN,43002.0,0.0,22,1,27,1,1,0
locomo_5,locomo_5_qa45,2,HAAR96_SIGN,43003.0,0.0,26,1,29,3,1,1
locomo_5,locomo_5_qa45,2,HAAR96_SIGN,43004.0,0.0,23,1,26,2,2,0
locomo_5,locomo_5_qa45,2,HAAR96_SIGN,43005.0,0.0,21,1,31,3,1,1
locomo_5,locomo_5_qa45,2,ITQ96_CENTERED,101.0,0.0,16,1,24,1,1,0
locomo_5,locomo_5_qa45,2,ITQ96_CENTERED,202.0,0.0,22,2,27,1,1,0
locomo_5,locomo_5_qa45,2,ITQ96_CENTERED,303.0,0.0,22,1,27,2,1,1
locomo_5,locomo_5_qa45,2,ITQ96_CENTERED,404.0,0.0,22,1,24,2,2,0
locomo_5,locomo_5_qa45,2,ITQ96_CENTERED,505.0,0.0,24,1,27,3,2,1
locomo_5,locomo_5_qa46,2,NATIVE_SIGN96,,0.0,26,1,33,1,1,0
locomo_5,locomo_5_qa46,2,HAAR96_SIGN,43001.0,0.0,28,2,29,2,1,1
locomo_5,locomo_5_qa46,2,HAAR96_SIGN,43002.0,0.0,26,1,29,2,1,1
locomo_5,locomo_5_qa46,2,HAAR96_SIGN,43003.0,0.0,22,1,26,1,1,0
locomo_5,locomo_5_qa46,2,HAAR96_SIGN,43004.0,0.0,25,1,27,2,2,0
locomo_5,locomo_5_qa46,2,HAAR96_SIGN,43005.0,0.0,28,2,30,1,1,0
locomo_5,locomo_5_qa46,2,ITQ96_CENTERED,101.0,0.0,27,1,28,2,2,0
locomo_5,locomo_5_qa46,2,ITQ96_CENTERED,202.0,0.0,25,2,27,2,1,1
locomo_5,locomo_5_qa46,2,ITQ96_CENTERED,303.0,0.0,27,1,31,2,1,1
locomo_5,locomo_5_qa46,2,ITQ96_CENTERED,404.0,0.0,26,4,26,4,3,1
locomo_5,locomo_5_qa46,2,ITQ96_CENTERED,505.0,0.0,27,2,28,1,1,0
locomo_5,locomo_5_qa47,2,NATIVE_SIGN96,,0.0,16,1,31,1,1,0
locomo_5,locomo_5_qa47,2,HAAR96_SIGN,43001.0,0.0,23,1,27,2,2,0
locomo_5,locomo_5_qa47,2,HAAR96_SIGN,43002.0,0.0,23,1,29,2,1,1
locomo_5,locomo_5_qa47,2,HAAR96_SIGN,43003.0,0.0,24,2,27,2,1,1
locomo_5,locomo_5_qa47,2,HAAR96_SIGN,43004.0,0.0,27,3,27,3,3,0
locomo_5,locomo_5_qa47,2,HAAR96_SIGN,43005.0,0.0,18,1,24,1,1,0
locomo_5,locomo_5_qa47,2,ITQ96_CENTERED,101.0,0.0,20,1,27,3,1,1
locomo_5,locomo_5_qa47,2,ITQ96_CENTERED,202.0,0.0,20,1,24,1,1,0
locomo_5,locomo_5_qa47,2,ITQ96_CENTERED,303.0,0.0,25,1,29,2,2,0
locomo_5,locomo_5_qa47,2,ITQ96_CENTERED,404.0,0.0,23,1,26,1,1,0
locomo_5,locomo_5_qa47,2,ITQ96_CENTERED,505.0,0.0,22,1,25,2,2,0
locomo_5,locomo_5_qa48,1,NATIVE_SIGN96,,0.0,31,1,33,2,2,0
locomo_5,locomo_5_qa48,1,HAAR96_SIGN,43001.0,0.0,28,1,30,3,2,1
locomo_5,locomo_5_qa48,1,HAAR96_SIGN,43002.0,0.0,28,1,32,3,1,1
locomo_5,locomo_5_qa48,1,HAAR96_SIGN,43003.0,0.0,29,1,31,1,1,0
locomo_5,locomo_5_qa48,1,HAAR96_SIGN,43004.0,0.0,21,1,27,1,1,0
locomo_5,locomo_5_qa48,1,HAAR96_SIGN,43005.0,0.0,24,1,30,2,1,1
locomo_5,locomo_5_qa48,1,ITQ96_CENTERED,101.0,0.0,20,1,28,1,1,0
locomo_5,locomo_5_qa48,1,ITQ96_CENTERED,202.0,0.0,24,1,28,1,1,0
locomo_5,locomo_5_qa48,1,ITQ96_CENTERED,303.0,0.0,20,1,27,2,2,0
locomo_5,locomo_5_qa48,1,ITQ96_CENTERED,404.0,0.0,25,1,29,3,1,1
locomo_5,locomo_5_qa48,1,ITQ96_CENTERED,505.0,0.0,19,1,28,3,1,1
locomo_5,locomo_5_qa49,1,NATIVE_SIGN96,,0.0,35,3,35,3,3,0
locomo_5,locomo_5_qa49,1,HAAR96_SIGN,43001.0,0.0,30,2,31,1,1,0
locomo_5,locomo_5_qa49,1,HAAR96_SIGN,43002.0,0.0,26,1,30,2,2,0
locomo_5,locomo_5_qa49,1,HAAR96_SIGN,43003.0,0.0,27,1,30,2,2,0
locomo_5,locomo_5_qa49,1,HAAR96_SIGN,43004.0,0.0,28,2,30,1,1,0
locomo_5,locomo_5_qa49,1,HAAR96_SIGN,43005.0,0.0,28,1,31,1,1,0
locomo_5,locomo_5_qa49,1,ITQ96_CENTERED,101.0,0.0,27,1,30,1,1,0
locomo_5,locomo_5_qa49,1,ITQ96_CENTERED,202.0,0.0,24,1,29,1,1,0
locomo_5,locomo_5_qa49,1,ITQ96_CENTERED,303.0,0.0,25,1,28,1,1,0
locomo_5,locomo_5_qa49,1,ITQ96_CENTERED,404.0,0.0,26,1,30,1,1,0
locomo_5,locomo_5_qa49,1,ITQ96_CENTERED,505.0,0.0,26,2,30,2,1,1
locomo_5,locomo_5_qa50,1,NATIVE_SIGN96,,0.0,29,2,30,1,1,0
locomo_5,locomo_5_qa50,1,HAAR96_SIGN,43001.0,0.0,22,1,23,2,2,0
locomo_5,locomo_5_qa50,1,HAAR96_SIGN,43002.0,0.0,20,1,23,1,1,0
locomo_5,locomo_5_qa50,1,HAAR96_SIGN,43003.0,0.0,19,1,21,1,1,0
locomo_5,locomo_5_qa50,1,HAAR96_SIGN,43004.0,0.0,21,2,23,1,1,0
locomo_5,locomo_5_qa50,1,HAAR96_SIGN,43005.0,0.0,21,1,23,3,2,1
locomo_5,locomo_5_qa50,1,ITQ96_CENTERED,101.0,0.0,20,1,22,1,1,0
locomo_5,locomo_5_qa50,1,ITQ96_CENTERED,202.0,0.0,20,1,23,1,1,0
locomo_5,locomo_5_qa50,1,ITQ96_CENTERED,303.0,0.0,17,2,18,1,1,0
locomo_5,locomo_5_qa50,1,ITQ96_CENTERED,404.0,0.0,17,1,19,2,2,0
locomo_5,locomo_5_qa50,1,ITQ96_CENTERED,505.0,0.0,24,1,26,2,1,1
locomo_5,locomo_5_qa51,1,NATIVE_SIGN96,,0.0,32,1,33,2,2,0
locomo_5,locomo_5_qa51,1,HAAR96_SIGN,43001.0,0.0,27,1,29,2,1,1
locomo_5,locomo_5_qa51,1,HAAR96_SIGN,43002.0,0.0,21,1,28,2,1,1
locomo_5,locomo_5_qa51,1,HAAR96_SIGN,43003.0,0.0,25,1,27,1,1,0
locomo_5,locomo_5_qa51,1,HAAR96_SIGN,43004.0,0.0,25,1,28,3,2,1
locomo_5,locomo_5_qa51,1,HAAR96_SIGN,43005.0,0.0,22,1,28,1,1,0
locomo_5,locomo_5_qa51,1,ITQ96_CENTERED,101.0,0.0,20,1,27,1,1,0
locomo_5,locomo_5_qa51,1,ITQ96_CENTERED,202.0,0.0,17,1,27,1,1,0
locomo_5,locomo_5_qa51,1,ITQ96_CENTERED,303.0,0.0,21,1,26,1,1,0
locomo_5,locomo_5_qa51,1,ITQ96_CENTERED,404.0,0.0,21,1,28,2,1,1
locomo_5,locomo_5_qa51,1,ITQ96_CENTERED,505.0,0.0,21,1,27,2,2,0
locomo_5,locomo_5_qa52,3,NATIVE_SIGN96,,0.0,28,1,34,3,1,1
locomo_5,locomo_5_qa52,3,HAAR96_SIGN,43001.0,0.0,29,1,30,2,2,0
locomo_5,locomo_5_qa52,3,HAAR96_SIGN,43002.0,0.0,28,1,30,1,1,0
locomo_5,locomo_5_qa52,3,HAAR96_SIGN,43003.0,0.0,28,1,31,1,1,0
locomo_5,locomo_5_qa52,3,HAAR96_SIGN,43004.0,0.0,26,1,28,1,1,0
locomo_5,locomo_5_qa52,3,HAAR96_SIGN,43005.0,0.0,26,2,29,1,1,0
locomo_5,locomo_5_qa52,3,ITQ96_CENTERED,101.0,0.0,28,1,32,4,1,1
locomo_5,locomo_5_qa52,3,ITQ96_CENTERED,202.0,0.0,27,1,28,3,2,1
locomo_5,locomo_5_qa52,3,ITQ96_CENTERED,303.0,0.0,26,1,29,1,1,0
locomo_5,locomo_5_qa52,3,ITQ96_CENTERED,404.0,0.0,28,2,30,1,1,0
locomo_5,locomo_5_qa52,3,ITQ96_CENTERED,505.0,0.0,26,1,28,3,2,1
locomo_5,locomo_5_qa53,3,NATIVE_SIGN96,,0.0,30,1,35,2,1,1
locomo_5,locomo_5_qa53,3,HAAR96_SIGN,43001.0,0.0,24,2,26,3,1,1
locomo_5,locomo_5_qa53,3,HAAR96_SIGN,43002.0,0.0,26,1,30,1,1,0
locomo_5,locomo_5_qa53,3,HAAR96_SIGN,43003.0,0.0,22,1,30,1,1,0
locomo_5,locomo_5_qa53,3,HAAR96_SIGN,43004.0,0.0,18,1,27,1,1,0
locomo_5,locomo_5_qa53,3,HAAR96_SIGN,43005.0,0.0,30,2,32,1,1,0
locomo_5,locomo_5_qa53,3,ITQ96_CENTERED,101.0,0.0,20,1,28,1,1,0
locomo_5,locomo_5_qa53,3,ITQ96_CENTERED,202.0,0.0,27,2,29,1,1,0
locomo_5,locomo_5_qa53,3,ITQ96_CENTERED,303.0,0.0,21,1,29,1,1,0
locomo_5,locomo_5_qa53,3,ITQ96_CENTERED,404.0,0.0,22,1,30,2,1,1
locomo_5,locomo_5_qa53,3,ITQ96_CENTERED,505.0,0.0,16,1,30,1,1,0
locomo_5,locomo_5_qa54,1,NATIVE_SIGN96,,0.0,30,1,32,4,2,1
locomo_5,locomo_5_qa54,1,HAAR96_SIGN,43001.0,0.0,29,4,29,4,3,1
locomo_5,locomo_5_qa54,1,HAAR96_SIGN,43002.0,0.0,26,1,28,2,1,1
locomo_5,locomo_5_qa54,1,HAAR96_SIGN,43003.0,0.0,26,1,29,1,1,0
locomo_5,locomo_5_qa54,1,HAAR96_SIGN,43004.0,0.0,27,1,32,4,1,1
locomo_5,locomo_5_qa54,1,HAAR96_SIGN,43005.0,0.0,23,1,29,4,1,1
locomo_5,locomo_5_qa54,1,ITQ96_CENTERED,101.0,0.0,23,1,27,1,1,0
locomo_5,locomo_5_qa54,1,ITQ96_CENTERED,202.0,0.0,21,1,28,2,2,0
locomo_5,locomo_5_qa54,1,ITQ96_CENTERED,303.0,0.0,24,1,27,3,1,1
locomo_5,locomo_5_qa54,1,ITQ96_CENTERED,404.0,0.0,22,1,26,1,1,0
locomo_5,locomo_5_qa54,1,ITQ96_CENTERED,505.0,0.0,22,1,27,2,2,0
locomo_5,locomo_5_qa55,2,NATIVE_SIGN96,,0.0,29,1,32,2,2,0
locomo_5,locomo_5_qa55,2,HAAR96_SIGN,43001.0,0.0,30,1,31,2,2,0
locomo_5,locomo_5_qa55,2,HAAR96_SIGN,43002.0,0.0,28,1,32,3,1,1
locomo_5,locomo_5_qa55,2,HAAR96_SIGN,43003.0,0.0,26,1,29,1,1,0
locomo_5,locomo_5_qa55,2,HAAR96_SIGN,43004.0,0.0,25,1,28,1,1,0
locomo_5,locomo_5_qa55,2,HAAR96_SIGN,43005.0,0.0,27,1,31,3,2,1
locomo_5,locomo_5_qa55,2,ITQ96_CENTERED,101.0,0.0,30,1,32,3,2,1
locomo_5,locomo_5_qa55,2,ITQ96_CENTERED,202.0,0.0,26,1,29,1,1,0
locomo_5,locomo_5_qa55,2,ITQ96_CENTERED,303.0,0.0,27,1,30,2,1,1
locomo_5,locomo_5_qa55,2,ITQ96_CENTERED,404.0,0.0,29,1,31,3,2,1
locomo_5,locomo_5_qa55,2,ITQ96_CENTERED,505.0,0.0,26,1,32,4,1,1
locomo_5,locomo_5_qa56,1,NATIVE_SIGN96,,0.0,27,1,34,3,1,1
locomo_5,locomo_5_qa56,1,HAAR96_SIGN,43001.0,0.0,28,1,32,3,2,1
locomo_5,locomo_5_qa56,1,HAAR96_SIGN,43002.0,0.0,26,1,32,2,2,0
locomo_5,locomo_5_qa56,1,HAAR96_SIGN,43003.0,0.0,25,1,32,3,1,1
locomo_5,locomo_5_qa56,1,HAAR96_SIGN,43004.0,0.0,24,1,32,1,1,0
locomo_5,locomo_5_qa56,1,HAAR96_SIGN,43005.0,0.0,27,1,33,1,1,0
locomo_5,locomo_5_qa56,1,ITQ96_CENTERED,101.0,0.0,24,1,28,2,2,0
locomo_5,locomo_5_qa56,1,ITQ96_CENTERED,202.0,0.0,26,1,30,1,1,0
locomo_5,locomo_5_qa56,1,ITQ96_CENTERED,303.0,0.0,25,1,28,1,1,0
locomo_5,locomo_5_qa56,1,ITQ96_CENTERED,404.0,0.0,23,1,31,2,1,1
locomo_5,locomo_5_qa56,1,ITQ96_CENTERED,505.0,0.0,24,1,31,2,1,1
locomo_5,locomo_5_qa57,2,NATIVE_SIGN96,,0.0,29,1,32,2,2,0
locomo_5,locomo_5_qa57,2,HAAR96_SIGN,43001.0,0.0,27,2,29,1,1,0
locomo_5,locomo_5_qa57,2,HAAR96_SIGN,43002.0,0.0,26,1,29,2,1,1
locomo_5,locomo_5_qa57,2,HAAR96_SIGN,43003.0,0.0,25,1,26,2,2,0
locomo_5,locomo_5_qa57,2,HAAR96_SIGN,43004.0,0.0,25,2,27,1,1,0
locomo_5,locomo_5_qa57,2,HAAR96_SIGN,43005.0,0.0,27,2,29,2,1,1
locomo_5,locomo_5_qa57,2,ITQ96_CENTERED,101.0,0.0,28,3,28,3,3,0
locomo_5,locomo_5_qa57,2,ITQ96_CENTERED,202.0,0.0,22,1,26,1,1,0
locomo_5,locomo_5_qa57,2,ITQ96_CENTERED,303.0,0.0,22,1,29,2,2,0
locomo_5,locomo_5_qa57,2,ITQ96_CENTERED,404.0,0.0,23,1,27,2,2,0
locomo_5,locomo_5_qa57,2,ITQ96_CENTERED,505.0,0.0,24,1,28,1,1,0
locomo_5,locomo_5_qa58,2,NATIVE_SIGN96,,0.0,27,1,32,2,2,0
locomo_5,locomo_5_qa58,2,HAAR96_SIGN,43001.0,0.0,27,1,29,2,2,0
locomo_5,locomo_5_qa58,2,HAAR96_SIGN,43002.0,0.0,24,1,29,2,2,0
locomo_5,locomo_5_qa58,2,HAAR96_SIGN,43003.0,0.0,25,1,29,1,1,0
locomo_5,locomo_5_qa58,2,HAAR96_SIGN,43004.0,0.0,23,1,25,2,2,0
locomo_5,locomo_5_qa58,2,HAAR96_SIGN,43005.0,0.0,24,1,30,4,2,1
locomo_5,locomo_5_qa58,2,ITQ96_CENTERED,101.0,0.0,24,1,29,1,1,0
locomo_5,locomo_5_qa58,2,ITQ96_CENTERED,202.0,0.0,20,1,26,1,1,0
locomo_5,locomo_5_qa58,2,ITQ96_CENTERED,303.0,0.0,19,1,29,1,1,0
locomo_5,locomo_5_qa58,2,ITQ96_CENTERED,404.0,0.0,25,1,29,4,2,1
locomo_5,locomo_5_qa58,2,ITQ96_CENTERED,505.0,0.0,24,1,28,1,1,0
locomo_5,locomo_5_qa59,2,NATIVE_SIGN96,,0.0,26,1,29,1,1,0
locomo_5,locomo_5_qa59,2,HAAR96_SIGN,43001.0,0.0,22,1,28,2,1,1
locomo_5,locomo_5_qa59,2,HAAR96_SIGN,43002.0,0.0,19,1,25,2,1,1
locomo_5,locomo_5_qa59,2,HAAR96_SIGN,43003.0,0.0,24,1,26,2,1,1
locomo_5,locomo_5_qa59,2,HAAR96_SIGN,43004.0,0.0,22,2,26,1,1,0
locomo_5,locomo_5_qa59,2,HAAR96_SIGN,43005.0,0.0,23,1,28,2,1,1
locomo_5,locomo_5_qa59,2,ITQ96_CENTERED,101.0,0.0,23,1,26,3,2,1
locomo_5,locomo_5_qa59,2,ITQ96_CENTERED,202.0,0.0,26,1,28,2,1,1
locomo_5,locomo_5_qa59,2,ITQ96_CENTERED,303.0,0.0,22,1,24,1,1,0
locomo_5,locomo_5_qa59,2,ITQ96_CENTERED,404.0,0.0,22,1,27,1,1,0
locomo_5,locomo_5_qa59,2,ITQ96_CENTERED,505.0,0.0,24,1,26,2,2,0
locomo_5,locomo_5_qa60,1,NATIVE_SIGN96,,0.0,32,1,33,2,2,0
locomo_5,locomo_5_qa60,1,HAAR96_SIGN,43001.0,0.0,24,1,30,2,1,1
locomo_5,locomo_5_qa60,1,HAAR96_SIGN,43002.0,0.0,27,1,30,2,1,1
locomo_5,locomo_5_qa60,1,HAAR96_SIGN,43003.0,0.0,24,1,33,3,1,1
locomo_5,locomo_5_qa60,1,HAAR96_SIGN,43004.0,0.0,25,1,29,3,1,1
locomo_5,locomo_5_qa60,1,HAAR96_SIGN,43005.0,0.0,27,1,28,2,2,0
locomo_5,locomo_5_qa60,1,ITQ96_CENTERED,101.0,0.0,24,1,30,2,1,1
locomo_5,locomo_5_qa60,1,ITQ96_CENTERED,202.0,0.0,21,1,29,1,1,0
locomo_5,locomo_5_qa60,1,ITQ96_CENTERED,303.0,0.0,24,1,30,2,1,1
locomo_5,locomo_5_qa60,1,ITQ96_CENTERED,404.0,0.0,27,2,28,1,1,0
locomo_5,locomo_5_qa60,1,ITQ96_CENTERED,505.0,0.0,27,2,30,1,1,0
locomo_5,locomo_5_qa61,4,NATIVE_SIGN96,,0.0,26,1,33,4,1,1
locomo_5,locomo_5_qa61,4,HAAR96_SIGN,43001.0,0.0,26,1,32,3,1,1
locomo_5,locomo_5_qa61,4,HAAR96_SIGN,43002.0,0.0,29,1,31,1,1,0
locomo_5,locomo_5_qa61,4,HAAR96_SIGN,43003.0,0.0,25,1,29,2,1,1
locomo_5,locomo_5_qa61,4,HAAR96_SIGN,43004.0,0.0,23,1,29,3,1,1
locomo_5,locomo_5_qa61,4,HAAR96_SIGN,43005.0,0.0,24,1,29,2,2,0
locomo_5,locomo_5_qa61,4,ITQ96_CENTERED,101.0,0.0,23,1,30,1,1,0
locomo_5,locomo_5_qa61,4,ITQ96_CENTERED,202.0,0.0,23,1,28,1,1,0
locomo_5,locomo_5_qa61,4,ITQ96_CENTERED,303.0,0.0,27,2,28,1,1,0
locomo_5,locomo_5_qa61,4,ITQ96_CENTERED,404.0,0.0,26,1,29,2,1,1
locomo_5,locomo_5_qa61,4,ITQ96_CENTERED,505.0,0.0,28,1,29,3,2,1
locomo_5,locomo_5_qa62,4,NATIVE_SIGN96,,0.0,17,1,31,1,1,0
locomo_5,locomo_5_qa62,4,HAAR96_SIGN,43001.0,0.0,22,1,29,1,1,0
locomo_5,locomo_5_qa62,4,HAAR96_SIGN,43002.0,0.0,23,1,29,2,1,1
locomo_5,locomo_5_qa62,4,HAAR96_SIGN,43003.0,0.0,20,1,28,2,2,0
locomo_5,locomo_5_qa62,4,HAAR96_SIGN,43004.0,0.0,27,1,29,1,1,0
locomo_5,locomo_5_qa62,4,HAAR96_SIGN,43005.0,0.0,22,1,31,3,1,1
locomo_5,locomo_5_qa62,4,ITQ96_CENTERED,101.0,0.0,22,1,29,2,1,1
locomo_5,locomo_5_qa62,4,ITQ96_CENTERED,202.0,0.0,21,1,27,1,1,0
locomo_5,locomo_5_qa62,4,ITQ96_CENTERED,303.0,0.0,23,1,27,1,1,0
locomo_5,locomo_5_qa62,4,ITQ96_CENTERED,404.0,0.0,16,1,27,1,1,0
locomo_5,locomo_5_qa62,4,ITQ96_CENTERED,505.0,0.0,20,1,27,1,1,0
locomo_5,locomo_5_qa63,4,NATIVE_SIGN96,,0.0,24,1,30,2,2,0
locomo_5,locomo_5_qa63,4,HAAR96_SIGN,43001.0,0.0,26,1,30,2,1,1
locomo_5,locomo_5_qa63,4,HAAR96_SIGN,43002.0,0.0,27,1,30,2,2,0
locomo_5,locomo_5_qa63,4,HAAR96_SIGN,43003.0,0.0,26,1,31,2,1,1
locomo_5,locomo_5_qa63,4,HAAR96_SIGN,43004.0,0.0,26,1,30,4,1,1
locomo_5,locomo_5_qa63,4,HAAR96_SIGN,43005.0,0.0,29,1,31,3,1,1
locomo_5,locomo_5_qa63,4,ITQ96_CENTERED,101.0,0.0,23,1,25,2,2,0
locomo_5,locomo_5_qa63,4,ITQ96_CENTERED,202.0,0.0,22,1,23,2,2,0
locomo_5,locomo_5_qa63,4,ITQ96_CENTERED,303.0,0.0,26,1,30,1,1,0
locomo_5,locomo_5_qa63,4,ITQ96_CENTERED,404.0,0.0,27,1,29,2,2,0
locomo_5,locomo_5_qa63,4,ITQ96_CENTERED,505.0,0.0,25,1,27,1,1,0
locomo_5,locomo_5_qa64,4,NATIVE_SIGN96,,0.0,28,1,29,2,2,0
locomo_5,locomo_5_qa64,4,HAAR96_SIGN,43001.0,0.0,28,1,30,2,1,1
locomo_5,locomo_5_qa64,4,HAAR96_SIGN,43002.0,0.0,28,1,29,2,2,0
locomo_5,locomo_5_qa64,4,HAAR96_SIGN,43003.0,0.0,24,1,29,1,1,0
locomo_5,locomo_5_qa64,4,HAAR96_SIGN,43004.0,0.0,29,1,31,2,1,1
locomo_5,locomo_5_qa64,4,HAAR96_SIGN,43005.0,0.0,26,1,32,4,1,1
locomo_5,locomo_5_qa64,4,ITQ96_CENTERED,101.0,0.0,28,1,31,2,1,1
locomo_5,locomo_5_qa64,4,ITQ96_CENTERED,202.0,0.0,25,1,31,1,1,0
locomo_5,locomo_5_qa64,4,ITQ96_CENTERED,303.0,0.0,25,1,27,2,2,0
locomo_5,locomo_5_qa64,4,ITQ96_CENTERED,404.0,0.0,24,1,27,1,1,0
locomo_5,locomo_5_qa64,4,ITQ96_CENTERED,505.0,0.0,30,2,31,1,1,0
locomo_5,locomo_5_qa65,4,NATIVE_SIGN96,,0.0,28,1,32,3,1,1
locomo_5,locomo_5_qa65,4,HAAR96_SIGN,43001.0,0.0,26,1,29,1,1,0
locomo_5,locomo_5_qa65,4,HAAR96_SIGN,43002.0,0.0,21,1,25,1,1,0
locomo_5,locomo_5_qa65,4,HAAR96_SIGN,43003.0,0.0,22,1,28,2,1,1
locomo_5,locomo_5_qa65,4,HAAR96_SIGN,43004.0,0.0,22,1,26,2,1,1
locomo_5,locomo_5_qa65,4,HAAR96_SIGN,43005.0,0.0,20,1,27,1,1,0
locomo_5,locomo_5_qa65,4,ITQ96_CENTERED,101.0,0.0,15,1,23,1,1,0
locomo_5,locomo_5_qa65,4,ITQ96_CENTERED,202.0,0.0,17,1,24,3,1,1
locomo_5,locomo_5_qa65,4,ITQ96_CENTERED,303.0,0.0,21,1,23,1,1,0
locomo_5,locomo_5_qa65,4,ITQ96_CENTERED,404.0,0.0,20,1,23,1,1,0
locomo_5,locomo_5_qa65,4,ITQ96_CENTERED,505.0,0.0,15,1,24,1,1,0
locomo_5,locomo_5_qa66,4,NATIVE_SIGN96,,0.0,26,1,32,2,1,1
locomo_5,locomo_5_qa66,4,HAAR96_SIGN,43001.0,0.0,18,1,28,2,1,1
locomo_5,locomo_5_qa66,4,HAAR96_SIGN,43002.0,0.0,25,2,29,1,1,0
locomo_5,locomo_5_qa66,4,HAAR96_SIGN,43003.0,0.0,22,1,26,2,2,0
locomo_5,locomo_5_qa66,4,HAAR96_SIGN,43004.0,0.0,21,1,28,2,1,1
locomo_5,locomo_5_qa66,4,HAAR96_SIGN,43005.0,0.0,28,2,29,2,1,1
locomo_5,locomo_5_qa66,4,ITQ96_CENTERED,101.0,0.0,19,1,25,1,1,0
locomo_5,locomo_5_qa66,4,ITQ96_CENTERED,202.0,0.0,22,1,26,1,1,0
locomo_5,locomo_5_qa66,4,ITQ96_CENTERED,303.0,0.0,20,1,28,1,1,0
locomo_5,locomo_5_qa66,4,ITQ96_CENTERED,404.0,0.0,22,1,25,2,2,0
locomo_5,locomo_5_qa66,4,ITQ96_CENTERED,505.0,0.0,18,1,27,1,1,0
locomo_5,locomo_5_qa67,4,NATIVE_SIGN96,,0.0,30,1,35,3,1,1
locomo_5,locomo_5_qa67,4,HAAR96_SIGN,43001.0,0.0,26,1,33,1,1,0
locomo_5,locomo_5_qa67,4,HAAR96_SIGN,43002.0,0.0,14,1,27,1,1,0
locomo_5,locomo_5_qa67,4,HAAR96_SIGN,43003.0,0.0,23,1,30,2,1,1
locomo_5,locomo_5_qa67,4,HAAR96_SIGN,43004.0,0.0,23,1,29,1,1,0
locomo_5,locomo_5_qa67,4,HAAR96_SIGN,43005.0,0.0,26,1,29,2,1,1
locomo_5,locomo_5_qa67,4,ITQ96_CENTERED,101.0,0.0,21,1,26,2,2,0
locomo_5,locomo_5_qa67,4,ITQ96_CENTERED,202.0,0.0,17,1,28,1,1,0
locomo_5,locomo_5_qa67,4,ITQ96_CENTERED,303.0,0.0,21,1,28,3,2,1
locomo_5,locomo_5_qa67,4,ITQ96_CENTERED,404.0,0.0,18,1,26,2,2,0
locomo_5,locomo_5_qa67,4,ITQ96_CENTERED,505.0,0.0,17,1,28,2,1,1
locomo_5,locomo_5_qa68,4,NATIVE_SIGN96,,0.0,27,1,32,3,2,1
locomo_5,locomo_5_qa68,4,HAAR96_SIGN,43001.0,0.0,28,1,32,1,1,0
locomo_5,locomo_5_qa68,4,HAAR96_SIGN,43002.0,0.0,24,1,31,1,1,0
locomo_5,locomo_5_qa68,4,HAAR96_SIGN,43003.0,0.0,27,2,32,3,1,1
locomo_5,locomo_5_qa68,4,HAAR96_SIGN,43004.0,0.0,27,1,32,3,1,1
locomo_5,locomo_5_qa68,4,HAAR96_SIGN,43005.0,0.0,26,1,30,4,1,1
locomo_5,locomo_5_qa68,4,ITQ96_CENTERED,101.0,0.0,25,1,30,3,1,1
locomo_5,locomo_5_qa68,4,ITQ96_CENTERED,202.0,0.0,29,1,30,2,2,0
locomo_5,locomo_5_qa68,4,ITQ96_CENTERED,303.0,0.0,29,1,30,3,2,1
locomo_5,locomo_5_qa68,4,ITQ96_CENTERED,404.0,0.0,28,2,29,1,1,0
locomo_5,locomo_5_qa68,4,ITQ96_CENTERED,505.0,0.0,29,1,32,3,1,1
locomo_5,locomo_5_qa69,4,NATIVE_SIGN96,,0.0,28,1,32,1,1,0
locomo_5,locomo_5_qa69,4,HAAR96_SIGN,43001.0,0.0,22,1,25,4,1,1
locomo_5,locomo_5_qa69,4,HAAR96_SIGN,43002.0,0.0,21,1,30,4,1,1
locomo_5,locomo_5_qa69,4,HAAR96_SIGN,43003.0,0.0,23,1,28,2,1,1
locomo_5,locomo_5_qa69,4,HAAR96_SIGN,43004.0,0.0,26,1,29,2,2,0
