group,n,distribution,seed_i,seed_j,raw_frobenius,raw_normalized,signed_permutation_frobenius,signed_permutation_normalized
haar_null_shared,,,8312008,8312016,13.664063516945708,1.3945826428956813,11.83066703991091,1.2074623985227
haar_null_shared,,,8312008,8312017,13.951338062998632,1.4239024784756535,11.86072980199914,1.2105306663299855
haar_null_shared,,,8312008,8312018,14.070917989683918,1.436107053636419,11.857845992873033,1.2102363387935462
haar_null_shared,,,8312008,8312019,13.914735644983578,1.4201667598302812,11.83962293455649,1.2083764556923582
haar_null_shared,,,8312008,8312020,13.747118122124805,1.4030593680405608,11.858546186024265,1.2103078019577924
haar_null_shared,,,8312009,8312010,13.898811345959052,1.4185414928668816,11.870209354940298,1.2114981691506328
haar_null_shared,,,8312009,8312011,13.854073140648673,1.4139754189077858,11.86083114634365,1.210541009743834
haar_null_shared,,,8312009,8312012,13.930759916008178,1.4218022301432118,11.861302161137258,1.2105890824899026
haar_null_shared,,,8312009,8312013,13.89565036817167,1.4182188769224084,11.865014452482493,1.2109679666387514
haar_null_shared,,,8312009,8312014,13.835513868343238,1.4120812211100489,11.869239931908949,1.2113992278268115
haar_null_shared,,,8312009,8312015,13.945962517394202,1.4233538391498237,11.862706568456261,1.2107324192116768
haar_null_shared,,,8312009,8312016,13.986056104995637,1.4274458737990359,11.853489861819009,1.2097917430295857
haar_null_shared,,,8312009,8312017,13.776164812278683,1.4060239334402993,11.860068242837128,1.2104631462307525
haar_null_shared,,,8312009,8312018,14.00978248196155,1.4298674370078448,11.884461129901513,1.2129527348416307
haar_null_shared,,,8312009,8312019,13.87655401611584,1.4162698636521862,11.893183813546194,1.2138429900131804
haar_null_shared,,,8312009,8312020,13.839470248604698,1.4124850174795904,11.867910347829714,1.2112635277199677
haar_null_shared,,,8312010,8312011,13.903688366839013,1.4190392517260817,11.823588300738859,1.2067399277312927
haar_null_shared,,,8312010,8312012,13.826886025590806,1.4112006455965311,11.886901462129147,1.2132018002066547
haar_null_shared,,,8312010,8312013,13.937752219437705,1.422515879123589,11.879520560276314,1.2124484900657795
haar_null_shared,,,8312010,8312014,13.882126121306511,1.4168385642567802,11.843492452576122,1.2087713867214667
haar_null_shared,,,8312010,8312015,13.968148367442842,1.4256181729885349,11.828824149297386,1.2072743092870792
haar_null_shared,,,8312010,8312016,13.786972557018908,1.407126994268791,11.864497543110488,1.21091520979689
haar_null_shared,,,8312010,8312017,13.926380749501236,1.4213552833331828,11.88490056205584,1.2129975841980756
haar_null_shared,,,8312010,8312018,13.869996236915304,1.4156005631152215,11.879857497357944,1.2124828785626718
haar_null_shared,,,8312010,8312019,13.905662548969312,1.4192407408460215,11.8653873944753,1.2110060298715029
haar_null_shared,,,8312010,8312020,13.858385480424504,1.4144155452431313,11.85093157821769,1.2095306393028955
haar_null_shared,,,8312011,8312012,13.857181251917249,1.4142926391857775,11.857243230500494,1.2101748196165099
haar_null_shared,,,8312011,8312013,13.601880599968585,1.3882361255076896,11.830782234327435,1.2074741555036044
haar_null_shared,,,8312011,8312014,13.779137792959764,1.4063273620104577,11.84640756132715,1.2090689087624975
haar_null_shared,,,8312011,8312015,13.821058334732163,1.4106058593889328,11.830827988611441,1.207478825280661
haar_null_shared,,,8312011,8312016,13.72940831182636,1.4012518680958659,11.846433401422972,1.2090715460562338
haar_null_shared,,,8312011,8312017,13.842923327307462,1.4128374458489006,11.87122312878681,1.2116016370105716
haar_null_shared,,,8312011,8312018,13.854255180802792,1.4139939983032144,11.843809099214832,1.2088037043337003
