distribution,n,data_seed,initialization_seed,iterations,converged,stop_reason,cap_hit,initial_objective_mean,final_objective_mean,initial_objective_sum,final_objective_sum,relative_training_objective_reduction,orthogonality_frobenius_error,monotonicity_violations,positive_half_step_increases_within_tolerance,largest_positive_half_step_increase,exact_zero_projection_entries_over_observed_steps,elapsed_seconds,data_sha256,initial_rotation_sha256,final_rotation_sha256,final_binary_codes_sha256
heterogeneous,250,5212250,7312011,28,True,relative_objective_stable_5,False,0.4032126586946436,0.2249971141535716,9677.103808671447,5399.930739685718,0.441988962147233,2.721046121861343e-14,0,0,0.0,0,0.06383750005625188,8051c69109fb7b4cede916554f6b6e19b1b928fdd90ee22f189f82ce2dd849fe,29cc27e854074dcb7cc1d9a2eac087eead0871b2c61077be3062d9ef3f931820,351c0ae043d03d5940fec6eb46bf2afc00c1f90e49bdadfc4e66c94308047862,eeb17efb0c18c87c73cd0295d48693a768334d8f7615ce082e7833b1702fc9df
heterogeneous,250,5212250,7312012,30,True,relative_objective_stable_5,False,0.4024959995198848,0.22754668238830605,9659.903988477236,5461.120377319346,0.43466100865664775,2.56779950428738e-14,0,0,0.0,0,0.05890249996446073,8051c69109fb7b4cede916554f6b6e19b1b928fdd90ee22f189f82ce2dd849fe,dc1a7babe16644337529c22e7a9294b5534ca55919e4c85756bf9c2be6d038b5,7d7a9f8e297b221f4691142e66125db9ca544c8bd8c7f8420740dbba24acf1fb,1119444c51593ebb0b9a2871287df0f5c69c7c8a867b0fb9eb35b2618a60a0ca
heterogeneous,250,5212250,7312013,24,True,relative_objective_stable_5,False,0.40492878242845004,0.2237930269752979,9718.2907782828,5371.03264740715,0.4473274395730523,2.7086277640447018e-14,0,0,0.0,0,0.05313869996462017,8051c69109fb7b4cede916554f6b6e19b1b928fdd90ee22f189f82ce2dd849fe,2ae805ae258cddf4752bcf6cd2f3caefb21bd53199a2b18404e951f38b5c142e,1da3c2e4faeb164369b5ceac398acd706a8ffcf03309cc593dc10a019463dfbb,23ad80203d62d862ce567cab6d1d17246120ce0aee7d0b31b90e0a09cc23a19d
heterogeneous,250,5212250,7312014,23,True,relative_objective_stable_5,False,0.4028292196134274,0.2276163791476787,9667.901270722257,5462.793099544289,0.4349556386050908,2.5954301548717943e-14,0,0,0.0,0,0.0497863000491634,8051c69109fb7b4cede916554f6b6e19b1b928fdd90ee22f189f82ce2dd849fe,94d8799a77edb0763fd9fc46fc42dd4ad6e8560b98adad5147efe8f07530255f,15c24aac416577ab1f493cb102b41c9644661248f6f889f52ccdaa81219901db,67cd6ca575faf2893459e8e82f5dbe94cba0168a622ef0b946b4b7408e11d387
heterogeneous,250,5212250,7312015,26,True,relative_objective_stable_5,False,0.4012915918638928,0.22446601436626212,9630.998204733427,5387.184344790291,0.440641122522211,2.5204163750616393e-14,0,0,0.0,0,0.05637959996238351,8051c69109fb7b4cede916554f6b6e19b1b928fdd90ee22f189f82ce2dd849fe,26478f94f92f579abb988a4aee1bd8066ba64eff5b4179b9aa12eb8b2d38d860,ab551e4a7c05d80ddc17000e7021194a69bc058ded80cbf122c6738a9999895d,1d8b5a276d65d8fb4f2f03344a50d7db280b83db27aa8f8b50ad495ecd9357d8
heterogeneous,250,5212250,7312016,25,True,relative_objective_stable_5,False,0.4033574975725531,0.22476670126997272,9680.579941741275,5394.400830479345,0.442760571893068,2.5677535177620748e-14,0,0,0.0,0,0.051816900027915835,8051c69109fb7b4cede916554f6b6e19b1b928fdd90ee22f189f82ce2dd849fe,3134165718aaeb6a31e150dedfddf9b597c56629b4d90c6bfa3a4716e07460b2,b97462d66e384e03cc6bd49eac7c853037bb38def243f62c707566ac2772d3e5,766d3d033be29ca372203d23dc4fce0534192223a92c75f7ce7d9c98dc8498e7
heterogeneous,250,5212250,7312017,29,True,relative_objective_stable_5,False,0.4033612155287078,0.22445596485044264,9680.669172688988,5386.9431564106235,0.4435360758315947,2.720058823786971e-14,0,0,0.0,0,0.06347949989140034,8051c69109fb7b4cede916554f6b6e19b1b928fdd90ee22f189f82ce2dd849fe,b34362e585f7f7ea99dbb512620be21c1a9b8c581738bcbaf20dea35487f5877,9f113e1cfa99931f002a93038afc91d91403a0dffbfc43b1e50024257fe6b8e6,91f1dd83e56d274c5507c0860b86b2e510113842a0f8edf39e91d68bcdc6a4da
heterogeneous,250,5212250,7312018,28,True,relative_objective_stable_5,False,0.40140755672957357,0.22705041479771512,9633.781361509766,5449.209955145163,0.4343643735868233,2.6907152508457852e-14,0,0,0.0,0,0.05903010000474751,8051c69109fb7b4cede916554f6b6e19b1b928fdd90ee22f189f82ce2dd849fe,bf9469e1ec5451c1579d8b06451f1b86556194bd114370b700fd5b48eeed3fc1,4c41f5ae6c38e989fdb2c92f8aece16db1610fb47b77670cc7b570f0b0cbf5fd,3215978f1d8070bb8c68831a1afb1e2b96b73eddef7ed49b7cdb1c0db64236b4
heterogeneous,250,5212250,7312019,44,True,relative_objective_stable_5,False,0.40187132908565204,0.22543769727454074,9644.911898055649,5410.504734588978,0.43903015478247137,2.6447161932499845e-14,0,0,0.0,0,0.0960821999469772,8051c69109fb7b4cede916554f6b6e19b1b928fdd90ee22f189f82ce2dd849fe,7b59124bfd816b54117141b0ba0a99a2a443ba79bc8819a0f7de95c8edd8fefb,067097600d341b4be1bb0211807a82c268a5b133c46049a468ed98be28af5d23,2323c26c98d91970da96d80e0eb265d2bf6bc79aa99735518a060f901ee0e50b
heterogeneous,250,5212250,7312020,25,True,relative_objective_stable_5,False,0.40216456309868376,0.22205330284697364,9651.94951436841,5329.279268327367,0.44785462663331216,2.5529479884114946e-14,0,0,0.0,0,0.05522560002282262,8051c69109fb7b4cede916554f6b6e19b1b928fdd90ee22f189f82ce2dd849fe,707fcf116933a0c17d6c504e7dd5036df80900c37f7bf3c512d613ccb59ddcaa,1abf94f74334bf5cf9381e97ad5cd961611bd4408baf693a67acb20fb12c471b,dacf5414fe32a98d8e16f58579490abcf2216e689de3a0e3128175dc58b4a50c
rotated_heterogeneous,250,5212250,7312001,25,True,relative_objective_stable_5,False,0.40367746532910437,0.22333439379746609,9688.259167898505,5360.025451139186,0.446750406006961,2.4691550416383463e-14,0,0,0.0,0,0.05226209992542863,728731b7725fbecfa0ded8ff98e365ace5af4d779b01ae9891387539b792997a,29d7236dfa0c7782784c0713c0010d5960193f97d12cb4e6272a316c5a840880,fb72e34aaaeffdfde81dce3c12236e00e91f3f3a813647be3dd2cb3afe6f2224,8e71fa73e8789e96bed9214e9cbab997e59fe10ee9462d9599c732e322c12408
rotated_heterogeneous,250,5212250,7312002,30,True,relative_objective_stable_5,False,0.40293434481706997,0.22480672833319504,9670.42427560968,5395.361479996681,0.4420760324234558,2.5737181628670675e-14,0,0,0.0,0,0.06390649999957532,728731b7725fbecfa0ded8ff98e365ace5af4d779b01ae9891387539b792997a,09c16380acd86ba0f5983001666952c1fe8cc07a623513c77b920059db08d699,b9b8f02a82a68da41ffd5f55834695413f68e3182085ae5211e062b7046f17c5,7ee4eefe8d331c78c38358f005d1cdf374f9c5782baa317dc3f1ce099121558b
rotated_heterogeneous,250,5212250,7312003,25,True,relative_objective_stable_5,False,0.3977072737595919,0.22634577923083718,9544.974570230206,5432.298701540092,0.43087342333180506,2.7188604523873835e-14,0,0,0.0,0,0.05222519999369979,728731b7725fbecfa0ded8ff98e365ace5af4d779b01ae9891387539b792997a,87a5f1d6c00a09a058c0d77476edcc7307fa38209378932833f628623c5e6694,e21af1638b43fa2cd88789c528488b914dc14df5c0db88901db9916dabd82883,11184c0c0b5f2c9e68e9bb62fee4e5671303c7158a68ca195fe3f95db0f62d38
rotated_heterogeneous,250,5212250,7312004,28,True,relative_objective_stable_5,False,0.4023234655511795,0.22379478013001547,9655.763173228308,5371.074723120371,0.4437441529207881,2.554877509679457e-14,0,0,0.0,0,0.05750970006920397,728731b7725fbecfa0ded8ff98e365ace5af4d779b01ae9891387539b792997a,c02b50b360df6e448a4d0cfaa3a8025c5530cf04f1299e5c0f6d42ecc7845d09,d2645f51111690b0e3d76d0744053c1a74ea0364b1d405062cb3e7ec3552eefe,b65282fb7029482372c6399d25020b58fb165bd39d028cc9696cb197622bab34
rotated_heterogeneous,250,5212250,7312005,38,True,relative_objective_stable_5,False,0.39779481477646345,0.2238598637146158,9547.075554635123,5372.6367291507795,0.4372479092257362,2.7214866896966476e-14,0,0,0.0,0,0.08000179997179657,728731b7725fbecfa0ded8ff98e365ace5af4d779b01ae9891387539b792997a,6f239c7798ac2175ffea3d35a05164a1e8a997b58af62e007ee07e5ef9483fe5,a1c01b3869635d65cb33fbddfc66c1bbf0607d7cee7a225a7c36874251ddd606,e9d0cebf49893275c71af7f811db08360807d75adc7b7a3c03aa690f1dc2a87d
rotated_heterogeneous,250,5212250,7312006,36,True,relative_objective_stable_5,False,0.4050417348257594,0.2243600161916261,9721.001635818226,5384.640388599027,0.4460817320759769,2.5312148015524912e-14,0,0,0.0,0,0.08048740006051958,728731b7725fbecfa0ded8ff98e365ace5af4d779b01ae9891387539b792997a,dd16d4749df3a595fab6783363274f825c98a4a46db8d30cfb8d51e20f32fc61,cb4064b94e5c1101f4453bbae91c697f5ba61ec17c4fd30086e1dc97993485b0,c138ed771a8442c032b0c972a728a3bf4e96b9e9313359ddb100a2ed5650d4ac
rotated_heterogeneous,250,5212250,7312007,29,True,relative_objective_stable_5,False,0.4013144034483312,0.22448916292925283,9631.545682759948,5387.739910302068,0.4406152358342763,2.7517172898197115e-14,0,0,0.0,0,0.058685299940407276,728731b7725fbecfa0ded8ff98e365ace5af4d779b01ae9891387539b792997a,fb6648a9b1aff69dc7787f7620959882aa42044aab171e5a030cf863501c7fac,7b46569ad7e14d1414c3eb9c259476347b7cfcc80e1eeadc24c0cfe076ad3ec6,475377e91f7c0390e1951fbf8fa9248a81bf948acac95fa851e04d036e197455
rotated_heterogeneous,250,5212250,7312008,24,True,relative_objective_stable_5,False,0.4061693857010992,0.22537702901711487,9748.06525682638,5409.048696410757,0.4451156661448378,2.680036077204156e-14,0,0,0.0,0,0.050793400034308434,728731b7725fbecfa0ded8ff98e365ace5af4d779b01ae9891387539b792997a,ab9752160b0ea100d782e061c518e1853cea6bf2019ba0c47704cba1002f6ddf,6a3ccba5e76e15dc91a47c06a7bc5fc0326dc79f1bcf60303e56024c899a6345,3a48dc4f1b95950f2a587081d8c8b4318bdfb533f4028be74062a298a15b489e
rotated_heterogeneous,250,5212250,7312009,20,True,relative_objective_stable_5,False,0.4053813946608917,0.22834331399911192,9729.1534718614,5480.239535978686,0.436719797685523,2.6309621143755125e-14,0,0,0.0,0,0.042652000091038644,728731b7725fbecfa0ded8ff98e365ace5af4d779b01ae9891387539b792997a,03147f63aa4bf97b1f8b3ce584aa208fa04a24579e8d8e1a1de39df57b410e6d,a70030e29e2af76083bc697dde0b2c4872ac01c3e957f996fd14b418f14b968b,a8ae94ce73cc498120975be60ed779c38b6faaa081780be41ae6e9b6d7565df5
rotated_heterogeneous,250,5212250,7312010,36,True,relative_objective_stable_5,False,0.40093696818142166,0.2257666015878643,9622.48723635412,5418.398438108743,0.4369025071150181,2.8415228795187457e-14,0,0,0.0,0,0.07669849996455014,728731b7725fbecfa0ded8ff98e365ace5af4d779b01ae9891387539b792997a,14f35ce06927678a59dd59d26a9724389a485cc3dffc963bcac4046bae766a34,d33c2fafa1ce032b04a3c406adf6a526fa42a1234c17adee841a8c648abcf1e8,1d7635db16d94b504d7bb372e08bc1b62e3952d0adf2a72ab51c93f107c43111
rotated_heterogeneous,250,5212250,7312011,25,True,relative_objective_stable_5,False,0.4029796550268126,0.2301951076042908,9671.511720643502,5524.682582502979,0.4287674210526222,2.5333271213997376e-14,0,0,0.0,0,0.05253300000913441,728731b7725fbecfa0ded8ff98e365ace5af4d779b01ae9891387539b792997a,29cc27e854074dcb7cc1d9a2eac087eead0871b2c61077be3062d9ef3f931820,5bb2554c550fe010b0057beb334d70639b2750b74ed281f47f29c6920384e1c9,c15558935a2f0a863a7afb49ea9aed83e78acd74cee6ff91c817c63389f35e16
rotated_heterogeneous,250,5212250,7312012,34,True,relative_objective_stable_5,False,0.40158798362170395,0.22458166332834373,9638.111606920895,5389.95991988025,0.44076597784882987,2.679131906731228e-14,0,0,0.0,0,0.07702319999225438,728731b7725fbecfa0ded8ff98e365ace5af4d779b01ae9891387539b792997a,dc1a7babe16644337529c22e7a9294b5534ca55919e4c85756bf9c2be6d038b5,57184392fb6d780454b64e05f916bb17d2f3a93a4f10d3f2f0e3d2c9de4f8e95,5fac9097c0e62062271f024ac8914bd199c17e6ac5253c7f759372515161b286
rotated_heterogeneous,250,5212250,7312013,25,True,relative_objective_stable_5,False,0.4014129043271023,0.22651175385614614,9633.909703850455,5436.282092547507,0.4357138213185921,2.4388985303931854e-14,0,0,0.0,0,0.051714599947445095,728731b7725fbecfa0ded8ff98e365ace5af4d779b01ae9891387539b792997a,2ae805ae258cddf4752bcf6cd2f3caefb21bd53199a2b18404e951f38b5c142e,bbcd29e734f402c377b749513ef3d2f6090f822be4c9103d055aba8e00e7fe8d,9d797b4f79af1526461aa21a2bd2d7520c9550981b115315fe05778a736b029e
rotated_heterogeneous,250,5212250,7312014,24,True,relative_objective_stable_5,False,0.4019950643509942,0.2235801772475411,9647.88154442386,5365.924253940986,0.4438235762707614,2.6025541280421556e-14,0,0,0.0,0,0.05321739998180419,728731b7725fbecfa0ded8ff98e365ace5af4d779b01ae9891387539b792997a,94d8799a77edb0763fd9fc46fc42dd4ad6e8560b98adad5147efe8f07530255f,5a2194013c9b90e44b7645a4cb3a2ea1ffc5f3bdab8e9c9add80505321fd0505,d29f056b49db76eead926986679efba160250304d564dff03564a905d8b70d21
rotated_heterogeneous,250,5212250,7312015,31,True,relative_objective_stable_5,False,0.4009144713795713,0.22646229652442784,9621.947313109711,5435.095116586268,0.43513563941666367,2.5558828565373973e-14,0,0,0.0,0,0.06559470004867762,728731b7725fbecfa0ded8ff98e365ace5af4d779b01ae9891387539b792997a,26478f94f92f579abb988a4aee1bd8066ba64eff5b4179b9aa12eb8b2d38d860,676e6f08480b100d9595cbbf70526d138b36d47797ffde68df85df8bdbfab986,d01a8c45063ee965f90ee293a28c594312053a1899d1ee99f2549b3cafa30db5
rotated_heterogeneous,250,5212250,7312016,22,True,relative_objective_stable_5,False,0.3995400232397557,0.22861399865932633,9588.960557754137,5486.735967823832,0.4278070146626091,2.6136461452358525e-14,0,0,0.0,0,0.045645699952729046,728731b7725fbecfa0ded8ff98e365ace5af4d779b01ae9891387539b792997a,3134165718aaeb6a31e150dedfddf9b597c56629b4d90c6bfa3a4716e07460b2,feff6cd5063ac7e1804d029d5752a43896c5252dbce3e2e3669edddddd6df176,672ce4a0c4fedef391a768558de1f9e13852cf65be600dc1e2d1a55c864a1aba
rotated_heterogeneous,250,5212250,7312017,26,True,relative_objective_stable_5,False,0.3945994173018872,0.22568525884077054,9470.386015245293,5416.446212178493,0.42806489582798685,2.5215609778666772e-14,0,0,0.0,0,0.05659569997806102,728731b7725fbecfa0ded8ff98e365ace5af4d779b01ae9891387539b792997a,b34362e585f7f7ea99dbb512620be21c1a9b8c581738bcbaf20dea35487f5877,2a270d8080f5c18dcc13a0bfa80411355ee27fe42e370f3e2a5c142cd7a0c126,f4bf2b219bfca9f127cfaed634606481718133d09cee206af60679924c5029d5
rotated_heterogeneous,250,5212250,7312018,27,True,relative_objective_stable_5,False,0.39741872110172405,0.22544263462844052,9538.049306441377,5410.623231082573,0.43273272581757466,2.5170688215590353e-14,0,0,0.0,0,0.05599560006521642,728731b7725fbecfa0ded8ff98e365ace5af4d779b01ae9891387539b792997a,bf9469e1ec5451c1579d8b06451f1b86556194bd114370b700fd5b48eeed3fc1,96ecddf59ffca9b8584df3c858c33bbfd7f88f64368ea924147b3efd0270fab2,22e236eca50aa268b59bdd2d7df1141a2aba6a3b134fb8a7ee11e3372c2cf799
rotated_heterogeneous,250,5212250,7312019,21,True,relative_objective_stable_5,False,0.40398870886939153,0.2290395631549092,9695.729012865397,5496.949515717821,0.4330545430442783,2.514488533136294e-14,0,0,0.0,0,0.04880810005124658,728731b7725fbecfa0ded8ff98e365ace5af4d779b01ae9891387539b792997a,7b59124bfd816b54117141b0ba0a99a2a443ba79bc8819a0f7de95c8edd8fefb,71897ad5d673d3d61833a7bcbde7498b13de80f47ae3e14fb457e542e922ae51,3d2a2cc3fd762d9477cee1d925467aa61b460192c40c9d9c47130650e000403d
rotated_heterogeneous,250,5212250,7312020,30,True,relative_objective_stable_5,False,0.401831199110165,0.22217046466320417,9643.94877864396,5332.0911519169,0.4471049904656744,2.6437583533473882e-14,0,0,0.0,0,0.06257539999205619,728731b7725fbecfa0ded8ff98e365ace5af4d779b01ae9891387539b792997a,707fcf116933a0c17d6c504e7dd5036df80900c37f7bf3c512d613ccb59ddcaa,ec3a087846bbeed4038d46311fcebf9f4e5cc94c48349a4870036f0f5d085950,b16c2f914b526092d399a2502e08ddfd602b105d81d6fd6781a2e0ae101c7ffc
gaussian,500,5212500,7312001,63,True,relative_objective_stable_5,False,0.4042993785469101,0.2524273785046067,19406.370170251685,12116.514168221123,0.3756424276192202,2.8976500924878144e-14,0,0,0.0,0,0.1718520000576973,209b31960d04aaa72ee758688d0f72011fda1029749141d604bd9a16b5d77be9,29d7236dfa0c7782784c0713c0010d5960193f97d12cb4e6272a316c5a840880,02743259e222e6dd4c81a471af413a01bf4d137d9b72f526b3190d35d2514e7c,bc8ad0ff5ea623da0514cb7317bfccf25d5978fe7cdca200426b0549e2db4e1c
gaussian,500,5212500,7312002,71,True,relative_objective_stable_5,False,0.4028355014779022,0.2539989314016863,19336.104070939306,12191.94870728094,0.3694723268683419,3.0128463728297844e-14,0,0,0.0,0,0.19503240007907152,209b31960d04aaa72ee758688d0f72011fda1029749141d604bd9a16b5d77be9,09c16380acd86ba0f5983001666952c1fe8cc07a623513c77b920059db08d699,97a1a267b921863e8e27efc9cc56a3da0e45b98d93ec9176c46a6e6016f432e1,4f68d5a109458975796873782393daea372c654bfccb58451dcaa04bcc2f3979
gaussian,500,5212500,7312003,114,True,relative_objective_stable_5,False,0.40058241812001644,0.25223279634559986,19227.95606976079,12107.174224588793,0.3703348301471641,3.038881856248179e-14,0,0,0.0,0,0.3264671000652015,209b31960d04aaa72ee758688d0f72011fda1029749141d604bd9a16b5d77be9,87a5f1d6c00a09a058c0d77476edcc7307fa38209378932833f628623c5e6694,2faf444508ef848d489ddba13c61466f0b7681207322401a960ee1c1e12e51ea,8f700668d02a393316ff0dd67436e1b3b75b577f76d4496619c34d9445f5b492
gaussian,500,5212500,7312004,61,True,relative_objective_stable_5,False,0.40103214535979775,0.2541619415409686,19249.542977270292,12199.773193966494,0.3662305017645412,2.8419148535343934e-14,0,0,0.0,0,0.17012100003194064,209b31960d04aaa72ee758688d0f72011fda1029749141d604bd9a16b5d77be9,c02b50b360df6e448a4d0cfaa3a8025c5530cf04f1299e5c0f6d42ecc7845d09,e28428a81aee15d941a3a0767132b4faaf9f5ceed07f934da83101b554a162ca,571eabeec3bf7af84d9a0b2cc7fd897b18b9c0dd456c1871220f100b864577c2
gaussian,500,5212500,7312005,42,True,relative_objective_stable_5,False,0.4042788512765645,0.25788007210988834,19405.384861275095,12378.24346127464,0.3621232688882994,2.693678568021637e-14,0,0,0.0,0,0.1148675000295043,209b31960d04aaa72ee758688d0f72011fda1029749141d604bd9a16b5d77be9,6f239c7798ac2175ffea3d35a05164a1e8a997b58af62e007ee07e5ef9483fe5,75d8c0e78a5f7d84d02c2302ffd07846f1a5847088902e8f7da350b8891b02e5,8b88d65d8d455e09d690c90cb6dfb86eef6b1187577736f81070ab84204d161b
gaussian,500,5212500,7312006,57,True,relative_objective_stable_5,False,0.4026221062584172,0.25713461130753495,19325.861100404025,12342.461342761679,0.3613499921872228,2.924511701520088e-14,0,0,0.0,0,0.16432280000299215,209b31960d04aaa72ee758688d0f72011fda1029749141d604bd9a16b5d77be9,dd16d4749df3a595fab6783363274f825c98a4a46db8d30cfb8d51e20f32fc61,3b1cb0f1cb078005ac14380ccc617cc7a7ae68a1f9a070286a67cbaadbc2be04,4e04654b646aeaaa86400059a117187607fc89451f712bbafc3300e41bc6ba9c
gaussian,500,5212500,7312007,50,True,relative_objective_stable_5,False,0.4022725327377866,0.2546364774570239,19309.081571413757,12222.550917937147,0.3670050606636779,2.849575176541362e-14,0,0,0.0,0,0.13665180001407862,209b31960d04aaa72ee758688d0f72011fda1029749141d604bd9a16b5d77be9,fb6648a9b1aff69dc7787f7620959882aa42044aab171e5a030cf863501c7fac,746abd5c4762d1bae5b516b3810d7ef610a3e08c69b6afeac3af832581722843,4042d1632bf56bcad5083b78e166e39c5d5f61b6451942f006afad7c0d6138ef
gaussian,500,5212500,7312008,43,True,relative_objective_stable_5,False,0.4023591460318114,0.2544859656471145,19313.239009526947,12215.326351061496,0.36751539474886374,3.177673824407274e-14,0,0,0.0,0,0.13693220005370677,209b31960d04aaa72ee758688d0f72011fda1029749141d604bd9a16b5d77be9,ab9752160b0ea100d782e061c518e1853cea6bf2019ba0c47704cba1002f6ddf,101fb778bc5684dbfeb3b0c36557b070907bbf6f26c0a6f8144107a6ea4c36ef,086834d09aa2d6f20f327d534f4a7c123e11023f3d141b3f60c4cf9554d75782
gaussian,500,5212500,7312009,50,True,relative_objective_stable_5,False,0.40381774495667516,0.25172600758249974,19383.251757920407,12082.848363959987,0.3766346062640042,2.8140574949678e-14,0,0,0.0,0,0.1415448000188917,209b31960d04aaa72ee758688d0f72011fda1029749141d604bd9a16b5d77be9,03147f63aa4bf97b1f8b3ce584aa208fa04a24579e8d8e1a1de39df57b410e6d,fca7bfe0b61b2509f9b77d969dfb33679fb517090d60e0708f2c2c4736d50223,f124b678a59a86bf46593393fbef626192c3425f20a20a3354bebc8d064e4bae
gaussian,500,5212500,7312010,66,True,relative_objective_stable_5,False,0.4043509588310823,0.2565594508285216,19408.84602389195,12314.853639769037,0.36550304821782464,2.7864304612254723e-14,0,0,0.0,0,0.1853702999651432,209b31960d04aaa72ee758688d0f72011fda1029749141d604bd9a16b5d77be9,14f35ce06927678a59dd59d26a9724389a485cc3dffc963bcac4046bae766a34,5288aafabcbe0407111b91dff3fbffe0e0baa6de14a5bbfe9b3d1cda5522e920,933cf8057a9d7455f429fca2d46c3cb9ddcfd2ef1667d3520cb4e8c718dd865e
gaussian,500,5212500,7312011,41,True,relative_objective_stable_5,False,0.40329777060518307,0.25716251061726547,19358.292989048787,12343.800509628743,0.362350775628214,3.0231955522823626e-14,0,0,0.0,0,0.11237500002607703,209b31960d04aaa72ee758688d0f72011fda1029749141d604bd9a16b5d77be9,29cc27e854074dcb7cc1d9a2eac087eead0871b2c61077be3062d9ef3f931820,4c872a87460e2ae350ee6896c31ed5297466051ab9bc22e88badcd796f031ec8,41aedbecab5904c64c172afbc8620489e76061570aa0b08c65452e4cfa21b01b
gaussian,500,5212500,7312012,48,True,relative_objective_stable_5,False,0.40394266742946916,0.25506849596839354,19389.24803661452,12243.28780648289,0.3685527265749166,2.9748024365313554e-14,0,0,0.0,0,0.1306933999294415,209b31960d04aaa72ee758688d0f72011fda1029749141d604bd9a16b5d77be9,dc1a7babe16644337529c22e7a9294b5534ca55919e4c85756bf9c2be6d038b5,effed9c88b568dad99f7c16d87320faafbcb8174b0386141d9e7f73a185a873b,bab24d506b20e7ecff433127fd6dc31916fce36004018a96f8cb941fd009306a
gaussian,500,5212500,7312013,44,True,relative_objective_stable_5,False,0.4035001772861128,0.25608978912069735,19368.008509733416,12292.309877793474,0.36532917818494565,2.9220104079127174e-14,0,0,0.0,0,0.11835420003626496,209b31960d04aaa72ee758688d0f72011fda1029749141d604bd9a16b5d77be9,2ae805ae258cddf4752bcf6cd2f3caefb21bd53199a2b18404e951f38b5c142e,e7a14a11941dd87f9f40d7c08faae0e08d109cc855c9c3f9d2d6f09b11d8c1e7,74ca0bbf4ba0f2ae631f13e3edbbddc77700881f5509ce004fed65422b8d964c
gaussian,500,5212500,7312014,71,True,relative_objective_stable_5,False,0.4036692690106449,0.2553242264641753,19376.124912510957,12255.562870280413,0.36749154303979903,2.9650504015563704e-14,0,0,0.0,0,0.19536459993105382,209b31960d04aaa72ee758688d0f72011fda1029749141d604bd9a16b5d77be9,94d8799a77edb0763fd9fc46fc42dd4ad6e8560b98adad5147efe8f07530255f,7b0c6d64b41860a2de646a2e6703dba13342b60d9ff7fed53ba5ce9d65979463,71228ba9827b549c65a01db17cfebb8082e2bb309cd855affd6c276732ef87e7
gaussian,500,5212500,7312015,57,True,relative_objective_stable_5,False,0.404016503584675,0.2544520840018912,19392.7921720644,12213.700032090777,0.37019383677587236,2.8309853972542503e-14,0,0,0.0,0,0.16256399999838322,209b31960d04aaa72ee758688d0f72011fda1029749141d604bd9a16b5d77be9,26478f94f92f579abb988a4aee1bd8066ba64eff5b4179b9aa12eb8b2d38d860,1903a3e1c1b0c4e5a64ea56c138f93bef354a8d5af7627fa95daa3d1abd34d9e,5954cb60299e0e0e6b36ff3897a55d768af20c3d6a1ab8f00e3e4dacdda5de9f
gaussian,500,5212500,7312016,58,True,relative_objective_stable_5,False,0.40298650718774903,0.2505083852616336,19343.352345011954,12024.402492558413,0.3783702908322853,2.7760264976952128e-14,0,0,0.0,0,0.16342070000246167,209b31960d04aaa72ee758688d0f72011fda1029749141d604bd9a16b5d77be9,3134165718aaeb6a31e150dedfddf9b597c56629b4d90c6bfa3a4716e07460b2,3469ebe3150ea3e378fdb442049126f3310bdf8db7469ae7abb59e064180a9f2,96aba88b528f5b0e4d003cab730fce5176338eb5bf28addb8c79d4c93721fd39
gaussian,500,5212500,7312017,58,True,relative_objective_stable_5,False,0.40296017096119136,0.2518249210775298,19342.088206137185,12087.59621172143,0.3750625018923203,2.9897244600717537e-14,0,0,0.0,0,0.16772629995830357,209b31960d04aaa72ee758688d0f72011fda1029749141d604bd9a16b5d77be9,b34362e585f7f7ea99dbb512620be21c1a9b8c581738bcbaf20dea35487f5877,b2b6019a6403b375f8d8afd12b16f11d76a71924b74134a435565d74a1843542,ece1a2dc26d8a5c7ec444fc718e00209aef44ef9a176dfef0343674f9da568d5
gaussian,500,5212500,7312018,62,True,relative_objective_stable_5,False,0.40469722570894956,0.2530508283529453,19425.46683402958,12146.439760941374,0.3747156830402031,2.8943317822279366e-14,0,0,0.0,0,0.16433089994825423,209b31960d04aaa72ee758688d0f72011fda1029749141d604bd9a16b5d77be9,bf9469e1ec5451c1579d8b06451f1b86556194bd114370b700fd5b48eeed3fc1,9b4e5e2319a8a71a0904b293218ec8b9fbf96bb420893cb5c70225518dfdb827,4bc4855c70c538bd0d932061d2d86a6c6f711583b243e85af88240afa0d6bef1
gaussian,500,5212500,7312019,58,True,relative_objective_stable_5,False,0.405011161004573,0.254298226344981,19440.535728219504,12206.314864559088,0.3721204479544955,2.904153320842481e-14,0,0,0.0,0,0.16024350002408028,209b31960d04aaa72ee758688d0f72011fda1029749141d604bd9a16b5d77be9,7b59124bfd816b54117141b0ba0a99a2a443ba79bc8819a0f7de95c8edd8fefb,980aba79c990304c4b81d21245415de898ce199b554b4ae8f2b2b11f8362f640,6c13bbe0dd1b2d6fe61f9ff1505a9aa5a9d270e05d41b36d469dec0d4a2d35b1
gaussian,500,5212500,7312020,45,True,relative_objective_stable_5,False,0.39972390131155566,0.2553625974149114,19186.747262954672,12257.404675915748,0.3611525441009972,2.954855127691486e-14,0,0,0.0,0,0.12275980005506426,209b31960d04aaa72ee758688d0f72011fda1029749141d604bd9a16b5d77be9,707fcf116933a0c17d6c504e7dd5036df80900c37f7bf3c512d613ccb59ddcaa,a25c2dfb9d9a52890b3e448e4c281e70d41006c8007e6ebe873e0525f90cf955,82185649fb031651c2c6f60bd69ff0386944974e06180030f7daab15e061d98b
